frame,NOSE_conf,LEFT_EYE_conf,RIGHT_EYE_conf,LEFT_EAR_conf,RIGHT_EAR_conf,LEFT_SHOULDER_conf,RIGHT_SHOULDER_conf,LEFT_ELBOW_conf,RIGHT_ELBOW_conf,LEFT_WRIST_conf,RIGHT_WRIST_conf,LEFT_HIP_conf,RIGHT_HIP_conf,LEFT_KNEE_conf,RIGHT_KNEE_conf,LEFT_ANKLE_conf,RIGHT_ANKLE_conf
120.0,0.9545402,0.8296861,0.9338087,0.41449273,0.8128048,0.9875923,0.9928262,0.9361269,0.9745626,0.92229986,0.96105224,0.99540603,0.9966383,0.99417615,0.99595886,0.98682344,0.98977727
121.0,0.95397216,0.8279697,0.9335254,0.4130058,0.8150476,0.9878834,0.9926933,0.93785,0.9735935,0.9232559,0.9596239,0.9954585,0.99658054,0.9942069,0.99584633,0.98683065,0.98951334
122.0,0.9534471,0.82445467,0.9333859,0.4064887,0.8168168,0.9876659,0.99270684,0.9365993,0.9738739,0.9221688,0.95996666,0.9954531,0.9966157,0.9942538,0.99593425,0.98700005,0.98974854
123.0,0.95389307,0.8269001,0.93345,0.41069043,0.81482923,0.98766613,0.99268746,0.93644786,0.97369397,0.921974,0.95972866,0.9953951,0.9965706,0.9941525,0.9958615,0.98675287,0.98955554
124.0,0.95400316,0.83005244,0.932207,0.41964307,0.8091095,0.9879857,0.992576,0.93879527,0.9730408,0.92418224,0.9590384,0.9954764,0.9965502,0.9942279,0.9958106,0.98683655,0.98942834
125.0,0.95499325,0.8372728,0.9316033,0.43339866,0.8000208,0.9880778,0.9923692,0.9402226,0.97211736,0.92597616,0.9582105,0.9953916,0.99641705,0.9940798,0.99561644,0.98641807,0.9889414
126.0,0.9545024,0.8332,0.9316783,0.42621836,0.8031642,0.987695,0.9925459,0.93699384,0.97302455,0.92264175,0.9590269,0.99531025,0.9964774,0.9939965,0.9957203,0.98636407,0.9892112
127.0,0.9543873,0.83348715,0.9311476,0.42832857,0.80123115,0.9876459,0.99250925,0.9364582,0.9727624,0.92192,0.9585976,0.9952663,0.99644583,0.9939359,0.99568224,0.98628753,0.989164
128.0,0.9548156,0.8324866,0.93287003,0.42195898,0.8072713,0.9876161,0.99270695,0.9369204,0.97417194,0.92327875,0.9607347,0.99529713,0.99652785,0.9939959,0.99579585,0.98634976,0.98934174
129.0,0.95467216,0.8319295,0.9329048,0.4208762,0.8079574,0.98761344,0.9926887,0.9365294,0.97394675,0.9226025,0.9603268,0.9953099,0.9965314,0.9940196,0.9958047,0.9864362,0.9893925
130.0,0.95465,0.83276784,0.93222654,0.42419735,0.80503523,0.98762894,0.99268687,0.9364354,0.97385854,0.9223617,0.9601557,0.9953186,0.99653983,0.99401927,0.99580896,0.9864205,0.98939437
131.0,0.9544887,0.83524376,0.93080074,0.4309694,0.7980723,0.9877039,0.992415,0.93731225,0.9724095,0.922961,0.9583728,0.99535155,0.9964761,0.9941004,0.9957551,0.98663956,0.989363
132.0,0.95449686,0.83529085,0.93096364,0.4304069,0.79852384,0.9876751,0.99236286,0.93728876,0.97218835,0.9229184,0.958104,0.99530727,0.9964302,0.9940402,0.99569654,0.98652124,0.9892378
133.0,0.9543226,0.8348565,0.9306307,0.43060538,0.7982702,0.9877664,0.99238354,0.9374785,0.97209746,0.9227634,0.95784616,0.9953543,0.9964561,0.9940777,0.9957112,0.9865892,0.9892686
134.0,0.95398104,0.8343974,0.92955375,0.43205407,0.7946153,0.9876072,0.99228454,0.93597305,0.971422,0.9206722,0.95663536,0.9952756,0.9964001,0.99392635,0.99561536,0.9862037,0.98899233
135.0,0.9542918,0.8317084,0.93187344,0.42161614,0.8037714,0.9873569,0.99256575,0.9339348,0.9729883,0.9191629,0.9586286,0.9952484,0.99649847,0.9939318,0.99576974,0.9863051,0.98935014
136.0,0.95438296,0.8340644,0.9309288,0.4287445,0.7995277,0.9876908,0.9924784,0.9363486,0.9724243,0.921443,0.9580342,0.99533635,0.9964849,0.99401325,0.9957236,0.98639464,0.989225
137.0,0.95487756,0.8151074,0.9389821,0.3885989,0.8371627,0.9844119,0.99339586,0.91654056,0.9789396,0.9085471,0.9675059,0.9931925,0.9961506,0.9911209,0.99547774,0.9807381,0.9879546
138.0,0.9551087,0.8151022,0.9400041,0.3851965,0.8400422,0.98451614,0.9934128,0.91767293,0.97909033,0.9098835,0.9678287,0.99327636,0.9961802,0.991248,0.99551314,0.98096496,0.98802966
139.0,0.9551512,0.81501585,0.9402577,0.38531104,0.8414056,0.9846267,0.99341387,0.9182826,0.9790317,0.91034746,0.9677386,0.9932607,0.9961522,0.9911776,0.9954502,0.980749,0.98783433
140.0,0.95555425,0.80496734,0.9447137,0.3562337,0.8582715,0.9833075,0.9939221,0.9090323,0.9817739,0.9040742,0.97133946,0.9929571,0.99634546,0.99094814,0.99578345,0.9806498,0.98865604
141.0,0.95536554,0.7996869,0.945732,0.3460563,0.86359304,0.98263633,0.994128,0.9032685,0.9826894,0.8993515,0.9723828,0.99278957,0.99642295,0.9907961,0.9959181,0.9805681,0.989021
142.0,0.95549554,0.79950655,0.94599664,0.34506702,0.8642019,0.9824702,0.9941723,0.90246314,0.9829816,0.89909613,0.97282946,0.9927194,0.9964264,0.9907256,0.9959345,0.9804494,0.9890521
143.0,0.9550677,0.8000232,0.9445098,0.3513656,0.86071587,0.9827319,0.99412847,0.90304947,0.9825204,0.8984341,0.9719791,0.9927388,0.9963928,0.990648,0.9958494,0.98026043,0.988848
144.0,0.9551942,0.8040227,0.9434678,0.36029676,0.8560605,0.9833418,0.9940228,0.907619,0.9819334,0.9021192,0.97129595,0.99296796,0.99639374,0.9909469,0.9958429,0.9807931,0.9888714
145.0,0.9550525,0.8021093,0.943828,0.3566263,0.8580254,0.9830866,0.9940671,0.9054383,0.9821123,0.9001572,0.9714308,0.9928716,0.9963924,0.9908274,0.9958454,0.98064524,0.98889905
146.0,0.9549343,0.81351376,0.9395272,0.38353527,0.83914644,0.98433715,0.9934744,0.91626734,0.9794164,0.9088123,0.9682427,0.9932954,0.99624455,0.99138683,0.99565876,0.981461,0.98849654
147.0,0.9548804,0.82118,0.936345,0.40416843,0.8254485,0.985327,0.993127,0.9235459,0.97751343,0.9146017,0.96597356,0.9936544,0.99619174,0.99183273,0.9955699,0.9822406,0.98836833
148.0,0.95526457,0.82118535,0.93732876,0.40127763,0.8276387,0.9850212,0.99325484,0.9220561,0.97838277,0.9140332,0.9672263,0.99353206,0.99621177,0.9916722,0.99559855,0.9818959,0.98837507
149.0,0.9534325,0.8308103,0.9293145,0.42663723,0.7980296,0.9877622,0.9924315,0.93776774,0.9725169,0.9231237,0.95834845,0.99543166,0.9965294,0.99417865,0.9958015,0.9867885,0.9894581
150.0,0.95360374,0.8299037,0.93006957,0.42369655,0.80059403,0.9875544,0.992577,0.93585134,0.9731948,0.9212829,0.9590551,0.99536717,0.99655896,0.99409217,0.9958442,0.98665744,0.9895532
151.0,0.9537412,0.8329964,0.9290226,0.43292484,0.79622847,0.9881103,0.99244326,0.93939924,0.9720999,0.9243461,0.9576794,0.9955016,0.99652535,0.9941963,0.99574053,0.986735,0.9892736
152.0,0.9539423,0.8338351,0.9290992,0.4342102,0.795189,0.98801744,0.9925377,0.9387899,0.9727017,0.9240793,0.9585767,0.9955207,0.99658906,0.99430037,0.99588156,0.9870646,0.98966813
153.0,0.9539526,0.8362738,0.92765737,0.4418631,0.7886939,0.98827773,0.992409,0.9409509,0.9720168,0.9262735,0.95789635,0.9956168,0.9965849,0.9944312,0.995878,0.9873074,0.989682
154.0,0.95276535,0.82662,0.9279447,0.42302543,0.79587895,0.98725617,0.99266547,0.9342328,0.9740215,0.92009515,0.9601453,0.9953732,0.996648,0.9941922,0.99602985,0.9869845,0.99003613
155.0,0.95048684,0.81600213,0.9259731,0.40793142,0.798101,0.9867489,0.9926594,0.9309712,0.9743804,0.9164351,0.96023035,0.9953773,0.99672526,0.9942327,0.9961532,0.9871559,0.99034446
156.0,0.95151496,0.81534904,0.92958105,0.39890355,0.8089658,0.98659396,0.99292,0.9297903,0.9757666,0.916013,0.9621489,0.9952939,0.9967533,0.99409974,0.99617034,0.98684466,0.9903014
157.0,0.951385,0.8139612,0.92987746,0.39653367,0.8112485,0.98652285,0.99301815,0.9285461,0.9760819,0.914565,0.96239674,0.99530506,0.99679995,0.9941262,0.9962365,0.9869583,0.9904783
158.0,0.9530983,0.8294142,0.92822206,0.42533472,0.79416275,0.98747253,0.99243224,0.9362809,0.97290933,0.9220471,0.95895976,0.9954204,0.99657804,0.9942625,0.99594516,0.9870997,0.9898728
159.0,0.9533897,0.83129305,0.9278715,0.43000862,0.79142916,0.9875936,0.99245024,0.9369847,0.9729178,0.92283034,0.95903957,0.99545836,0.99659556,0.99430484,0.9959632,0.987163,0.9899053
160.0,0.95285374,0.8326695,0.9252431,0.43815166,0.7821573,0.98773414,0.9922138,0.9379363,0.9715758,0.92318165,0.95725363,0.9955029,0.99654764,0.99435717,0.99590224,0.98725116,0.9897984
161.0,0.9535186,0.8400518,0.92387605,0.45538327,0.77191365,0.9882796,0.99193233,0.94220704,0.96989584,0.92745274,0.9555095,0.9955818,0.99643904,0.9944107,0.9957172,0.98727477,0.9894024
162.0,0.95369536,0.83890414,0.92472994,0.45146286,0.77499765,0.98804295,0.9921044,0.94061524,0.970951,0.9261834,0.9567934,0.99550855,0.996472,0.9943137,0.99576277,0.9870516,0.9894413
163.0,0.95523506,0.83578384,0.929862,0.44685858,0.79552716,0.9866862,0.9926097,0.93386835,0.9747216,0.9235789,0.96295595,0.9940387,0.9960615,0.9922047,0.99532324,0.9826575,0.9877878
164.0,0.95402867,0.8382816,0.9271894,0.44343776,0.78329206,0.9880334,0.9921056,0.9406324,0.9709509,0.9263104,0.95685345,0.995529,0.9964767,0.99437946,0.9957897,0.9872181,0.98952335
165.0,0.95348483,0.8361876,0.92637223,0.44170654,0.7829082,0.9879844,0.99209714,0.94032794,0.9709716,0.92590195,0.95680207,0.9955369,0.9964904,0.99439925,0.99581486,0.98728985,0.98960155
166.0,0.9527245,0.83257055,0.92587376,0.4365079,0.78498566,0.9878088,0.9920896,0.9388495,0.97092706,0.92397547,0.95644665,0.9954749,0.9964695,0.9942948,0.9957724,0.98707724,0.9894902
167.0,0.95352083,0.83798033,0.9240951,0.45371324,0.77541375,0.98838764,0.99230653,0.94186926,0.9714488,0.9272469,0.957248,0.9956982,0.9966149,0.9945517,0.9959325,0.98760843,0.9898801
168.0,0.9533612,0.83297235,0.9263641,0.43849772,0.786138,0.98793644,0.99253535,0.93884647,0.9729733,0.92464715,0.9590952,0.9956143,0.9966838,0.99449134,0.9960594,0.98758,0.99017054
169.0,0.9525498,0.832479,0.92416424,0.44164363,0.78008896,0.9880955,0.99228173,0.9403259,0.97167534,0.925764,0.95749444,0.9957272,0.99667645,0.994703,0.9960955,0.9880718,0.9903448
170.0,0.95204395,0.8324665,0.92304206,0.44408756,0.7780833,0.9883102,0.9920959,0.9424523,0.9709108,0.9277136,0.95667636,0.9957333,0.996591,0.99466056,0.99594104,0.9878714,0.9899485
171.0,0.9518438,0.8319184,0.9223769,0.44441676,0.77597266,0.98823524,0.992101,0.941733,0.9708863,0.92692745,0.9565714,0.9957598,0.99663085,0.9947326,0.9960228,0.9880896,0.99018353
172.0,0.9516851,0.831108,0.9224794,0.4425388,0.77698183,0.98810554,0.9920448,0.9407914,0.97058773,0.9257407,0.95604765,0.99568045,0.99657416,0.99461865,0.9959462,0.9878491,0.9900019
173.0,0.9516023,0.8362767,0.9184154,0.46087945,0.75887376,0.98827654,0.9917291,0.9419854,0.9686836,0.9264686,0.9536273,0.9956793,0.9964754,0.9945715,0.9957956,0.9876546,0.989646
174.0,0.9520838,0.83796996,0.9188382,0.46339765,0.75802636,0.9882393,0.99180096,0.9413329,0.9689116,0.92582566,0.9538838,0.9956638,0.9964934,0.99457186,0.9958366,0.98771065,0.9897732
175.0,0.9518946,0.84051895,0.9165179,0.4731158,0.7489172,0.98860615,0.99155724,0.9441682,0.9674856,0.9285269,0.9522834,0.99576145,0.9964445,0.9946695,0.9957487,0.9878479,0.9895892
176.0,0.95097536,0.82762176,0.9217098,0.4362669,0.7755207,0.98739994,0.9920167,0.9363342,0.97088975,0.9212679,0.9561793,0.9954645,0.99652594,0.99436873,0.99592173,0.9873772,0.9899248
177.0,0.95066965,0.82851046,0.92019683,0.44014564,0.7695701,0.9874455,0.99182665,0.9372172,0.9700514,0.92214084,0.9552419,0.9954946,0.9964934,0.9944343,0.9959014,0.9875217,0.98991865
178.0,0.94986624,0.82327104,0.9204084,0.43043604,0.77468956,0.98706007,0.99194276,0.9343741,0.9708226,0.91920197,0.955945,0.9954334,0.9965402,0.994393,0.99599034,0.9875123,0.99012893
179.0,0.9537513,0.8226376,0.93169975,0.41905412,0.8105819,0.98523396,0.9928269,0.92336595,0.9761861,0.91394144,0.96426946,0.99361104,0.9960996,0.9919058,0.9955384,0.98256093,0.98847055
180.0,0.95370597,0.82246596,0.9315255,0.41899908,0.8098294,0.9851184,0.9927769,0.9231229,0.9761198,0.91391987,0.9642424,0.9935302,0.9960516,0.99178797,0.9954758,0.9822729,0.9882853
181.0,0.9502448,0.81231743,0.9281059,0.39373627,0.8051286,0.9858655,0.9924373,0.9265347,0.9740545,0.91270024,0.95993865,0.9950288,0.99653995,0.993901,0.9960043,0.9865856,0.9900428
182.0,0.94956905,0.813217,0.9253076,0.40251774,0.79728997,0.98612195,0.99231225,0.92841804,0.97333807,0.9139955,0.95892406,0.9950675,0.9964999,0.9938646,0.9958968,0.98637927,0.9897371
183.0,0.9495855,0.81513506,0.9243912,0.40699515,0.7927872,0.98628587,0.99214727,0.9297485,0.9724787,0.91518444,0.9579249,0.9951309,0.99647623,0.99398535,0.99589396,0.9866671,0.98980004
184.0,0.94977677,0.81334376,0.9261478,0.4003523,0.799274,0.9860238,0.99227965,0.92756164,0.97312874,0.91314507,0.95863366,0.99503446,0.99648064,0.993871,0.99590564,0.98648304,0.98982227
185.0,0.9536404,0.81676704,0.9347159,0.3995439,0.82259053,0.9844712,0.9928784,0.92016196,0.97721297,0.912217,0.9658017,0.9933189,0.99604154,0.9915767,0.9954934,0.98188585,0.9882685
186.0,0.95359564,0.8155983,0.93513936,0.39617658,0.8243851,0.98433197,0.9929061,0.91905034,0.9773471,0.91124606,0.9659457,0.99331635,0.9960704,0.9916271,0.99555653,0.982077,0.98846126
187.0,0.9534881,0.81542367,0.9349653,0.39643717,0.82405555,0.9843402,0.9928779,0.9188667,0.97714,0.91087556,0.9656128,0.99331987,0.9960609,0.9916236,0.9955409,0.9820456,0.9884133
188.0,0.9546053,0.8185954,0.93645483,0.39856026,0.82594997,0.984464,0.9931318,0.9202309,0.9784373,0.91323256,0.96753466,0.99332595,0.99613297,0.9915524,0.9955805,0.98181504,0.98841965
189.0,0.9546345,0.8168778,0.9371419,0.3941792,0.82906735,0.98434204,0.9932614,0.91882366,0.9789569,0.9120306,0.9680995,0.99333185,0.99619776,0.991572,0.99566734,0.9819186,0.98863363
190.0,0.95520496,0.8195431,0.9375461,0.39786652,0.82852405,0.9845925,0.99330866,0.9204503,0.97908586,0.913615,0.9683275,0.99336994,0.99619883,0.9915376,0.9956256,0.9817125,0.98845613
191.0,0.9552589,0.82017547,0.93777287,0.39692125,0.82814246,0.9844935,0.99320567,0.92076993,0.9788684,0.9140501,0.9681494,0.9932666,0.996114,0.991351,0.9954906,0.9812019,0.9880518
192.0,0.95503193,0.81988025,0.9372272,0.39801836,0.8268933,0.9845145,0.99318105,0.9207217,0.97870606,0.91382784,0.96791357,0.99331564,0.99613345,0.9914771,0.99554586,0.9815701,0.988269
193.0,0.9552488,0.8166472,0.93912625,0.38827866,0.8345473,0.98410517,0.9934163,0.9176132,0.97984755,0.91159683,0.9693131,0.993178,0.9961934,0.99129033,0.9956174,0.9812541,0.98839545
194.0,0.95448154,0.81104314,0.9388396,0.38076591,0.8369303,0.9832722,0.9935364,0.91079193,0.9803602,0.9054854,0.9696797,0.9929807,0.9962542,0.9911979,0.995786,0.981398,0.98891723
195.0,0.95058894,0.8116404,0.9292223,0.39018846,0.8076611,0.9853812,0.9925834,0.9234683,0.9750013,0.91053915,0.9612202,0.99487007,0.996545,0.9937437,0.9960425,0.9863746,0.99015194
196.0,0.9549755,0.8110428,0.9401961,0.37684754,0.84054095,0.9831108,0.99358785,0.9106286,0.98083144,0.906148,0.97048104,0.99283,0.99620974,0.99096316,0.99571544,0.9808364,0.9886558
197.0,0.95487756,0.81714547,0.9375912,0.39330554,0.8297858,0.9842265,0.99329525,0.9182828,0.9792197,0.9118397,0.9684904,0.9932591,0.99618596,0.99148315,0.9956584,0.981713,0.9885771
198.0,0.9545267,0.8149639,0.9374717,0.39011538,0.83071923,0.9839575,0.993288,0.9160573,0.97916496,0.90960616,0.9682645,0.99316686,0.9961713,0.9913756,0.995652,0.98158145,0.98859054
199.0,0.9543992,0.8151774,0.9367995,0.39276102,0.8289768,0.98407704,0.993252,0.9168101,0.9789748,0.91012484,0.9680204,0.99319094,0.99615794,0.9913946,0.9956321,0.9815916,0.98854095
200.0,0.9545856,0.81031376,0.9394765,0.378291,0.8396752,0.983555,0.9935381,0.91295934,0.9804113,0.90747863,0.96984124,0.9930692,0.9962561,0.9913085,0.9957819,0.9815337,0.98887616
201.0,0.9546456,0.8101888,0.93991363,0.37653378,0.8407283,0.983413,0.9935548,0.9118133,0.98046666,0.9064529,0.96986526,0.99303037,0.99625933,0.99126595,0.9957883,0.9814734,0.9888926
202.0,0.9545692,0.81058186,0.93945825,0.37897667,0.83956385,0.9835882,0.9935278,0.912617,0.9802229,0.9067997,0.96947396,0.99306506,0.9962451,0.9912512,0.9957431,0.98134965,0.98874205
203.0,0.95416635,0.808418,0.9389082,0.37847447,0.83984697,0.98347324,0.99360377,0.91024566,0.98028153,0.90408665,0.9692681,0.9930494,0.99628335,0.9912225,0.99579155,0.9814518,0.98892933
204.0,0.95412654,0.8064779,0.9395231,0.37421283,0.84274787,0.9832344,0.99370253,0.90804356,0.98070395,0.9021641,0.9697121,0.992968,0.99630713,0.99109834,0.99581355,0.98122096,0.9889509
205.0,0.95425266,0.8088335,0.9390332,0.3781292,0.8396132,0.98346406,0.99356776,0.91033876,0.98015034,0.9041626,0.969105,0.9930461,0.99626887,0.9912211,0.9957781,0.98140895,0.9888777
206.0,0.9540828,0.81762487,0.93511856,0.40193358,0.8237181,0.9849259,0.9930421,0.92088807,0.97731656,0.9122936,0.9656771,0.993565,0.99617344,0.9918412,0.995619,0.98243654,0.98858994
207.0,0.953809,0.8124396,0.9361596,0.39286724,0.8306211,0.9843693,0.99327576,0.9163273,0.9784631,0.908412,0.96692044,0.99331385,0.99619126,0.9915072,0.9956476,0.98187315,0.9886264
208.0,0.9537604,0.81236917,0.936143,0.3925719,0.8306441,0.9844087,0.99323577,0.916647,0.9782718,0.90859324,0.9666687,0.9933296,0.9961786,0.9915364,0.9956357,0.9819118,0.9885959
209.0,0.95387495,0.8059113,0.9392391,0.37417305,0.8429076,0.98362815,0.9935504,0.9112452,0.9800284,0.9047585,0.9689126,0.9930977,0.99625957,0.99123585,0.99573505,0.98138684,0.98875254
210.0,0.95389295,0.80341065,0.9403055,0.36762258,0.84729075,0.9833251,0.99363834,0.90931094,0.9805619,0.903423,0.96960664,0.9929738,0.99626094,0.9910746,0.9957373,0.98105985,0.98870903
211.0,0.9541579,0.8028242,0.9412725,0.36348012,0.84988415,0.98320293,0.99368215,0.90835506,0.98078924,0.90285563,0.96993715,0.9929696,0.99628806,0.9911026,0.99578816,0.9811404,0.9888277
212.0,0.9542508,0.79455996,0.9443591,0.34311053,0.86175823,0.9815352,0.99414766,0.89398384,0.9828022,0.8908995,0.9721647,0.99245375,0.9964115,0.9905015,0.9959805,0.98028445,0.9892659
213.0,0.95427644,0.7961769,0.94396305,0.34618667,0.8598175,0.9818117,0.9940701,0.89654195,0.98248184,0.89312077,0.9718317,0.99256516,0.9964025,0.9906679,0.99597615,0.98062027,0.9892986
214.0,0.9542955,0.7967376,0.9438549,0.34758395,0.8594062,0.9818927,0.9940601,0.8970382,0.98238796,0.8934091,0.97168106,0.9925688,0.9963904,0.990638,0.99594504,0.98051906,0.98920596
215.0,0.9543671,0.80586994,0.94067895,0.3693054,0.8461204,0.98316526,0.99367553,0.90768343,0.9806338,0.9020715,0.9696779,0.9929507,0.99629164,0.9910618,0.99578947,0.98107886,0.98884505
216.0,0.9508537,0.80723053,0.9317099,0.3802439,0.8194109,0.9854903,0.992968,0.92034984,0.97589546,0.90647405,0.96171254,0.99500185,0.9967205,0.9938776,0.9962368,0.9867426,0.9906144
217.0,0.9513982,0.8105015,0.9315369,0.38576004,0.81654584,0.9857971,0.9929414,0.9232006,0.9758673,0.9096881,0.9619833,0.9950805,0.99672467,0.99395156,0.99622416,0.9868134,0.99055684
218.0,0.95510286,0.8075082,0.94184804,0.36997205,0.84879476,0.98343605,0.99391633,0.9088533,0.9815685,0.903584,0.9709706,0.99308664,0.9964135,0.9911561,0.9958929,0.98119223,0.9890304
219.0,0.95503336,0.811427,0.94040793,0.37962338,0.8426289,0.98395,0.9936899,0.91321,0.9805361,0.90703136,0.9697482,0.99323374,0.9963427,0.99134594,0.99579877,0.9814787,0.9888348
220.0,0.95480573,0.8087987,0.9406003,0.37544778,0.84507376,0.9839797,0.9937318,0.9132743,0.98073065,0.90716517,0.9700033,0.99331254,0.99639255,0.9914758,0.995869,0.98176986,0.9890187
221.0,0.95490324,0.8086737,0.9416383,0.37245297,0.8483126,0.98389393,0.99374396,0.9125078,0.98075426,0.9063283,0.96995306,0.99323106,0.99635625,0.991339,0.9958015,0.9814104,0.9887927
222.0,0.95514697,0.79781824,0.9458214,0.34498253,0.86511034,0.98249257,0.9942583,0.9019665,0.98331326,0.8987945,0.97323686,0.992827,0.9965049,0.99085754,0.99601066,0.98068213,0.98922265
223.0,0.95503813,0.7972601,0.9458056,0.34525543,0.8657748,0.98262537,0.99426454,0.9022923,0.9832018,0.8987032,0.9729796,0.99286085,0.99650455,0.990858,0.9959877,0.98060626,0.989129
224.0,0.954233,0.79134315,0.94546247,0.3383168,0.8675105,0.9819355,0.99430203,0.89637136,0.98337966,0.89341277,0.97300243,0.9926813,0.9965178,0.9907588,0.9960722,0.98076254,0.9894778
225.0,0.9542176,0.7986334,0.9429068,0.35564032,0.8573914,0.9830555,0.99408334,0.904401,0.9821395,0.8992398,0.97138464,0.9931045,0.9965184,0.9912572,0.9960444,0.9815398,0.9894276
226.0,0.95398027,0.8022724,0.94144696,0.36412972,0.85123235,0.9831114,0.9939289,0.9050319,0.98140025,0.8993468,0.9704002,0.9931552,0.9964896,0.991413,0.9960498,0.9819987,0.9895751
227.0,0.95275223,0.8125306,0.93367743,0.40066904,0.8243594,0.98465353,0.99314123,0.9159863,0.97711986,0.9063932,0.96469694,0.99361044,0.9962812,0.9919892,0.9957979,0.9830541,0.98919266
228.0,0.9527217,0.81349134,0.93300885,0.40406516,0.8218803,0.9847558,0.99308103,0.91660154,0.97674507,0.90672165,0.9641768,0.9936121,0.9962494,0.9919552,0.99574226,0.9829585,0.98906016
229.0,0.9526104,0.8166629,0.9313612,0.4144748,0.81611264,0.9852813,0.99294746,0.9197713,0.9757227,0.90872246,0.9627294,0.9937289,0.99619734,0.992,0.99561644,0.98286533,0.988713
230.0,0.9531195,0.8229142,0.9295102,0.42950884,0.8062648,0.9858009,0.992897,0.9235872,0.97524965,0.91211474,0.9622527,0.9938956,0.996209,0.9921022,0.9955636,0.98281497,0.9884799
231.0,0.9530395,0.8286838,0.9262784,0.44672883,0.79241514,0.986402,0.9925494,0.92827874,0.97326547,0.91598,0.9599103,0.9941077,0.99614125,0.9924078,0.9954892,0.98340756,0.9884113
232.0,0.9529475,0.82678664,0.92683566,0.44251654,0.79594284,0.9862962,0.99263644,0.9274706,0.9737405,0.9152633,0.96043277,0.9940461,0.99614304,0.99227685,0.99546117,0.98307174,0.9882677
233.0,0.95316815,0.8227928,0.92878747,0.43230125,0.8041213,0.9854865,0.99307054,0.92020315,0.9758689,0.9087651,0.96276027,0.99376416,0.9962471,0.9919166,0.9956185,0.9825136,0.9886031
234.0,0.95314324,0.82280815,0.9294624,0.4293152,0.80613804,0.98578817,0.99299073,0.9229278,0.9754978,0.911419,0.96246135,0.99397486,0.99629116,0.99224913,0.9956873,0.983194,0.98881793
235.0,0.9525468,0.816244,0.93080074,0.41504067,0.81503344,0.98549193,0.993196,0.9205275,0.9766291,0.9093765,0.96376336,0.9939819,0.9963977,0.9922821,0.99582577,0.9833784,0.98916185
236.0,0.95374686,0.8202349,0.93365777,0.41353366,0.8204072,0.98588854,0.99322575,0.92462516,0.9769985,0.91438735,0.9648282,0.99417603,0.996452,0.992619,0.9959233,0.98406893,0.9894376
237.0,0.953559,0.8190778,0.93348384,0.4128768,0.8211964,0.985783,0.99321765,0.9233381,0.976861,0.9128622,0.964501,0.994073,0.99640465,0.99244624,0.9958526,0.98372483,0.98925716
238.0,0.9531753,0.8178562,0.93293935,0.41171333,0.8203265,0.98555815,0.99315697,0.9213935,0.9765148,0.9106738,0.96390826,0.9940122,0.9963862,0.9924273,0.99587125,0.98378664,0.989358
239.0,0.9521654,0.81054676,0.9337554,0.39384666,0.8263107,0.9849006,0.99292666,0.9184859,0.97604173,0.90811175,0.9633314,0.9938074,0.9962709,0.99224687,0.9957749,0.98344135,0.98911536
240.0,0.95259905,0.8268057,0.927277,0.43709278,0.7971222,0.98667717,0.99221957,0.9319079,0.9719883,0.9197209,0.9588004,0.9943177,0.99610835,0.99279344,0.9955011,0.9842121,0.9885324
241.0,0.9536702,0.84942836,0.9161957,0.5053744,0.7427971,0.9885555,0.9913701,0.94512075,0.9664239,0.9317603,0.9528114,0.99488974,0.9959558,0.993375,0.99518895,0.9849744,0.987833
242.0,0.95422834,0.84527934,0.9223817,0.4807597,0.76538014,0.9881491,0.99152946,0.94401044,0.9683793,0.9318416,0.95562464,0.9947247,0.99592906,0.9931711,0.99515474,0.9844304,0.98757523
243.0,0.95375305,0.84119934,0.92313325,0.4713985,0.7716596,0.98775566,0.9916602,0.94082457,0.9689841,0.9285172,0.9559983,0.99461585,0.99596316,0.9930783,0.9952425,0.9844087,0.9878477
244.0,0.9532881,0.8398947,0.92231774,0.47032744,0.769766,0.9874871,0.9916564,0.93836987,0.9687056,0.92565817,0.9552933,0.9945714,0.99598604,0.9930969,0.99533194,0.98464876,0.9881897
245.0,0.9534361,0.8395265,0.923795,0.46657065,0.7752743,0.9875273,0.9918759,0.9378899,0.96957964,0.92523146,0.9562944,0.994726,0.99615437,0.9934049,0.99560356,0.9854616,0.98893356
246.0,0.95261276,0.842175,0.92047054,0.4794471,0.76392466,0.98777056,0.99140924,0.93926597,0.9665613,0.92529595,0.952317,0.994736,0.9959812,0.993382,0.9953609,0.9853234,0.98840755
247.0,0.9538347,0.8458025,0.9221368,0.48263204,0.76408994,0.98750883,0.9916009,0.93876106,0.968288,0.92594165,0.9548218,0.9944666,0.99588925,0.9928844,0.9951497,0.98406005,0.98768115
248.0,0.9546033,0.8492148,0.9236945,0.48544186,0.76729465,0.98817635,0.991441,0.94421136,0.9676329,0.93157953,0.95455986,0.99457717,0.9957683,0.9928281,0.99483526,0.98343176,0.98662555
249.0,0.9538723,0.8552704,0.91745526,0.511708,0.7424791,0.98884165,0.9906584,0.94841635,0.96261096,0.9345872,0.94866055,0.99477816,0.9955623,0.9931163,0.9945768,0.9840056,0.9862088
250.0,0.9532662,0.85869354,0.9127318,0.5285361,0.7240957,0.989146,0.99034774,0.9495119,0.9597893,0.93463695,0.94495785,0.9949685,0.9955776,0.99336535,0.99459344,0.9845783,0.9863827
