frame,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,TOE_x,TOE_y,TOE_z,HOSEL_x,HOSEL_y,HOSEL_z,GRIP_x,GRIP_y,GRIP_z
110,0.26352784,-0.21367829,-1.0379171,0.25913316,-0.20846204,-1.0395566,0.26803333,-0.20880693,-1.0415347,0.2493626,-0.2065548,-1.0485798,0.27354306,-0.20733471,-1.0521989,0.23522937,-0.23306093,-1.0672414,0.27805004,-0.23118244,-1.0540417,0.23880018,-0.2769116,-1.0586972,0.2693578,-0.2753032,-1.0387441,0.24482358,-0.31485045,-1.0309279,0.25199586,-0.31569645,-1.0246831,0.24015,-0.310786,-1.0831882,0.2754334,-0.30663314,-1.0734688,0.22545737,-0.37419614,-1.061607,0.28730184,-0.36637264,-1.0442173,0.21074809,-0.43338475,-1.0413979,0.29633388,-0.42590874,-1.0237402,0.19145769,-0.40879586,-0.84473777,0.19781302,-0.41220486,-0.8639661,0.23818532,-0.33568984,-1.0084087
111,0.26211312,-0.2145866,-1.0402545,0.25752285,-0.20928511,-1.0420142,0.26723856,-0.2094391,-1.0430014,0.24811168,-0.20702387,-1.050206,0.27409756,-0.20735124,-1.0515897,0.23518044,-0.23328009,-1.0670178,0.2783688,-0.2311241,-1.0536208,0.23840956,-0.2773775,-1.0589348,0.2690747,-0.27520248,-1.0391929,0.24423112,-0.31507778,-1.0316674,0.25163746,-0.31568968,-1.0252537,0.24013348,-0.31069788,-1.0832577,0.275518,-0.30652165,-1.0735929,0.22548962,-0.37397712,-1.0617644,0.2869543,-0.36645845,-1.0450268,0.21067029,-0.4332296,-1.0410599,0.2964915,-0.4257733,-1.0234782,0.19148847,-0.40877172,-0.84475464,0.19780889,-0.41221255,-0.86405015,0.23808305,-0.33566234,-1.0085691
112,0.2609992,-0.21498623,-1.0423754,0.2565215,-0.20961891,-1.0437577,0.2662611,-0.20983051,-1.0449346,0.24790943,-0.2069765,-1.050286,0.27357975,-0.20750642,-1.052537,0.23544726,-0.23284134,-1.0665339,0.278495,-0.2309753,-1.0533072,0.23844014,-0.27664933,-1.0591143,0.26847485,-0.27550387,-1.0398759,0.2440159,-0.315038,-1.0320113,0.25130913,-0.31586146,-1.0256044,0.23971686,-0.31077865,-1.0839294,0.27509058,-0.30670366,-1.0742322,0.22508004,-0.37431335,-1.062487,0.28699496,-0.36647946,-1.0447768,0.21022286,-0.43408063,-1.0416297,0.29621306,-0.42597026,-1.0240331,0.19153284,-0.40865675,-0.8448088,0.1978166,-0.41212162,-0.86412853,0.2380348,-0.33575374,-1.008577
113,0.26191297,-0.21543546,-1.044303,0.25715148,-0.21001412,-1.0451372,0.26708245,-0.21013917,-1.0469368,0.24785025,-0.20719002,-1.0500494,0.27389157,-0.20750737,-1.0533652,0.23518957,-0.23294804,-1.065503,0.27849865,-0.23078313,-1.0528718,0.23845346,-0.27695584,-1.059058,0.26865947,-0.2754211,-1.0400205,0.24451813,-0.31478998,-1.031095,0.25158894,-0.31566313,-1.0252838,0.23979016,-0.3106895,-1.0838648,0.27530017,-0.3065045,-1.0744709,0.22505054,-0.374418,-1.062533,0.28692475,-0.3666601,-1.0451823,0.21046382,-0.4338767,-1.041274,0.29593912,-0.4259279,-1.0237211,0.1914893,-0.40881875,-0.8447519,0.19782577,-0.41219687,-0.86406904,0.2380552,-0.3356446,-1.0086055
114,0.2605305,-0.21586952,-1.0470629,0.25589788,-0.21030803,-1.0476667,0.26612043,-0.21050583,-1.048916,0.24715455,-0.2071243,-1.0514474,0.27378306,-0.20757568,-1.0534357,0.23517846,-0.23279123,-1.06526,0.27845252,-0.2308371,-1.052769,0.23871824,-0.27685848,-1.0584552,0.26918665,-0.2749939,-1.0394752,0.24453397,-0.31473014,-1.0310525,0.25183594,-0.31537458,-1.0250286,0.23974077,-0.31106058,-1.0836359,0.27513385,-0.3070677,-1.0744567,0.22514938,-0.37434176,-1.0623217,0.2866999,-0.36696202,-1.0451728,0.21088834,-0.43341482,-1.0407538,0.2961047,-0.42561445,-1.0238034,0.19150792,-0.40877348,-0.84466976,0.1978272,-0.41215882,-0.86404914,0.238029,-0.3356999,-1.0086362
115,0.26074725,-0.21597886,-1.045874,0.2558951,-0.21052277,-1.0471044,0.2662948,-0.21053396,-1.0478386,0.24689204,-0.20742911,-1.05197,0.27402374,-0.2074438,-1.0527595,0.23503423,-0.23270853,-1.0656155,0.27861112,-0.23064168,-1.0527986,0.23843691,-0.27683336,-1.0587138,0.26886097,-0.27541682,-1.0398736,0.24448264,-0.31470796,-1.0311726,0.2522619,-0.31528383,-1.0242813,0.23985872,-0.31031016,-1.0836648,0.2754351,-0.30618757,-1.0743549,0.22528443,-0.37399438,-1.062211,0.28717375,-0.366096,-1.0449522,0.21070926,-0.43344292,-1.0412812,0.29632968,-0.42541435,-1.0236026,0.19139923,-0.4088427,-0.84473556,0.19776157,-0.4122118,-0.86412585,0.23793189,-0.33574238,-1.0087956
116,0.26206127,-0.21479283,-1.0419487,0.2573822,-0.20945816,-1.0435705,0.26715788,-0.20962882,-1.0449071,0.2479786,-0.2069818,-1.0504706,0.27385566,-0.20738496,-1.0526419,0.23491096,-0.23290344,-1.0663689,0.27825078,-0.23087883,-1.0529617,0.2378782,-0.27690563,-1.0596836,0.26840842,-0.2752644,-1.03973,0.24433528,-0.31467664,-1.0316566,0.25176582,-0.31535524,-1.0249766,0.24008217,-0.310454,-1.0834882,0.27561006,-0.30623692,-1.0737077,0.2248786,-0.37446824,-1.0622907,0.2870991,-0.36669418,-1.0450327,0.21064557,-0.43377614,-1.0420004,0.29622695,-0.42585453,-1.0236526,0.19129974,-0.40886077,-0.84474,0.19768292,-0.4122445,-0.8641488,0.23783372,-0.33576417,-1.0089718
117,0.2622591,-0.21475184,-1.0420011,0.2574344,-0.20949668,-1.0437618,0.2672979,-0.20956406,-1.0450232,0.2477694,-0.20738079,-1.0506711,0.27386937,-0.20754465,-1.0526246,0.23466355,-0.23349333,-1.0664018,0.27814096,-0.23116373,-1.0529958,0.23812822,-0.2773084,-1.0591393,0.268201,-0.2755488,-1.0400755,0.2444691,-0.31478104,-1.0313058,0.25165403,-0.31554088,-1.0249729,0.23956616,-0.3109877,-1.0842333,0.27527827,-0.3065645,-1.0743605,0.22450918,-0.37480015,-1.0627041,0.28708628,-0.366566,-1.0453936,0.21039747,-0.43388993,-1.0421205,0.29629752,-0.4257525,-1.0236406,0.19141816,-0.40878975,-0.84463197,0.19779116,-0.41213688,-0.8640371,0.23787107,-0.335759,-1.008943
118,0.26045808,-0.21518801,-1.04423,0.25582814,-0.20975856,-1.0459021,0.26606876,-0.20993975,-1.0464256,0.24712004,-0.20721497,-1.0518477,0.27392867,-0.20763864,-1.0523071,0.23515578,-0.23293886,-1.0659215,0.27864832,-0.23104718,-1.0522777,0.23889096,-0.27642632,-1.0581326,0.26838988,-0.27522558,-1.040044,0.24483642,-0.31426173,-1.0308181,0.2516855,-0.3152531,-1.0252934,0.23984094,-0.31064558,-1.0840052,0.2754905,-0.3065275,-1.0740333,0.2245228,-0.3745537,-1.0629423,0.28683516,-0.3668947,-1.045295,0.21072224,-0.4339291,-1.0413369,0.2959679,-0.42590877,-1.0240294,0.19163242,-0.40872803,-0.8444322,0.19791517,-0.41213644,-0.8639818,0.23786229,-0.33572224,-1.0090054
119,0.26151517,-0.2160593,-1.0479854,0.25650483,-0.21043006,-1.0483391,0.26705936,-0.2105103,-1.0502825,0.24691528,-0.20735496,-1.051142,0.27430463,-0.20757635,-1.054402,0.2349083,-0.23303367,-1.0650189,0.2783701,-0.23073594,-1.0518559,0.23851016,-0.27675456,-1.0593405,0.2681493,-0.27525038,-1.0396166,0.24488132,-0.31440577,-1.0314672,0.25141144,-0.31560087,-1.0257431,0.24003029,-0.31009498,-1.0841961,0.2756147,-0.3057974,-1.0743991,0.2252555,-0.37381765,-1.0629264,0.286802,-0.3665256,-1.0455457,0.21052425,-0.43385246,-1.0412232,0.29625592,-0.42554823,-1.023375,0.19164759,-0.4086472,-0.8444347,0.19794436,-0.4120478,-0.86399126,0.23790257,-0.33567244,-1.0090178
120,0.2628002,-0.21559557,-1.045943,0.25765303,-0.21001495,-1.0464212,0.2682335,-0.21005128,-1.0484315,0.24728335,-0.20741399,-1.0503159,0.27493143,-0.20751086,-1.0534643,0.23475252,-0.23359954,-1.0651994,0.27819338,-0.23097584,-1.0521749,0.23901601,-0.27754146,-1.0582047,0.26851153,-0.2753037,-1.0389546,0.24463935,-0.31501415,-1.0313269,0.2514756,-0.31577826,-1.025384,0.24001813,-0.31038025,-1.083979,0.27557102,-0.30591843,-1.0742817,0.22511628,-0.37399688,-1.0629325,0.28707585,-0.36625493,-1.0453966,0.21072131,-0.43375903,-1.0410014,0.29589424,-0.42564964,-1.023904,0.1917382,-0.40867695,-0.844362,0.1979953,-0.41207728,-0.8639833,0.23789743,-0.3356325,-1.0090566
121,0.26265374,-0.21582289,-1.0463897,0.25756562,-0.21024539,-1.0466801,0.2679625,-0.21027733,-1.0489037,0.24723014,-0.20725259,-1.050343,0.27452004,-0.2073371,-1.0537757,0.23485051,-0.23284549,-1.0651268,0.27787682,-0.23065992,-1.0523514,0.23944767,-0.27615526,-1.058164,0.26843822,-0.2750499,-1.0387858,0.2450635,-0.3143425,-1.0308062,0.25171578,-0.31539583,-1.0246673,0.2401128,-0.3101991,-1.08403,0.27549866,-0.30593696,-1.0743961,0.22490679,-0.37402916,-1.0631847,0.28713828,-0.36648634,-1.0450352,0.21069151,-0.43370724,-1.0412152,0.29650328,-0.42553887,-1.022792,0.19177537,-0.4085637,-0.84419876,0.19798858,-0.41204426,-0.8638919,0.23793821,-0.33559904,-1.009234
122,0.2612738,-0.21523596,-1.0426656,0.25638822,-0.20975918,-1.0441657,0.26686224,-0.2098545,-1.0450625,0.24691297,-0.20729877,-1.0506964,0.27450237,-0.20751117,-1.0518873,0.235209,-0.23318653,-1.0658057,0.27843997,-0.23106657,-1.05288,0.23948908,-0.2767636,-1.0573726,0.26906362,-0.2749471,-1.0385998,0.2450162,-0.31474093,-1.0306333,0.25214177,-0.31518364,-1.0241574,0.24020886,-0.31029192,-1.0829515,0.2755667,-0.3061845,-1.0736002,0.22522666,-0.37403837,-1.062398,0.28727356,-0.36652854,-1.0454531,0.21132825,-0.4333249,-1.0404887,0.29623997,-0.42558876,-1.0234723,0.19186121,-0.40839761,-0.8438967,0.19797347,-0.41195592,-0.86361384,0.2379878,-0.33553022,-1.009056
123,0.2620156,-0.21481556,-1.0411463,0.25715315,-0.2094105,-1.0427198,0.2673747,-0.20953894,-1.0438741,0.24724245,-0.20714566,-1.0502645,0.2745005,-0.20741369,-1.0518064,0.23485811,-0.23330572,-1.0666296,0.27800682,-0.23118255,-1.0536838,0.23935886,-0.27675718,-1.057629,0.26880798,-0.2750776,-1.0389316,0.24518359,-0.3146751,-1.0305638,0.25212857,-0.31537497,-1.0240967,0.23993346,-0.3107654,-1.0831561,0.27530196,-0.30655304,-1.0737567,0.22508767,-0.3744308,-1.0622352,0.28719637,-0.36662865,-1.0455474,0.21078153,-0.4335185,-1.0411843,0.29601347,-0.42559075,-1.0236901,0.19183905,-0.40839258,-0.84382385,0.19796063,-0.41195953,-0.86354655,0.23804508,-0.33551255,-1.0089949
124,0.26136166,-0.21493919,-1.041576,0.25652367,-0.20955615,-1.043281,0.2667584,-0.20966099,-1.0443653,0.24686109,-0.20722532,-1.0509144,0.27417102,-0.20743655,-1.052398,0.23504183,-0.2333313,-1.0665448,0.2780246,-0.23117855,-1.0537345,0.24006167,-0.27645603,-1.0566673,0.26884124,-0.27487734,-1.0388391,0.24564163,-0.31439713,-1.0300832,0.2520158,-0.31547144,-1.0244194,0.24028859,-0.3111116,-1.0823408,0.2755853,-0.3069336,-1.072925,0.22491133,-0.3747442,-1.0622761,0.2875137,-0.3669649,-1.0447475,0.21117209,-0.43347052,-1.040708,0.29614297,-0.4259165,-1.0231513,0.19191623,-0.40835702,-0.8438061,0.19801849,-0.4119711,-0.86358666,0.23800187,-0.33568612,-1.0089384
125,0.2614745,-0.21512794,-1.0427829,0.25654817,-0.20964986,-1.0441475,0.26700732,-0.20977557,-1.0454249,0.24682859,-0.20728445,-1.0505767,0.2744799,-0.20758274,-1.0525025,0.23495488,-0.2333302,-1.0662129,0.27809903,-0.23133813,-1.0531833,0.23928545,-0.2764158,-1.0582725,0.26886305,-0.27503556,-1.039084,0.2450725,-0.3142505,-1.0308479,0.25183806,-0.3151956,-1.0245475,0.24011628,-0.31075826,-1.0831382,0.27546695,-0.30661914,-1.0735537,0.22496092,-0.3745179,-1.0628694,0.287218,-0.36671367,-1.0445421,0.21108724,-0.4332346,-1.0409454,0.29630655,-0.4257622,-1.0235517,0.19176343,-0.4084788,-0.844038,0.19789317,-0.41188994,-0.86350536,0.23797995,-0.33567858,-1.008815
126,0.26129028,-0.21546295,-1.0437645,0.25638247,-0.20990878,-1.0448316,0.26692572,-0.21004966,-1.0461705,0.24689277,-0.2072793,-1.0504744,0.2745668,-0.20761116,-1.0526636,0.23511028,-0.23326857,-1.0661983,0.27826613,-0.23114303,-1.053063,0.23929475,-0.27680057,-1.0583783,0.2686845,-0.27506986,-1.0393295,0.2450023,-0.3146044,-1.0308932,0.2517873,-0.3152803,-1.0245508,0.24017364,-0.3103836,-1.0833459,0.2755051,-0.30623847,-1.073724,0.22518477,-0.3740865,-1.06285,0.2870731,-0.36661544,-1.0450944,0.21088316,-0.4332356,-1.0410442,0.29657587,-0.42562476,-1.0233227,0.19173639,-0.40850022,-0.844049,0.19785371,-0.41188642,-0.86349225,0.23796548,-0.33566058,-1.0087616
127,0.26282674,-0.21476415,-1.0415956,0.2578313,-0.20938301,-1.0427481,0.26794484,-0.20946254,-1.044729,0.24753393,-0.2072453,-1.0495437,0.2745252,-0.2073915,-1.0528401,0.23490219,-0.23356763,-1.0664139,0.278066,-0.2311753,-1.0534117,0.238929,-0.27686635,-1.0585519,0.26859543,-0.2751728,-1.0388681,0.24494836,-0.31463262,-1.0309125,0.2516465,-0.31554532,-1.024471,0.23990023,-0.31085026,-1.0833554,0.27530524,-0.30647942,-1.073761,0.22509438,-0.37440607,-1.0629525,0.28660914,-0.36664551,-1.046102,0.21084659,-0.43335474,-1.0412948,0.29629245,-0.4255931,-1.0235847,0.19161072,-0.40863392,-0.8440677,0.19787651,-0.4119557,-0.8634934,0.23792568,-0.33556852,-1.0089351
128,0.26241225,-0.21506605,-1.0418613,0.25751516,-0.20957844,-1.0429709,0.2677242,-0.20978135,-1.0448971,0.2474271,-0.20716211,-1.0496844,0.27466044,-0.2075986,-1.0528771,0.23477548,-0.23341107,-1.066817,0.27826828,-0.23112641,-1.0531168,0.23890756,-0.27690217,-1.0596321,0.2688619,-0.2749702,-1.0391297,0.24494247,-0.3143752,-1.0316533,0.25183997,-0.3152149,-1.0248244,0.24023186,-0.31094804,-1.0833213,0.27588195,-0.30657223,-1.0732046,0.22468825,-0.37512586,-1.0631701,0.28723034,-0.36723176,-1.044919,0.21093081,-0.43359122,-1.0410523,0.29642442,-0.4260084,-1.0233108,0.19162197,-0.40872484,-0.8441764,0.19794108,-0.411934,-0.86353624,0.23786266,-0.33572704,-1.0090744
129,0.26092422,-0.21569732,-1.0444967,0.2560207,-0.21005224,-1.0455935,0.26659986,-0.21028113,-1.047052,0.24648124,-0.20730335,-1.0512515,0.27424935,-0.2078619,-1.0537121,0.23442613,-0.23336042,-1.0672046,0.27775753,-0.23151788,-1.0536196,0.23885496,-0.2767052,-1.0595499,0.26852605,-0.27532136,-1.0392293,0.24514987,-0.31437224,-1.0314394,0.25238195,-0.3151561,-1.0239487,0.23989902,-0.31060052,-1.0840384,0.27535275,-0.30647397,-1.0742012,0.22496991,-0.37451693,-1.0634303,0.2871255,-0.3669504,-1.0454658,0.21089345,-0.43319353,-1.0411716,0.29662782,-0.42590466,-1.0232402,0.19160889,-0.40875083,-0.8442503,0.19791578,-0.41197655,-0.8636698,0.23785561,-0.33562148,-1.009118
130,0.26145315,-0.21537936,-1.0434755,0.25674906,-0.20976065,-1.0444696,0.26687217,-0.2101118,-1.0464454,0.24739578,-0.20689337,-1.0502355,0.27402773,-0.20779066,-1.0541803,0.23510662,-0.2328582,-1.0663269,0.27773827,-0.23123871,-1.0537474,0.23969646,-0.2764931,-1.0578136,0.2680031,-0.2754533,-1.0394257,0.24533664,-0.3148094,-1.0310663,0.25138208,-0.31596062,-1.0251241,0.24084795,-0.30993605,-1.0828825,0.2759302,-0.30598742,-1.0735984,0.22576974,-0.37405458,-1.0623411,0.28772247,-0.36668825,-1.044557,0.2106219,-0.43327072,-1.041546,0.2964559,-0.42588022,-1.023622,0.19160825,-0.4087565,-0.84422255,0.19790603,-0.41202724,-0.86370504,0.23787634,-0.33558536,-1.0091213
131,0.2601538,-0.2159347,-1.0453688,0.2552263,-0.21032752,-1.0466098,0.2659629,-0.21048069,-1.047743,0.2461428,-0.20745818,-1.0518184,0.2742044,-0.20783642,-1.0538149,0.23473643,-0.23330104,-1.0664842,0.278344,-0.23120238,-1.0534154,0.2390439,-0.2771805,-1.059304,0.26867762,-0.2753016,-1.0404348,0.24509601,-0.31453967,-1.0312439,0.25186858,-0.3151642,-1.0248692,0.23986085,-0.3106076,-1.083821,0.2754902,-0.3064623,-1.074252,0.22528459,-0.3745638,-1.0627716,0.2874722,-0.36688462,-1.0448684,0.21049319,-0.4334882,-1.0417182,0.29634222,-0.42592534,-1.0235507,0.19163911,-0.4086881,-0.8442501,0.1979254,-0.41191092,-0.8636689,0.23790006,-0.3355676,-1.0091276
132,0.26142016,-0.21548302,-1.0438119,0.2565008,-0.20989804,-1.0449363,0.2669693,-0.21010044,-1.0465233,0.24693204,-0.20718627,-1.0506142,0.27440238,-0.20769003,-1.0535256,0.23497027,-0.23315056,-1.0662283,0.27795374,-0.23122805,-1.0537987,0.239479,-0.27695003,-1.058804,0.2686341,-0.27526665,-1.0403107,0.2455302,-0.3142859,-1.0306585,0.25214162,-0.31497264,-1.02447,0.24012531,-0.31041625,-1.0836933,0.27535224,-0.3063818,-1.0745305,0.22560929,-0.3741881,-1.0625403,0.287305,-0.36676368,-1.0452526,0.21110089,-0.4332273,-1.0411351,0.29641023,-0.42604333,-1.0232743,0.19159813,-0.40865335,-0.84434474,0.19791293,-0.41189617,-0.86375105,0.23791355,-0.33563918,-1.0090481
133,0.2604269,-0.21562506,-1.045185,0.25568715,-0.20993307,-1.046097,0.2662004,-0.21023647,-1.0475521,0.24665679,-0.2072911,-1.0510046,0.2740189,-0.20807698,-1.053895,0.2350517,-0.2333589,-1.0659949,0.27792847,-0.23169783,-1.0536687,0.23934275,-0.27731797,-1.058685,0.26886088,-0.27572575,-1.0395603,0.24492136,-0.31491086,-1.0312246,0.252281,-0.31545976,-1.0238998,0.24000241,-0.31026474,-1.083945,0.2751454,-0.30640656,-1.074897,0.2250996,-0.3741341,-1.0633403,0.2870243,-0.3668543,-1.0457481,0.21071216,-0.43373296,-1.0413969,0.29636818,-0.4260261,-1.0233966,0.19168733,-0.40868735,-0.8442052,0.19794977,-0.41194326,-0.86362535,0.23790425,-0.3355815,-1.0092168
134,0.26209533,-0.21549737,-1.0440979,0.25721473,-0.20999186,-1.0445842,0.26729637,-0.21018848,-1.0470655,0.24747255,-0.20728104,-1.0491664,0.27387714,-0.20778859,-1.0540679,0.23491026,-0.23312247,-1.0653462,0.27775776,-0.23092878,-1.0535219,0.23935261,-0.27708486,-1.0579123,0.26885712,-0.2751822,-1.0392381,0.24518882,-0.3148807,-1.0304792,0.25222632,-0.3153715,-1.0240041,0.23994265,-0.31044975,-1.0839778,0.27516606,-0.3062841,-1.075063,0.22520782,-0.37427846,-1.0627722,0.28677255,-0.3666085,-1.0457847,0.21048711,-0.43343693,-1.0413511,0.29644352,-0.42587212,-1.0232989,0.19171225,-0.40869898,-0.8440896,0.19792657,-0.4118553,-0.8634613,0.23786838,-0.33561286,-1.0094332
135,0.26052713,-0.21617003,-1.0460198,0.25561023,-0.21055233,-1.0466309,0.2662753,-0.21070924,-1.0482067,0.24634846,-0.20749865,-1.0506845,0.27412286,-0.20788996,-1.0534922,0.23469755,-0.23317866,-1.0656261,0.27804488,-0.23103777,-1.0530185,0.23925991,-0.27689815,-1.0582713,0.26856187,-0.27511573,-1.0400587,0.24529232,-0.31449464,-1.0304546,0.2520664,-0.31512496,-1.0243181,0.239882,-0.31094885,-1.0838078,0.27535522,-0.30680028,-1.0744581,0.2252837,-0.37461194,-1.0624279,0.2871826,-0.367045,-1.0445637,0.21098994,-0.43320185,-1.0405883,0.296294,-0.4261211,-1.023489,0.19176878,-0.40863577,-0.84407973,0.19793668,-0.4118324,-0.86345845,0.23797308,-0.3356544,-1.0092324
136,0.2613465,-0.21572137,-1.0451502,0.25646356,-0.21006775,-1.0456945,0.26697707,-0.21033274,-1.0475286,0.24648058,-0.2072687,-1.0506166,0.27418128,-0.20792788,-1.0536056,0.23372711,-0.23337483,-1.0668716,0.27757058,-0.23159833,-1.0536101,0.23879223,-0.276612,-1.0590185,0.2682205,-0.27582964,-1.0401096,0.2450609,-0.3143715,-1.0308818,0.25166002,-0.3156548,-1.0245626,0.23955257,-0.3111764,-1.0840166,0.27543724,-0.30696258,-1.0741715,0.2248482,-0.37471402,-1.0629117,0.2873393,-0.36680192,-1.0442324,0.21110557,-0.43310213,-1.040432,0.296345,-0.42585668,-1.0236292,0.19181179,-0.4085176,-0.8440594,0.19799916,-0.4116495,-0.86344045,0.23801242,-0.33570158,-1.0090411
137,0.25950292,-0.21632521,-1.0475377,0.2547171,-0.2106185,-1.0479509,0.26547354,-0.21081375,-1.0492111,0.2458186,-0.20745261,-1.0515895,0.27380985,-0.20789722,-1.0534109,0.23438923,-0.23291813,-1.0661845,0.27811143,-0.23109543,-1.0526547,0.23935908,-0.27586818,-1.0577406,0.26833364,-0.27528414,-1.0390967,0.24539539,-0.31414562,-1.0299388,0.25197452,-0.31542057,-1.0240388,0.23928948,-0.3110201,-1.0839028,0.27514544,-0.30686745,-1.0738448,0.22434525,-0.37510136,-1.0633308,0.28763112,-0.36714146,-1.0439826,0.21023679,-0.43407142,-1.0411708,0.2962657,-0.42586556,-1.0231075,0.19179744,-0.4085217,-0.84393185,0.19792716,-0.41167334,-0.86328846,0.23803392,-0.33564338,-1.0089521
138,0.2588169,-0.21648315,-1.0481006,0.25422755,-0.21070436,-1.0483319,0.2648703,-0.21102647,-1.049668,0.24587798,-0.20738982,-1.0513896,0.27352422,-0.20810659,-1.0535853,0.23473552,-0.23285899,-1.0656307,0.27822998,-0.23105453,-1.0522367,0.23922482,-0.27619508,-1.0577459,0.268663,-0.27511373,-1.0385544,0.24476093,-0.3145591,-1.0306786,0.25171643,-0.31553096,-1.0243818,0.2394419,-0.31087363,-1.0838063,0.27507144,-0.30680013,-1.0739514,0.22453637,-0.37503615,-1.063195,0.28703955,-0.36733028,-1.0449553,0.21058445,-0.43401596,-1.0407428,0.29620895,-0.42581886,-1.0236597,0.19180593,-0.40849257,-0.84384704,0.19794023,-0.4116153,-0.86320156,0.23804562,-0.33566236,-1.0088452
139,0.25973246,-0.21623409,-1.0468574,0.25483367,-0.21063477,-1.0474973,0.2655099,-0.21072751,-1.0488375,0.24566564,-0.20773266,-1.0516006,0.2734451,-0.20796597,-1.0537602,0.23410152,-0.23338117,-1.0663127,0.27772167,-0.23120733,-1.0530995,0.23868403,-0.27685863,-1.0582552,0.26835874,-0.27541998,-1.0388205,0.24462833,-0.31481582,-1.0309174,0.2516652,-0.3156725,-1.0242935,0.23932478,-0.31074563,-1.0840229,0.27500734,-0.30649924,-1.074352,0.22491647,-0.37443438,-1.0627606,0.287257,-0.36672118,-1.0450891,0.21020164,-0.43386114,-1.0414858,0.29628956,-0.42579302,-1.0234442,0.19181432,-0.4085431,-0.84399277,0.19799659,-0.41166437,-0.86331755,0.23804425,-0.33563182,-1.0088565
140,0.26053685,-0.2161942,-1.0475101,0.25548777,-0.2105926,-1.0481148,0.26627108,-0.21061713,-1.0494831,0.24582903,-0.2076461,-1.0517565,0.27386302,-0.20776668,-1.0537903,0.23423101,-0.23308909,-1.065636,0.27782354,-0.23096032,-1.05246,0.23932248,-0.27639273,-1.0574359,0.26834264,-0.27522546,-1.0385098,0.2451755,-0.3146301,-1.0305278,0.25163716,-0.3157445,-1.0244411,0.23989409,-0.31040382,-1.0836631,0.2755809,-0.30618444,-1.0739138,0.22499721,-0.37413388,-1.063355,0.28774717,-0.366567,-1.0446415,0.210816,-0.4335385,-1.0416431,0.29615456,-0.42569786,-1.0232241,0.19182728,-0.4086555,-0.8442497,0.19806045,-0.41175368,-0.8635351,0.2380248,-0.3357049,-1.00893
141,0.26038066,-0.21627112,-1.0478474,0.25531158,-0.2106729,-1.0484396,0.26613542,-0.21065089,-1.0497786,0.24583577,-0.2078242,-1.0516422,0.2738142,-0.2078642,-1.05381,0.23439093,-0.23330165,-1.0651946,0.27765727,-0.2312069,-1.0525652,0.2387279,-0.27659222,-1.0583264,0.26821992,-0.27529806,-1.0389655,0.24464497,-0.31486484,-1.0310585,0.25192723,-0.31550828,-1.0241071,0.23950915,-0.31048337,-1.0843698,0.27494922,-0.30632672,-1.0750512,0.22510016,-0.3742722,-1.0628972,0.28717354,-0.36679196,-1.0451957,0.21044178,-0.43381444,-1.0419751,0.2965338,-0.42558566,-1.0228732,0.1918023,-0.40866005,-0.8442187,0.19808228,-0.41170022,-0.8634651,0.2379846,-0.33572915,-1.0089953
142,0.26024908,-0.21630192,-1.0479661,0.25529873,-0.21060468,-1.0484215,0.2660455,-0.21070321,-1.0498716,0.24588466,-0.20752382,-1.0516573,0.27369875,-0.20783935,-1.0540054,0.2343058,-0.23306623,-1.0656284,0.2775969,-0.23120578,-1.0526878,0.23846929,-0.27667007,-1.0590328,0.26837587,-0.27548566,-1.0387415,0.2441701,-0.31494483,-1.0319874,0.25182012,-0.31556252,-1.0242416,0.23971333,-0.31039822,-1.0840249,0.2751568,-0.30633622,-1.0745078,0.22482131,-0.37447408,-1.0633527,0.28751856,-0.3669026,-1.0444865,0.210568,-0.43411943,-1.0414896,0.29631776,-0.42591122,-1.0229312,0.19187514,-0.4086914,-0.8441954,0.19809785,-0.41167676,-0.8634133,0.23801905,-0.3356396,-1.0089756
