frame,BOX_x,BOX_y,BOX_width,BOX_height,TOE_x,TOE_y,HOSEL_x,HOSEL_y,GRIP_x,GRIP_y
21.0,0.5787037014961243,0.7145833373069763,0.15555556118488312,0.0885416641831398,0.6574700474739075,0.7576113343238831,0.6359526515007019,0.758814811706543,0.4997251033782959,0.6707219481468201
22.0,0.5787037014961243,0.7143229246139526,0.15555556118488312,0.08906249701976776,0.6574441194534302,0.7576196193695068,0.6359487771987915,0.7588149905204773,0.49964526295661926,0.6706938147544861
23.0,0.5787037014961243,0.7145833373069763,0.15555556118488312,0.0885416641831398,0.6574398279190063,0.7576357126235962,0.6359298825263977,0.758830726146698,0.4996127188205719,0.6707216501235962
24.0,0.5787037014961243,0.7145833373069763,0.15555556118488312,0.0885416641831398,0.657543420791626,0.7576742768287659,0.6360049247741699,0.758891761302948,0.4995572566986084,0.670701265335083
25.0,0.5787037014961243,0.7145833373069763,0.15555556118488312,0.0885416641831398,0.6576230525970459,0.757656991481781,0.636078417301178,0.7588754296302795,0.4995708763599396,0.6707091927528381
26.0,0.5787037014961243,0.7145833373069763,0.15555556118488312,0.0885416641831398,0.6577883958816528,0.7576633095741272,0.6362335085868835,0.7588490843772888,0.49960067868232727,0.6707417964935303
27.0,0.5787037014961243,0.7145833373069763,0.15555556118488312,0.0885416641831398,0.6577813625335693,0.7576574683189392,0.636211633682251,0.758854329586029,0.49960649013519287,0.6707519888877869
28.0,0.5791666507720947,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6580319404602051,0.7577645182609558,0.6363489627838135,0.7589831948280334,0.4996045231819153,0.6706603765487671
29.0,0.5791666507720947,0.7143229246139526,0.15648147463798523,0.08906249701976776,0.6580440402030945,0.7577595114707947,0.6363409161567688,0.7590002417564392,0.49942389130592346,0.6705962419509888
30.0,0.5791666507720947,0.7143229246139526,0.15648147463798523,0.08906249701976776,0.6580904126167297,0.7577638626098633,0.6363523602485657,0.7590433359146118,0.4993773400783539,0.6705861687660217
31.0,0.5791666507720947,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6580437421798706,0.7576807141304016,0.6363231539726257,0.7589683532714844,0.4994543492794037,0.6707648634910583
32.0,0.5791666507720947,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.658375084400177,0.7576878666877747,0.6363593339920044,0.7589905858039856,0.49928900599479675,0.670641303062439
33.0,0.5791666507720947,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6583335995674133,0.7577329277992249,0.6364020705223083,0.758963406085968,0.4992523789405823,0.6706130504608154
34.0,0.5791666507720947,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6583623886108398,0.7577544450759888,0.6363979578018188,0.7589864730834961,0.4992671310901642,0.6706108450889587
35.0,0.5787037014961243,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6580784320831299,0.7575226426124573,0.6362842321395874,0.7587032318115234,0.499074250459671,0.6706262826919556
36.0,0.5787037014961243,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6581022143363953,0.7575063705444336,0.6363105773925781,0.7586920261383057,0.49915093183517456,0.6706740260124207
37.0,0.5787037014961243,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.65805584192276,0.7574312686920166,0.6361932754516602,0.7587073445320129,0.4991455078125,0.6707075834274292
38.0,0.5787037014961243,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6580502986907959,0.7575949430465698,0.636243999004364,0.7587859034538269,0.4991561472415924,0.6706966161727905
39.0,0.5787037014961243,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6579422950744629,0.7575118541717529,0.6361392140388489,0.7587166428565979,0.49898919463157654,0.6706341505050659
40.0,0.5787037014961243,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.657936692237854,0.7573949098587036,0.6360870003700256,0.7586959004402161,0.49902424216270447,0.6706435084342957
41.0,0.5787037014961243,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6579868197441101,0.7573658227920532,0.6360579133033752,0.7587770223617554,0.4990893304347992,0.6706582903862
42.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6576124429702759,0.7573440670967102,0.6358187794685364,0.7586721777915955,0.4990644156932831,0.6706503629684448
43.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.657546877861023,0.7573636770248413,0.6357992887496948,0.7586632966995239,0.49912723898887634,0.6707099676132202
44.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.657884418964386,0.7573450207710266,0.636134147644043,0.7586581707000732,0.4992830157279968,0.6707725524902344
45.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6578467488288879,0.7573439478874207,0.6360765099525452,0.7586838006973267,0.49923667311668396,0.6707878112792969
46.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6578287482261658,0.7573160529136658,0.6359847187995911,0.7587118148803711,0.4993084967136383,0.6708329319953918
47.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6578817963600159,0.7573323845863342,0.6360043287277222,0.7587553858757019,0.4992947578430176,0.6708378195762634
48.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6578724384307861,0.757333517074585,0.6359823942184448,0.7587617039680481,0.49925491213798523,0.6708424687385559
49.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6579591035842896,0.7573436498641968,0.6360018253326416,0.758809506893158,0.49921852350234985,0.6708282232284546
50.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6579830646514893,0.7573463320732117,0.6359958052635193,0.7588476538658142,0.49923625588417053,0.6708221435546875
51.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6579919457435608,0.7573238015174866,0.6360201239585876,0.7588134407997131,0.4992220401763916,0.6708179712295532
52.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6579916477203369,0.7573477625846863,0.6359955072402954,0.7588418126106262,0.499267578125,0.6708298325538635
53.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6579688787460327,0.7573312520980835,0.6359136700630188,0.7588722109794617,0.49920621514320374,0.6707954406738281
54.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6579542756080627,0.7573534846305847,0.6359108090400696,0.758873701095581,0.49920496344566345,0.6707857251167297
55.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6579248905181885,0.7573188543319702,0.6358827948570251,0.758859395980835,0.4992204010486603,0.6707763671875
56.0,0.5782407522201538,0.7143229246139526,0.15648147463798523,0.08906249701976776,0.6579143404960632,0.7573457956314087,0.6358591914176941,0.7588695883750916,0.4992201626300812,0.6707237362861633
57.0,0.5782407522201538,0.7143229246139526,0.15648147463798523,0.08906249701976776,0.6579141020774841,0.7573014497756958,0.6358360648155212,0.7588578462600708,0.4991260766983032,0.6706591844558716
58.0,0.5782407522201538,0.7143229246139526,0.15648147463798523,0.08906249701976776,0.657905101776123,0.7572950124740601,0.6359251737594604,0.7587820291519165,0.4991530179977417,0.6707125902175903
59.0,0.5782407522201538,0.7143229246139526,0.15648147463798523,0.08906249701976776,0.6578182578086853,0.7571719884872437,0.6358821988105774,0.7586820125579834,0.49922698736190796,0.670752227306366
60.0,0.5782407522201538,0.7143229246139526,0.15648147463798523,0.08906249701976776,0.6578735113143921,0.7572476863861084,0.635947048664093,0.7587279081344604,0.4992257058620453,0.670715868473053
61.0,0.5787037014961243,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6580982208251953,0.757368266582489,0.6362826228141785,0.7587379813194275,0.49918225407600403,0.6707300543785095
62.0,0.5787037014961243,0.7145833373069763,0.15555556118488312,0.0885416641831398,0.6580374836921692,0.7573745250701904,0.6362789869308472,0.7587059736251831,0.49946898221969604,0.6708829402923584
63.0,0.5787037014961243,0.7145833373069763,0.15555556118488312,0.0885416641831398,0.6579813957214355,0.7572870254516602,0.6362289786338806,0.7586194276809692,0.49944525957107544,0.6708690524101257
64.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6579555869102478,0.7573473453521729,0.6361519694328308,0.7587087154388428,0.49943017959594727,0.6708217263221741
65.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6579216122627258,0.7573385834693909,0.6359919309616089,0.7587998509407043,0.4994388222694397,0.6708567142486572
66.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6579006910324097,0.7573128342628479,0.635967493057251,0.7587783932685852,0.4994129240512848,0.6708517074584961
67.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6578217148780823,0.7573360204696655,0.6358603239059448,0.7588114142417908,0.49931415915489197,0.6708477735519409
68.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6579263210296631,0.7573106288909912,0.6359359622001648,0.7588000893592834,0.49930036067962646,0.670879065990448
69.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6578987240791321,0.75733482837677,0.6358423233032227,0.7588768601417542,0.4992751479148865,0.6708590984344482
70.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6578778028488159,0.7573421001434326,0.6358190774917603,0.7588842511177063,0.4993000626564026,0.6708874106407166
71.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6578359007835388,0.7573597431182861,0.6358197927474976,0.758867084980011,0.49930453300476074,0.6708849668502808
72.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6577896475791931,0.7573703527450562,0.6357807517051697,0.7588735818862915,0.4993011951446533,0.6708955764770508
73.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6577140688896179,0.7573373913764954,0.635746955871582,0.758824348449707,0.49930793046951294,0.6709254384040833
74.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6577182412147522,0.7573016881942749,0.635688304901123,0.7588468194007874,0.49933427572250366,0.6709277629852295
75.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6576803922653198,0.757315456867218,0.6356388926506042,0.7588673233985901,0.4993085563182831,0.6709254384040833
76.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.657622218132019,0.7572889924049377,0.635574221611023,0.7588549852371216,0.4991626441478729,0.670862078666687
77.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6576151251792908,0.7573167085647583,0.6356372833251953,0.7588469982147217,0.49918168783187866,0.6708638072013855
78.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6576244831085205,0.7573327422142029,0.6356105208396912,0.7589024901390076,0.4990714192390442,0.6708329916000366
79.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.657615065574646,0.7573023438453674,0.6356342434883118,0.7588428854942322,0.49901100993156433,0.6708276271820068
80.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6576038599014282,0.7573224902153015,0.6356468796730042,0.7588287591934204,0.4990207850933075,0.6708359122276306
81.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6576201915740967,0.7572899460792542,0.6356215476989746,0.7588505148887634,0.4990410804748535,0.6708473563194275
82.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6575042605400085,0.7572622895240784,0.6355707049369812,0.7587679624557495,0.4991183876991272,0.670869767665863
83.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6574767231941223,0.7572416067123413,0.6355630159378052,0.7587491273880005,0.49907973408699036,0.6708917021751404
84.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6574602127075195,0.7572205662727356,0.6355658173561096,0.7587320804595947,0.4991191625595093,0.6709101796150208
85.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6574374437332153,0.7572184205055237,0.635529100894928,0.7587436437606812,0.49910980463027954,0.6709126830101013
86.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6574603915214539,0.757268488407135,0.6355170607566833,0.7588270902633667,0.4991605281829834,0.6709635853767395
87.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6574615240097046,0.7573554515838623,0.635498583316803,0.7589218020439148,0.49910640716552734,0.6709347367286682
88.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6574147939682007,0.7573374509811401,0.635469913482666,0.758893609046936,0.4990938603878021,0.6709337830543518
89.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6573753356933594,0.7573176026344299,0.63542640209198,0.7588947415351868,0.4990158677101135,0.6709141135215759
90.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572896838188171,0.7572294473648071,0.635405957698822,0.7587583661079407,0.4989950656890869,0.6708973050117493
91.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572713851928711,0.7572378516197205,0.6354160308837891,0.7587346434593201,0.49898281693458557,0.6708975434303284
92.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572719812393188,0.757300078868866,0.6353628039360046,0.758795440196991,0.49882620573043823,0.6708346009254456
93.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572594046592712,0.7573202848434448,0.6353634595870972,0.7587708830833435,0.49877041578292847,0.6707980036735535
94.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572592258453369,0.757321298122406,0.6354182362556458,0.7587146759033203,0.4987299144268036,0.670794665813446
95.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572462916374207,0.7573164701461792,0.6354174613952637,0.7587139010429382,0.49877193570137024,0.6708221435546875
96.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572245359420776,0.7573273777961731,0.6353983283042908,0.7587020993232727,0.49877116084098816,0.6708452701568604
97.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572469472885132,0.7572316527366638,0.6353994011878967,0.7586677670478821,0.4987731873989105,0.6708481907844543
98.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572399735450745,0.7573195695877075,0.6353926062583923,0.7587155699729919,0.49873098731040955,0.6707627177238464
99.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572682857513428,0.757314920425415,0.6354148387908936,0.7587293982505798,0.4987187087535858,0.6707659363746643
100.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572848558425903,0.7572694420814514,0.6354447603225708,0.7586818933486938,0.49872273206710815,0.6708122491836548
101.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6573442220687866,0.7571926712989807,0.6353341937065125,0.7586984634399414,0.4988534450531006,0.6708635687828064
102.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6573376655578613,0.7571954131126404,0.6353518962860107,0.7586555480957031,0.4988252520561218,0.6708871722221375
103.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6573017239570618,0.7571540474891663,0.6352055072784424,0.7587506771087646,0.4988764524459839,0.6709073781967163
104.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6573057770729065,0.7571401596069336,0.6352107524871826,0.7587219476699829,0.49880269169807434,0.6709391474723816
105.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572892665863037,0.7571349740028381,0.6352331042289734,0.7586721777915955,0.4988289177417755,0.6709462404251099
106.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6573329567909241,0.7571646571159363,0.6352964043617249,0.7586639523506165,0.4987950026988983,0.6709262728691101
107.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6573888063430786,0.7573022246360779,0.6354546546936035,0.7587090134620667,0.49872997403144836,0.671002984046936
108.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6574108600616455,0.7573423385620117,0.6355112791061401,0.7586879134178162,0.49872612953186035,0.6710273623466492
109.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6573407053947449,0.7573073506355286,0.6354392766952515,0.7586467862129211,0.4987788498401642,0.6710350513458252
110.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6572954058647156,0.7573949694633484,0.6354468464851379,0.7586802244186401,0.4987632930278778,0.6709690690040588
111.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6575312614440918,0.757449209690094,0.6356463432312012,0.7587445378303528,0.49876001477241516,0.6709445714950562
112.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6577174663543701,0.7574789524078369,0.635806679725647,0.7587912678718567,0.49880358576774597,0.6709948778152466
113.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.657737672328949,0.7575729489326477,0.6358537077903748,0.7588347792625427,0.4987984597682953,0.6709784865379333
114.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6577020883560181,0.7575740814208984,0.6358168721199036,0.7588350176811218,0.4988020062446594,0.6709912419319153
115.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6577005982398987,0.7575358748435974,0.6357868909835815,0.7588326930999756,0.49874240159988403,0.6709775328636169
116.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6575731635093689,0.757473886013031,0.6357150077819824,0.7587277293205261,0.49879494309425354,0.6709779500961304
117.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6575500965118408,0.7574692964553833,0.6356836557388306,0.7587438225746155,0.4987854063510895,0.670979917049408
118.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6574318408966064,0.7573281526565552,0.6355740427970886,0.7586261630058289,0.4986642301082611,0.6709386110305786
119.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.657426655292511,0.7572764158248901,0.6355787515640259,0.758557140827179,0.4986554682254791,0.6709318161010742
120.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.657464325428009,0.7572957873344421,0.6356119513511658,0.7585601806640625,0.49866971373558044,0.6709359288215637
121.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6575947999954224,0.757208526134491,0.6356363892555237,0.7585878372192383,0.4987495243549347,0.6710492372512817
122.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6575764417648315,0.7573067545890808,0.635612964630127,0.7586824893951416,0.4987085461616516,0.6710044145584106
123.0,0.5782407522201538,0.7145833373069763,0.15648147463798523,0.0885416641831398,0.6575556397438049,0.7573167681694031,0.6355900168418884,0.7586910128593445,0.4987128973007202,0.671008288860321
124.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6576342582702637,0.7573302984237671,0.6356412768363953,0.7587253451347351,0.49864664673805237,0.6709938049316406
125.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6577162742614746,0.7573912143707275,0.635747492313385,0.7587574124336243,0.49848660826683044,0.6709321737289429
126.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6578071713447571,0.7574043273925781,0.6358243227005005,0.7587946653366089,0.4984819293022156,0.6709269881248474
127.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6578289270401001,0.7573378682136536,0.6357806921005249,0.7587776184082031,0.4985029399394989,0.6709313988685608
128.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6578145623207092,0.757361114025116,0.6357519626617432,0.7588220238685608,0.49834468960762024,0.6708922982215881
129.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6578239798545837,0.7573656439781189,0.6357746124267578,0.7587905526161194,0.4984070956707001,0.6709123253822327
130.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6578031778335571,0.7573843598365784,0.6357682347297668,0.7587997317314148,0.4983958601951599,0.6709067821502686
131.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6577905416488647,0.7573555707931519,0.6356602907180786,0.758816123008728,0.49838969111442566,0.6709105372428894
132.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6578198671340942,0.7573767900466919,0.6356478333473206,0.7588595151901245,0.4984137713909149,0.6709257364273071
133.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6577739119529724,0.7573397755622864,0.6355838179588318,0.7588323950767517,0.49841195344924927,0.6709395051002502
134.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6576380729675293,0.7571595311164856,0.6354978680610657,0.7586748600006104,0.4985649287700653,0.6710253357887268
135.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6577017307281494,0.7571436762809753,0.6354874968528748,0.7587125897407532,0.4985279142856598,0.6710158586502075
136.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6575568914413452,0.7570939660072327,0.6353731751441956,0.7586347460746765,0.4984253942966461,0.6709408164024353
137.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6574766635894775,0.7570756077766418,0.6353030800819397,0.7586330771446228,0.4984062910079956,0.6709261536598206
138.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6575077176094055,0.7570589780807495,0.6353293061256409,0.7585952281951904,0.49842947721481323,0.6709330677986145
139.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6574587225914001,0.7570605874061584,0.6351820826530457,0.7586860060691833,0.4983687698841095,0.6709232926368713
140.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.657446026802063,0.75705486536026,0.6351639032363892,0.7586942911148071,0.4983312487602234,0.6709313988685608
141.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6574482917785645,0.7570422887802124,0.635170578956604,0.7586800456047058,0.4983460009098053,0.6709303259849548
142.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.65744549036026,0.7570579648017883,0.6351748704910278,0.7587020397186279,0.4983426630496979,0.6709424257278442
143.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6574296355247498,0.7570483088493347,0.6351443529129028,0.7587277293205261,0.49835067987442017,0.6709312200546265
144.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6574047803878784,0.7570575475692749,0.6350979804992676,0.7587521076202393,0.49837526679039,0.6709403991699219
145.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6574028134346008,0.7570686340332031,0.6350988149642944,0.7587569952011108,0.49837803840637207,0.670936644077301
146.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6573895812034607,0.7570875883102417,0.6350895762443542,0.7587767839431763,0.49839556217193604,0.6709554195404053
147.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6574522852897644,0.7570756673812866,0.6351286172866821,0.7587782144546509,0.49837249517440796,0.6709383726119995
148.0,0.5777778029441833,0.7145833373069763,0.15740740299224854,0.0885416641831398,0.6574810743331909,0.7570773959159851,0.6351274251937866,0.75880366563797,0.49835261702537537,0.6709295511245728
