frame,BOX_conf,TOE_conf,HOSEL_conf,GRIP_conf
122.0,,,,
123.0,,,,
124.0,,,,
125.0,,,,
126.0,,,,
127.0,,,,
128.0,,,,
129.0,,,,
130.0,,,,
131.0,,,,
132.0,,,,
133.0,,,,
134.0,,,,
135.0,,,,
136.0,,,,
137.0,,,,
138.0,,,,
139.0,,,,
140.0,,,,
141.0,0.25243037939071655,0.9991317391395569,0.9997615218162537,0.9997254014015198
142.0,0.2545809745788574,0.9991263747215271,0.9997604489326477,0.9997314810752869
143.0,0.2620673179626465,0.9991544485092163,0.999763548374176,0.9997116923332214
144.0,0.2532631754875183,0.9991686344146729,0.9997665286064148,0.9997053742408752
145.0,,,,
146.0,,,,
147.0,,,,
148.0,,,,
149.0,,,,
150.0,,,,
151.0,,,,
152.0,,,,
153.0,,,,
154.0,,,,
155.0,,,,
156.0,,,,
157.0,,,,
158.0,,,,
159.0,,,,
160.0,,,,
161.0,,,,
162.0,,,,
163.0,,,,
164.0,0.25093546509742737,0.9991523027420044,0.9997792840003967,0.999777615070343
165.0,,,,
166.0,0.2778557240962982,0.9991797804832458,0.9997780919075012,0.9997193217277527
167.0,,,,
168.0,,,,
169.0,,,,
170.0,,,,
171.0,,,,
172.0,,,,
173.0,,,,
174.0,,,,
175.0,,,,
176.0,,,,
177.0,,,,
178.0,,,,
179.0,,,,
180.0,0.2733130156993866,0.9986133575439453,0.9994803071022034,0.9931877851486206
181.0,0.32607343792915344,0.9986705780029297,0.999523401260376,0.9936015009880066
182.0,0.32987675070762634,0.9985699653625488,0.9994989633560181,0.9942928552627563
183.0,0.380085825920105,0.999561607837677,0.9998088479042053,0.9964815378189087
184.0,0.44033458828926086,0.9996521472930908,0.9998539686203003,0.9990750551223755
185.0,0.5178883075714111,0.9996553659439087,0.9998739957809448,0.9994258880615234
186.0,0.5617729425430298,0.9996683597564697,0.9998844861984253,0.9994522929191589
187.0,0.616697371006012,0.99957674741745,0.9998806715011597,0.9990196228027344
188.0,0.6407912969589233,0.9994633793830872,0.999828577041626,0.9995982050895691
189.0,0.665334939956665,0.99947589635849,0.999842643737793,0.9996349811553955
190.0,0.6734058856964111,0.9996930360794067,0.9998306035995483,0.9990227222442627
191.0,0.7065316438674927,0.9997130036354065,0.9998847246170044,0.9976194500923157
192.0,0.7537867426872253,0.9997420907020569,0.9999109506607056,0.9984809756278992
193.0,0.7999653816223145,0.9997674822807312,0.999931812286377,0.9992089867591858
194.0,0.8279845714569092,0.9997667670249939,0.9999452829360962,0.9995115995407104
195.0,0.8318518400192261,0.9997767806053162,0.9999537467956543,0.999642014503479
196.0,0.8398312330245972,0.9997784495353699,0.9999569654464722,0.9996071457862854
197.0,0.8457488417625427,0.9998881816864014,0.999957799911499,0.9996970891952515
198.0,0.854478120803833,0.9998784065246582,0.9999594688415527,0.9997366070747375
199.0,0.8523321747779846,0.9998642206192017,0.9999586343765259,0.999769389629364
200.0,0.8665682673454285,0.9997926354408264,0.9999358654022217,0.9997116923332214
201.0,0.8667545914649963,0.9998966455459595,0.999964714050293,0.9996284246444702
202.0,0.8795708417892456,0.9997276663780212,0.9999003410339355,0.9984211921691895
203.0,0.8691270351409912,0.9994809031486511,0.999817430973053,0.9976334571838379
204.0,0.8814424872398376,0.9993450045585632,0.9998499155044556,0.9985482096672058
205.0,0.8972075581550598,0.999212384223938,0.9996541738510132,0.9920399188995361
206.0,0.8827266693115234,0.9954121708869934,0.9990315437316895,0.9985463619232178
207.0,0.8803063035011292,0.9975952506065369,0.9993982315063477,0.9983835220336914
208.0,0.9162155985832214,0.9978165626525879,0.9992402791976929,0.9982773065567017
209.0,0.9121899008750916,0.9989765882492065,0.9996882677078247,0.9985730648040771
210.0,0.9089159369468689,0.9991440773010254,0.9997594952583313,0.998654842376709
211.0,0.9070079326629639,0.9934993982315063,0.9986242055892944,0.9983787536621094
212.0,0.9165036082267761,0.9948537945747375,0.9989888072013855,0.9987345337867737
213.0,0.9066788554191589,0.9927182197570801,0.9985374212265015,0.9990078806877136
214.0,0.8989337682723999,0.9950547218322754,0.9989332556724548,0.9974461793899536
215.0,0.9114335179328918,0.9972932934761047,0.9994719624519348,0.9988929629325867
216.0,0.9038244485855103,0.9933282136917114,0.9987333416938782,0.9993534684181213
217.0,0.9064335227012634,0.9900009632110596,0.9980745315551758,0.9995360374450684
218.0,0.9089080691337585,0.9803440570831299,0.9958286881446838,0.9993778467178345
219.0,0.8661365509033203,0.9332194328308105,0.9831392168998718,0.9992571473121643
220.0,0.8944797515869141,0.9438596963882446,0.9878731966018677,0.9990505576133728
221.0,0.9083554148674011,0.9637033939361572,0.9931326508522034,0.9989134073257446
222.0,0.9091585874557495,0.9915603995323181,0.9986215829849243,0.9994974136352539
223.0,0.9092708230018616,0.9939761161804199,0.9989871382713318,0.9995081424713135
224.0,0.9018489122390747,0.9950470924377441,0.9992502331733704,0.9994874000549316
225.0,0.8991884589195251,0.9928077459335327,0.9989261031150818,0.999424934387207
226.0,0.9027900695800781,0.9962494969367981,0.9994645714759827,0.9995811581611633
227.0,0.8936623334884644,0.9980270266532898,0.9997346997261047,0.9996906518936157
228.0,0.8973923921585083,0.9979050159454346,0.9997217059135437,0.9996848106384277
229.0,0.9019159078598022,0.9973823428153992,0.9995924830436707,0.999614953994751
230.0,0.8909861445426941,0.996344268321991,0.999358594417572,0.9992947578430176
231.0,0.8934810161590576,0.996466875076294,0.9994658827781677,0.9996844530105591
232.0,0.8823572397232056,0.9974049925804138,0.9995750784873962,0.9997631907463074
233.0,0.8724658489227295,0.9975918531417847,0.9995875954627991,0.9998156428337097
234.0,0.8492076992988586,0.995759904384613,0.9993301630020142,0.9997239708900452
235.0,0.8458846211433411,0.9957667589187622,0.9992721676826477,0.9996856451034546
236.0,0.8125739693641663,0.99747234582901,0.999541163444519,0.9996848106384277
237.0,0.8211623430252075,0.9988216757774353,0.9997987151145935,0.999677300453186
238.0,0.8168877363204956,0.9981974959373474,0.9996775388717651,0.9997386336326599
239.0,0.7726296782493591,0.9985724687576294,0.9997543692588806,0.9998294115066528
240.0,0.709701418876648,0.998190701007843,0.9996877908706665,0.9998117089271545
241.0,0.728110671043396,0.9984136819839478,0.9997336268424988,0.9998401403427124
242.0,0.7188026309013367,0.993739128112793,0.998634397983551,0.998867392539978
243.0,0.7482051849365234,0.9963594079017639,0.9993258714675903,0.9994112253189087
244.0,0.7912534475326538,0.9972020387649536,0.9992542862892151,0.9971398115158081
245.0,0.8049899339675903,0.9960331320762634,0.999207079410553,0.9990401864051819
246.0,0.8379508852958679,0.9969227910041809,0.9993195533752441,0.9989442229270935
247.0,0.833893358707428,0.9938931465148926,0.9988734126091003,0.9988195300102234
248.0,0.8626431226730347,0.9933203458786011,0.9988553524017334,0.999453604221344
249.0,0.8662785291671753,0.9922783374786377,0.9987665414810181,0.9995459914207458
250.0,0.8833611607551575,0.9947675466537476,0.9991594552993774,0.9995028972625732
251.0,0.8965270519256592,0.9979707598686218,0.99969482421875,0.9999027252197266
252.0,0.9195861220359802,0.9965794682502747,0.9994783997535706,0.9997420907020569
253.0,0.9271062016487122,0.9987514019012451,0.999834418296814,0.99991774559021
254.0,0.9199591279029846,0.9970467686653137,0.999578058719635,0.9997712969779968
255.0,0.9229071140289307,0.9936943650245667,0.9985862970352173,0.9991495609283447
256.0,0.9191067218780518,0.996660590171814,0.9995469450950623,0.999922513961792
257.0,0.934271514415741,0.9981978535652161,0.9997445940971375,0.9999245405197144
258.0,0.915651261806488,0.9900696873664856,0.9983274340629578,0.9992461204528809
259.0,0.9250736832618713,0.9985995888710022,0.9997870326042175,0.999916672706604
260.0,0.9233174920082092,0.9972956776618958,0.9995786547660828,0.999916672706604
261.0,0.9309165477752686,0.9989302754402161,0.9998225569725037,0.9999206066131592
262.0,0.9211991429328918,0.9987094402313232,0.9997484087944031,0.9998206496238708
263.0,0.9189828634262085,0.9993314743041992,0.999854326248169,0.9997020363807678
264.0,0.9151706695556641,0.9988774657249451,0.9997766613960266,0.9997904896736145
265.0,0.912322461605072,0.9975636005401611,0.999464213848114,0.9998213648796082
266.0,0.9146084785461426,0.9982693195343018,0.9996880292892456,0.9998911619186401
267.0,0.9027585983276367,0.9978452920913696,0.9995425939559937,0.9998584985733032
268.0,0.8935632109642029,0.9991517066955566,0.9998315572738647,0.9999064207077026
269.0,0.8692828416824341,0.9968318343162537,0.9990135431289673,0.9998476505279541
270.0,0.765215277671814,0.9930330514907837,0.9981430768966675,0.9993115663528442
271.0,0.68168044090271,0.9813175797462463,0.995589017868042,0.9990236759185791
272.0,,,,
273.0,0.6271146535873413,0.9837850332260132,0.9964303374290466,0.9994059801101685
274.0,0.7475839257240295,0.9776533842086792,0.9956071972846985,0.9995989203453064
275.0,0.8389500379562378,0.9941108822822571,0.9987708926200867,0.9997301697731018
276.0,0.8707978129386902,0.9955078363418579,0.9989352822303772,0.9996391534805298
277.0,0.8631472587585449,0.9899015426635742,0.9980846643447876,0.9995635151863098
278.0,0.9005216956138611,0.9948518872261047,0.9991621971130371,0.9997736811637878
279.0,0.8856101036071777,0.9948832988739014,0.9992126226425171,0.9998034834861755
280.0,0.8672226071357727,0.9911916851997375,0.998197615146637,0.9996945858001709
281.0,0.8912386298179626,0.9982774257659912,0.9997089505195618,0.9998632669448853
282.0,0.9022396206855774,0.9965595602989197,0.9994495511054993,0.9997474551200867
283.0,0.9095453023910522,0.9979922771453857,0.9997156262397766,0.9998352527618408
284.0,0.9185776114463806,0.9989174604415894,0.9998654127120972,0.9999226331710815
285.0,0.9201390743255615,0.997549831867218,0.999640941619873,0.9998561143875122
286.0,0.9099381566047668,0.9989184141159058,0.9998596906661987,0.9998704195022583
287.0,0.9136298894882202,0.9993233680725098,0.999902606010437,0.9998459815979004
288.0,0.9141499996185303,0.9995192289352417,0.9999216794967651,0.9998356103897095
289.0,0.8964155912399292,0.9992169141769409,0.9998726844787598,0.9997708201408386
290.0,0.8837910294532776,0.9991940855979919,0.9998055100440979,0.9996604919433594
291.0,0.8728057146072388,0.9995741248130798,0.9998722076416016,0.9998817443847656
292.0,0.8441675901412964,0.9995735287666321,0.9998788833618164,0.9998534917831421
293.0,0.8287235498428345,0.9997090697288513,0.9999014139175415,0.9998444318771362
294.0,0.7674018144607544,0.9995474219322205,0.9998291730880737,0.9998348951339722
295.0,0.4958542287349701,0.9969459176063538,0.9993657469749451,0.9990692734718323
296.0,0.497329980134964,0.9980102181434631,0.9995799660682678,0.9994243383407593
297.0,0.43334707617759705,0.9979974627494812,0.9995543360710144,0.9993643164634705
298.0,0.41761741042137146,0.9998196959495544,0.99992835521698,0.9995259046554565
299.0,0.5398110747337341,0.9997637867927551,0.9999001026153564,0.9992545247077942
300.0,0.7710825204849243,0.9996258020401001,0.9998499155044556,0.9977920055389404
301.0,0.8198860287666321,0.9996827840805054,0.999893069267273,0.9991137385368347
302.0,0.8380522727966309,0.9996521472930908,0.9998810291290283,0.9991821646690369
303.0,0.8502375483512878,0.9993256330490112,0.9997708201408386,0.9990285634994507
304.0,0.870824933052063,0.9994335770606995,0.9997996687889099,0.9989514350891113
305.0,0.8775140643119812,0.9995132684707642,0.9998350143432617,0.9993295669555664
306.0,0.8837357759475708,0.9996814727783203,0.9999047517776489,0.9996569156646729
307.0,0.8919209837913513,0.9995313882827759,0.9998584985733032,0.9995588660240173
308.0,0.8973272442817688,0.9994534850120544,0.9998315572738647,0.9994798302650452
309.0,0.9053889513015747,0.9996150732040405,0.9999051094055176,0.9996542930603027
310.0,0.9136631488800049,0.9996781349182129,0.9999216794967651,0.9997170567512512
311.0,0.914438784122467,0.9996780157089233,0.9999207258224487,0.9996695518493652
312.0,0.9162992835044861,0.9996836185455322,0.9999226331710815,0.9996949434280396
313.0,0.9187940359115601,0.9996376037597656,0.9999120235443115,0.9996827840805054
314.0,0.9211738705635071,0.999606192111969,0.9999058246612549,0.9997467398643494
315.0,0.9212889671325684,0.9995704293251038,0.9998970031738281,0.9997507929801941
316.0,0.9158762693405151,0.9995259046554565,0.9998818635940552,0.9997102618217468
317.0,0.8970898389816284,0.9994515776634216,0.999850869178772,0.9996556043624878
318.0,0.8906571269035339,0.9995161294937134,0.999869704246521,0.9996888637542725
319.0,0.8843453526496887,0.9996199607849121,0.9998941421508789,0.9997304081916809
320.0,0.8832160830497742,0.9996757507324219,0.9999092817306519,0.9997536540031433
321.0,0.8796749711036682,0.9994812607765198,0.999840497970581,0.9995303153991699
322.0,0.8707974553108215,0.9993593096733093,0.9997997879981995,0.9994052648544312
323.0,0.857466459274292,0.99973064661026,0.9999169111251831,0.9996210336685181
324.0,0.8459712862968445,0.9998288154602051,0.9999369382858276,0.999544084072113
325.0,0.8249474763870239,0.9997581839561462,0.9999160766601562,0.9994710087776184
326.0,0.7524498105049133,0.9998219609260559,0.999933123588562,0.9996422529220581
327.0,0.6835795640945435,0.9997759461402893,0.9999244213104248,0.9996885061264038
328.0,0.5604389905929565,0.9996308088302612,0.9998934268951416,0.9996256828308105
329.0,0.4100976586341858,0.9953161478042603,0.9989903569221497,0.9991402626037598
330.0,0.3530445992946625,0.999535083770752,0.9997946619987488,0.9996090531349182
331.0,0.725933849811554,0.9995651841163635,0.9998311996459961,0.9997437596321106
332.0,0.828784167766571,0.9998052716255188,0.9999322891235352,0.9998955726623535
333.0,0.855482816696167,0.9996349811553955,0.9998888969421387,0.9998217225074768
334.0,0.8940916061401367,0.9996622800827026,0.9998964071273804,0.9998847246170044
335.0,0.907463014125824,0.9996751546859741,0.9999332427978516,0.9999039173126221
336.0,0.9026987552642822,0.9993829727172852,0.9998574256896973,0.9998369216918945
337.0,0.915380597114563,0.9986711740493774,0.9997884631156921,0.9998385906219482
338.0,0.9213381409645081,0.9992392063140869,0.9999066591262817,0.9998754262924194
339.0,0.9099724888801575,0.9979392886161804,0.999728262424469,0.9998248219490051
340.0,0.9302452206611633,0.9978684186935425,0.9996968507766724,0.9997276663780212
341.0,0.8983984589576721,0.9872289896011353,0.9978875517845154,0.9993797540664673
342.0,0.8586159944534302,0.9865376949310303,0.997516393661499,0.9988821148872375
343.0,0.6944615244865417,0.9700367450714111,0.9918577075004578,0.9994515776634216
344.0,0.7409350872039795,0.9940347075462341,0.9986634254455566,0.9995504021644592
345.0,0.9004719257354736,0.9980632662773132,0.9995726943016052,0.9998646974563599
346.0,0.9110027551651001,0.9990302324295044,0.9998103976249695,0.999799907207489
347.0,0.9291969537734985,0.9945266842842102,0.9990684390068054,0.9998573064804077
348.0,0.9266795516014099,0.998796820640564,0.9998056292533875,0.9998993873596191
349.0,0.8863211870193481,0.9929827451705933,0.9988523721694946,0.9997922778129578
350.0,0.7089207172393799,0.9980161190032959,0.9995393753051758,0.9993556141853333
351.0,0.8457347750663757,0.9987006187438965,0.9997575879096985,0.9995766282081604
352.0,0.8900187015533447,0.994662344455719,0.9990959167480469,0.9985878467559814
353.0,0.9118483066558838,0.9744290113449097,0.9956900477409363,0.999071478843689
354.0,0.8937095403671265,0.9748528599739075,0.9954270124435425,0.9990829229354858
355.0,0.7517344951629639,0.9062002897262573,0.960147500038147,0.9968354105949402
356.0,0.8232933282852173,0.9998155236244202,0.999967098236084,0.9998227953910828
357.0,0.48527488112449646,0.9996227025985718,0.9998488426208496,0.9996733665466309
358.0,0.84629225730896,0.9947611689567566,0.9990894794464111,0.9998998641967773
359.0,0.9071121215820312,0.9999370574951172,0.9999867677688599,0.9999507665634155
360.0,0.9299495220184326,0.9994969367980957,0.9999223947525024,0.9998798370361328
361.0,0.9053103923797607,0.9946175217628479,0.9990515112876892,0.999625563621521
362.0,0.8738304376602173,0.9513501524925232,0.9916187524795532,0.9992390871047974
363.0,0.8868250250816345,0.9746748208999634,0.9919639825820923,0.9979650974273682
364.0,0.7268828749656677,0.745380699634552,0.8672260046005249,0.9971383810043335
365.0,0.714573323726654,0.9823784232139587,0.9908103942871094,0.9975348711013794
366.0,0.6708819270133972,0.9974946975708008,0.9988918900489807,0.999498724937439
367.0,0.7525289058685303,0.9996824264526367,0.9998319149017334,0.999883770942688
368.0,0.8243947625160217,0.9996931552886963,0.9997579455375671,0.9998469352722168
369.0,0.8755726218223572,0.9992725253105164,0.999306321144104,0.9989230036735535
370.0,0.9003318548202515,0.9996429681777954,0.9998962879180908,0.9998687505722046
371.0,0.8962112665176392,0.9989566802978516,0.9998239874839783,0.9997726082801819
372.0,0.8843293786048889,0.9916783571243286,0.996444046497345,0.9997652173042297
373.0,0.9035117626190186,0.9977669715881348,0.9996597766876221,0.9997931122779846
374.0,0.91168612241745,0.9978638291358948,0.9996390342712402,0.99980229139328
375.0,0.9056212902069092,0.9970360994338989,0.9995593428611755,0.9998100399971008
376.0,0.8588554859161377,0.9942281246185303,0.9985950589179993,0.9992832541465759
377.0,0.8142006993293762,0.9939028024673462,0.9986425042152405,0.9995754361152649
378.0,0.6056156754493713,0.9959608912467957,0.9987061023712158,0.9995567202568054
379.0,0.8168041706085205,0.9963396787643433,0.9989808201789856,0.9996647834777832
380.0,0.8795072436332703,0.9977709054946899,0.9994515776634216,0.9997413754463196
381.0,0.9027766585350037,0.9984511137008667,0.99969482421875,0.9996885061264038
382.0,0.9292321801185608,0.9983533620834351,0.9996969699859619,0.9997302889823914
383.0,0.9281144142150879,0.9977522492408752,0.9996209144592285,0.9998743534088135
384.0,0.915358304977417,0.9973767995834351,0.9995772242546082,0.9998608827590942
385.0,0.9289554357528687,0.9980195760726929,0.9996688365936279,0.9997126460075378
386.0,0.9221699833869934,0.9971754550933838,0.9996039271354675,0.999830961227417
387.0,0.9236606955528259,0.9971056580543518,0.9995090961456299,0.9993786811828613
388.0,0.8972621560096741,0.9969922304153442,0.9994992017745972,0.9993108510971069
389.0,0.863366961479187,0.9927300810813904,0.9986315369606018,0.9987894892692566
390.0,0.8007398247718811,0.9939179420471191,0.998594343662262,0.9977085590362549
391.0,0.7085031867027283,0.9752188324928284,0.99406498670578,0.9968600273132324
392.0,0.8002207279205322,0.9967389702796936,0.9992576241493225,0.999231219291687
393.0,0.8303983807563782,0.9948542714118958,0.9989732503890991,0.9990836381912231
394.0,0.8729432225227356,0.9894792437553406,0.9981599450111389,0.9993762373924255
395.0,0.904841959476471,0.9948882460594177,0.9991944432258606,0.998670220375061
396.0,0.9103829264640808,0.995759904384613,0.9994174242019653,0.999283492565155
397.0,0.9057813882827759,0.9959192872047424,0.9993634819984436,0.9986674785614014
398.0,0.9092720746994019,0.9860560894012451,0.9973262548446655,0.9991223216056824
399.0,0.9241554737091064,0.9937428832054138,0.9986907839775085,0.9973257780075073
400.0,0.8928751945495605,0.9961166381835938,0.9989084005355835,0.9951503872871399
401.0,0.9019273519515991,0.9992101192474365,0.9998645782470703,0.9993695616722107
402.0,0.8667044639587402,0.9994186162948608,0.9998807907104492,0.9995071887969971
403.0,0.8497524857521057,0.9989963173866272,0.9995341300964355,0.9991798996925354
404.0,0.8025442361831665,0.998379111289978,0.9996128678321838,0.9990554451942444
405.0,0.4578300714492798,0.9979161620140076,0.999408483505249,0.9970542192459106
406.0,0.6876486539840698,0.9977869987487793,0.999650239944458,0.9992927312850952
407.0,0.8490700125694275,0.9990850687026978,0.9998383522033691,0.9998266100883484
408.0,0.5060164332389832,0.9965558052062988,0.9994231462478638,0.9998644590377808
409.0,0.872081458568573,0.999165415763855,0.9998248219490051,0.9997420907020569
410.0,0.9031403660774231,0.999416708946228,0.9998875856399536,0.999653697013855
411.0,0.9231824278831482,0.9996114373207092,0.9999262094497681,0.999337375164032
412.0,0.9281334280967712,0.9993680119514465,0.9998971223831177,0.9988644123077393
413.0,0.9291815161705017,0.999743640422821,0.9999345541000366,0.9996364116668701
414.0,0.9256100654602051,0.9998204112052917,0.9999622106552124,0.9997281432151794
415.0,0.935086727142334,0.9985113739967346,0.9997027516365051,0.9995822310447693
416.0,0.929613471031189,0.9989118576049805,0.9998169541358948,0.9998106360435486
417.0,0.9327911138534546,0.9996676445007324,0.9999499320983887,0.9998940229415894
418.0,0.9322506785392761,0.9996160268783569,0.9999297857284546,0.9998273253440857
419.0,0.9352876543998718,0.9996942281723022,0.9999508857727051,0.9997977614402771
420.0,0.9268260598182678,0.9996504783630371,0.9999344348907471,0.9996892213821411
421.0,0.913804292678833,0.9991890788078308,0.9997537732124329,0.9989343285560608
422.0,0.9113780856132507,0.9993013143539429,0.9998606443405151,0.9997774958610535
423.0,0.90896075963974,0.9990934133529663,0.999743640422821,0.9991864562034607
424.0,0.8979150652885437,0.9987209439277649,0.999627947807312,0.9990432858467102
425.0,0.889938473701477,0.9985687732696533,0.9995844960212708,0.9989544153213501
426.0,0.8849801421165466,0.9993587136268616,0.9998350143432617,0.9995007514953613
427.0,0.8710363507270813,0.9980188608169556,0.9993864297866821,0.9978206157684326
428.0,0.8544787764549255,0.9991735816001892,0.9997566342353821,0.9984760880470276
429.0,0.8494473099708557,0.9991080164909363,0.9997331500053406,0.9985009431838989
430.0,0.840739369392395,0.9992223978042603,0.9997648596763611,0.998641312122345
431.0,0.8449428081512451,0.9990608096122742,0.9997063279151917,0.9982942938804626
432.0,0.8475556969642639,0.9989097118377686,0.9996438026428223,0.9978109002113342
433.0,0.8540912866592407,0.9987150430679321,0.9995439648628235,0.997995138168335
434.0,0.8525091409683228,0.9985923171043396,0.9994943141937256,0.9977043271064758
435.0,0.8509970307350159,0.9986920952796936,0.9995225667953491,0.9975194334983826
436.0,0.8465609550476074,0.9985780715942383,0.9994966983795166,0.9967621564865112
437.0,0.8419342041015625,0.9985188841819763,0.9995026588439941,0.9970648884773254
438.0,0.8425320386886597,0.9985241293907166,0.9995096921920776,0.9965421557426453
439.0,0.8442736268043518,0.9987672567367554,0.9995985627174377,0.9976993203163147
440.0,0.8442018032073975,0.9989870190620422,0.999669075012207,0.9977933168411255
441.0,0.8418664932250977,0.998871386051178,0.9996374845504761,0.9968745708465576
442.0,0.8440523147583008,0.9987998008728027,0.9996175765991211,0.9961578249931335
443.0,0.8622705936431885,0.9989239573478699,0.9996399879455566,0.9967880249023438
444.0,0.871229887008667,0.9990766048431396,0.9996950626373291,0.9975392818450928
445.0,0.8780204057693481,0.9987648725509644,0.9995895028114319,0.997147262096405
446.0,0.8854872584342957,0.9991596937179565,0.9997323155403137,0.9984081387519836
447.0,0.8943355679512024,0.9988734126091003,0.9996778964996338,0.9988780617713928
448.0,0.9060177206993103,0.9989538192749023,0.9997047781944275,0.9990703463554382
449.0,0.9110667705535889,0.9993293285369873,0.9998244643211365,0.9994568228721619
450.0,0.9123557806015015,0.9995243549346924,0.9998741149902344,0.9996871948242188
451.0,0.9164432883262634,0.9996870756149292,0.9999302625656128,0.9998393058776855
452.0,0.9199586510658264,0.9996800422668457,0.9999340772628784,0.9998880624771118
453.0,0.9291884303092957,0.9996789693832397,0.9999419450759888,0.9997749924659729
454.0,0.925960123538971,0.9997367262840271,0.9999555349349976,0.999783456325531
455.0,0.9334272742271423,0.9997186064720154,0.9999445676803589,0.9998292922973633
456.0,0.9374914765357971,0.9999452829360962,0.9999896287918091,0.9999388456344604
457.0,0.939189612865448,0.9996676445007324,0.9999322891235352,0.9998365640640259
458.0,0.9442470073699951,0.9998207688331604,0.9999651908874512,0.999881386756897
459.0,0.9348392486572266,0.9997900128364563,0.9999619722366333,0.9998757839202881
460.0,0.9475139379501343,0.9998992681503296,0.999975323677063,0.9998030066490173
