frame,NOSE_x,NOSE_y,LEFT_EYE_x,LEFT_EYE_y,RIGHT_EYE_x,RIGHT_EYE_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y
11.0,0.5299865,0.4824847,0.53641915,0.47758284,0.5232777,0.47790635,0.5491463,0.47245607,0.51448876,0.47366497,0.57244486,0.48910522,0.5061227,0.49137446,0.56426877,0.5248437,0.51852787,0.5273841,0.5490325,0.56261694,0.5378674,0.5636138,0.5704579,0.5443295,0.51769096,0.54447424,0.5853733,0.6048967,0.4934142,0.6037868,0.59899205,0.6596764,0.4737632,0.66016823
12.0,0.5306804,0.48305354,0.5370768,0.4781333,0.523847,0.47851226,0.54938495,0.47261366,0.5144321,0.47390527,0.5719124,0.48884538,0.50564957,0.49143416,0.5645849,0.52423155,0.519214,0.52762824,0.54903996,0.56268144,0.53811496,0.5638555,0.5706594,0.5445561,0.51792926,0.5448654,0.58525866,0.6051932,0.49372944,0.60428417,0.5998098,0.66031045,0.4738684,0.6605174
13.0,0.5288352,0.48188266,0.5353983,0.47706,0.5220573,0.4773365,0.54919595,0.47248268,0.5135975,0.47366816,0.572547,0.48940268,0.5061828,0.49141628,0.56536573,0.524978,0.5187436,0.5270004,0.549756,0.56296194,0.53915054,0.56347835,0.57007587,0.5441726,0.5173855,0.5442811,0.5846248,0.6035982,0.49375412,0.6031788,0.5989632,0.65957016,0.4740566,0.6598725
14.0,0.52891314,0.48142657,0.5356048,0.4764302,0.52218807,0.47680035,0.54929906,0.47194022,0.5139351,0.47326136,0.57144785,0.48984197,0.5074057,0.49232152,0.56682235,0.5258708,0.5175654,0.52873224,0.5496757,0.56262517,0.5370903,0.5635653,0.57094353,0.5470783,0.5198838,0.5474223,0.58579665,0.60452265,0.4938797,0.6045606,0.60041386,0.6600596,0.47365338,0.660446
15.0,0.53047985,0.48143342,0.5368413,0.47640675,0.5234897,0.47693053,0.54940486,0.47176734,0.51435643,0.47340652,0.5711941,0.4895091,0.50700706,0.4925583,0.5667913,0.5255584,0.51725024,0.5293559,0.5500033,0.56283534,0.53675747,0.56424445,0.57077986,0.5472852,0.51963675,0.5479055,0.5851181,0.60497785,0.4934959,0.6054509,0.60053486,0.65948486,0.47320765,0.66043687
16.0,0.5305958,0.48107052,0.5371254,0.47594443,0.52335143,0.47652683,0.54988915,0.47164255,0.5139241,0.4734153,0.57100093,0.4895897,0.507165,0.49266854,0.5657406,0.5254743,0.5171994,0.5291742,0.5488807,0.56233317,0.53598523,0.5635605,0.5704955,0.54660356,0.5196493,0.5472228,0.58511156,0.6043351,0.49358872,0.60470295,0.6000687,0.65973276,0.47346166,0.66029304
17.0,0.5305996,0.48119843,0.53713185,0.47600812,0.52322894,0.4766521,0.5500995,0.47156137,0.5137695,0.47349292,0.5714332,0.48953885,0.50745076,0.4927683,0.5658477,0.5255508,0.5169296,0.5295042,0.54940337,0.56312853,0.5359153,0.56457233,0.5707531,0.54679775,0.51985675,0.5474056,0.58525807,0.60490626,0.49391475,0.6049684,0.59936976,0.6603981,0.47319302,0.6608645
18.0,0.52950233,0.4814494,0.53592694,0.47639352,0.5226157,0.47691917,0.5492206,0.471797,0.51424956,0.47350246,0.57118064,0.4894212,0.5078678,0.4926319,0.5661912,0.5253405,0.51695234,0.52937204,0.5497387,0.5628059,0.53630656,0.5642946,0.5704357,0.5466622,0.51990324,0.5473516,0.58491987,0.60406095,0.49368986,0.60485834,0.5999887,0.6592631,0.47332212,0.660562
19.0,0.5279169,0.48188356,0.534262,0.47707805,0.5214301,0.4773629,0.5479057,0.47260025,0.5138114,0.4738406,0.5720101,0.48928154,0.506282,0.49157906,0.56418073,0.52491057,0.5178598,0.5275194,0.5487628,0.5626486,0.53830034,0.5634089,0.5697575,0.54380435,0.5173434,0.5440288,0.5848884,0.6040889,0.4935721,0.6036791,0.59925765,0.660142,0.4738643,0.66058457
20.0,0.5272907,0.48147652,0.53333527,0.47681552,0.52120465,0.477118,0.54656655,0.47243208,0.5143783,0.47370854,0.57175064,0.48917025,0.5064843,0.49144045,0.5638719,0.52487916,0.51782066,0.52741593,0.54854375,0.562417,0.538134,0.563111,0.56939554,0.5446591,0.5172413,0.544782,0.58380914,0.604833,0.4934488,0.60382295,0.599296,0.66031486,0.4737274,0.66058797
21.0,0.52663994,0.48112056,0.5329121,0.47635373,0.5204084,0.47664928,0.5472298,0.47217578,0.5136948,0.4735199,0.5724727,0.48917356,0.50675136,0.49157792,0.5650939,0.52485657,0.51750237,0.52760285,0.5495614,0.56231815,0.5383067,0.56308895,0.56910765,0.5439014,0.5167544,0.54408133,0.5839247,0.60404176,0.49335882,0.6034523,0.5991478,0.6597031,0.47361043,0.66012454
22.0,0.5285922,0.48139563,0.53493226,0.4764237,0.52204293,0.4768998,0.5482606,0.47179365,0.5143608,0.4733549,0.57118416,0.48924094,0.5076209,0.49207956,0.56627446,0.525532,0.5166941,0.5289489,0.5496245,0.5622027,0.5360459,0.5635078,0.5702632,0.54657185,0.51949906,0.5470278,0.5852661,0.6044261,0.49404612,0.6043561,0.5996012,0.65963376,0.473008,0.6604822
23.0,0.52804315,0.48120123,0.53398186,0.47637588,0.5216084,0.47683018,0.54688185,0.4719363,0.5143038,0.4735576,0.5716374,0.48886806,0.5063735,0.4916261,0.56487066,0.5244918,0.5174695,0.5276493,0.54958326,0.5624271,0.53806895,0.5633213,0.5690842,0.54397595,0.5170447,0.5443499,0.58412784,0.6043493,0.49363324,0.603884,0.5991592,0.66012937,0.4733262,0.66024023
24.0,0.5291245,0.48134983,0.53518426,0.47639114,0.5223614,0.476924,0.5478762,0.47180194,0.51423085,0.47357497,0.57189476,0.48891017,0.50644135,0.49194318,0.564889,0.5243915,0.5173586,0.52791554,0.5492971,0.562195,0.53741634,0.5632305,0.56946534,0.54401386,0.51742303,0.5444978,0.5841782,0.60433984,0.4938333,0.6039715,0.59901506,0.65974593,0.4734269,0.65996987
25.0,0.53160596,0.48166338,0.53773755,0.4765913,0.5243067,0.4772742,0.54959047,0.47189254,0.51454216,0.4738676,0.57148534,0.48901266,0.5056988,0.4922053,0.5645745,0.52469474,0.5179968,0.52816737,0.5486315,0.5625012,0.5373282,0.5634345,0.5698498,0.54402477,0.51769406,0.5447463,0.5837589,0.60369426,0.49399567,0.6041317,0.5987366,0.6595052,0.47364748,0.6597656
26.0,0.530369,0.48181584,0.5362034,0.47701263,0.52362835,0.47755376,0.5480141,0.47239017,0.5151922,0.4741026,0.571396,0.48881963,0.506,0.49184614,0.56494,0.5240886,0.51810426,0.52788913,0.5492302,0.5623731,0.53709704,0.5635565,0.56963104,0.54452646,0.51752967,0.5451055,0.58372283,0.6045657,0.49373546,0.60461897,0.5983959,0.6601449,0.4732887,0.66037667
27.0,0.5309085,0.48197174,0.5372433,0.4769311,0.5237205,0.47748813,0.54930246,0.47210875,0.5140614,0.4737882,0.5712498,0.48889464,0.50561684,0.49179134,0.5637142,0.5244113,0.5179359,0.52774745,0.5484207,0.56239885,0.5366694,0.5634206,0.569508,0.5438936,0.5174253,0.54439884,0.5838424,0.60442615,0.49387953,0.60400504,0.59814847,0.6598219,0.4733533,0.66041857
28.0,0.53071856,0.48224163,0.53716505,0.47721863,0.5236374,0.4776818,0.5493702,0.47229952,0.51403797,0.47376564,0.5713856,0.48911485,0.50539315,0.49181017,0.56427044,0.52474564,0.51817375,0.5279846,0.548678,0.562536,0.5370563,0.56352943,0.56976587,0.5439066,0.5174163,0.54432595,0.5840853,0.6044411,0.49409056,0.60393226,0.5987157,0.6599847,0.47303173,0.6601423
29.0,0.52941406,0.48179322,0.5361485,0.4766572,0.5223994,0.47710255,0.5495071,0.47189036,0.5134401,0.47337908,0.57079726,0.48946258,0.50685173,0.49256477,0.5653365,0.52521896,0.51710904,0.5295316,0.5481328,0.56211,0.5352261,0.5637513,0.5702586,0.546541,0.5192933,0.547155,0.5849442,0.6042963,0.49329585,0.60475045,0.598916,0.6593883,0.47270906,0.6600836
30.0,0.5297074,0.48244965,0.5360481,0.47744587,0.52274746,0.47792426,0.548459,0.47266418,0.5136613,0.47424114,0.57118106,0.4892828,0.50524575,0.4923987,0.5638223,0.52429193,0.51761603,0.5284575,0.5478978,0.56204385,0.53632146,0.56345683,0.56907815,0.54366225,0.5167768,0.5442402,0.5836576,0.603708,0.4935883,0.6035715,0.59750617,0.6590644,0.47291592,0.6595018
31.0,0.52669144,0.4818175,0.5334783,0.4768301,0.52034605,0.47712994,0.5479681,0.47229797,0.51325727,0.47350255,0.5708614,0.48970738,0.507485,0.4923772,0.5652321,0.52563024,0.5163479,0.52907205,0.54799056,0.5621606,0.53437185,0.56344223,0.5696203,0.54629225,0.51900816,0.546663,0.58464545,0.6038667,0.49330354,0.6039267,0.5985069,0.65852857,0.47257152,0.659875
32.0,0.5272228,0.48195294,0.53409517,0.47694904,0.5207778,0.4772156,0.54831296,0.47226143,0.51312375,0.4733567,0.57042766,0.48978013,0.5071628,0.49237147,0.5654481,0.5254868,0.51684713,0.52907765,0.54797506,0.56213075,0.5344974,0.5634167,0.57007796,0.5467869,0.51956505,0.547151,0.5853871,0.60380524,0.49380827,0.6037608,0.5988275,0.6589441,0.4729977,0.6597525
33.0,0.5268446,0.48243314,0.53347313,0.47765,0.5206998,0.47768393,0.5471531,0.47291154,0.5132081,0.47354755,0.5708301,0.48949343,0.50516945,0.4914157,0.56367546,0.52507406,0.51753813,0.52766025,0.5479421,0.5625083,0.53654885,0.56317097,0.56879514,0.543421,0.5165484,0.5435444,0.5836508,0.60373855,0.4931709,0.60339963,0.59789,0.65963155,0.47306785,0.66008204
34.0,0.5268787,0.48179817,0.5334705,0.47696045,0.520923,0.47711933,0.5470253,0.47221556,0.5139802,0.4730216,0.5700224,0.48937863,0.5065585,0.49176374,0.56643414,0.52565163,0.51677626,0.52915865,0.54862714,0.5626736,0.53452903,0.5639994,0.5700996,0.5464411,0.5194347,0.5467795,0.5848701,0.6037446,0.49383223,0.603913,0.5986659,0.6592681,0.47291768,0.6604137
35.0,0.52705985,0.48199585,0.5338343,0.47706205,0.52087605,0.47726718,0.5478328,0.47235385,0.5135912,0.4732914,0.57030946,0.48964375,0.50666714,0.49225864,0.5658054,0.5257417,0.51677907,0.52958566,0.548038,0.56270146,0.5349092,0.5640691,0.57005,0.54634845,0.51925385,0.5467949,0.58469313,0.6032434,0.49380827,0.6036532,0.5988635,0.65891284,0.47256055,0.66022706
36.0,0.52757,0.4821971,0.53417575,0.4772459,0.5213425,0.4775199,0.5477528,0.47235402,0.5138958,0.47343034,0.57067424,0.4894268,0.5066109,0.49214688,0.5661508,0.5254843,0.51663435,0.5293301,0.5479448,0.56263274,0.534804,0.5640069,0.5706224,0.5461878,0.5195236,0.5466445,0.58493024,0.60348696,0.493528,0.6037209,0.59876347,0.65904737,0.47262126,0.66034585
37.0,0.52451736,0.48071373,0.53165084,0.4758173,0.5186573,0.4759306,0.547514,0.47185174,0.5126269,0.47269353,0.5712603,0.4899537,0.5069782,0.49234974,0.56552714,0.5259322,0.5154816,0.5291702,0.547509,0.56195253,0.53324383,0.5629408,0.56935394,0.54723233,0.5181333,0.54746836,0.5844641,0.60466737,0.4931413,0.6046799,0.59860325,0.6592472,0.4726187,0.6609011
38.0,0.5243708,0.4808852,0.53078896,0.47622186,0.51872146,0.47634858,0.54614574,0.4722576,0.51299095,0.4732895,0.5719137,0.48970973,0.5064914,0.4919875,0.56323355,0.5251526,0.51651824,0.527942,0.54712933,0.56192374,0.53598,0.5627565,0.56814504,0.5454795,0.5158365,0.54562896,0.5830374,0.6048173,0.4924227,0.60459584,0.59877574,0.65971553,0.4727511,0.6606457
39.0,0.5249704,0.48142877,0.5312892,0.47690335,0.51959264,0.47690746,0.5458681,0.47284365,0.51403177,0.47353077,0.5712247,0.48977858,0.5064068,0.4917914,0.5628589,0.5250046,0.51656765,0.5277799,0.54718685,0.56187594,0.5359118,0.5625973,0.5684983,0.54552937,0.5165258,0.5456458,0.5831729,0.6046623,0.49294654,0.6044443,0.5988283,0.65931207,0.47258374,0.6602778
40.0,0.5228164,0.48085898,0.5293187,0.4764678,0.5180686,0.4762602,0.54511094,0.47311813,0.51395255,0.4733677,0.5715045,0.48996708,0.5065847,0.49155453,0.56349635,0.52512586,0.51679647,0.5277069,0.54704463,0.5618094,0.5354413,0.56267804,0.5683999,0.54472595,0.5162113,0.5446084,0.5834377,0.6043949,0.49272105,0.6040049,0.5985964,0.65934336,0.47233573,0.66048604
41.0,0.5257539,0.4810051,0.5317324,0.47641677,0.5200622,0.4766711,0.5456403,0.47225502,0.5142005,0.47350407,0.571729,0.48924795,0.506341,0.49176636,0.56312615,0.52483565,0.51697886,0.5278615,0.5473912,0.56168085,0.53670526,0.5625669,0.56864905,0.54576325,0.5162033,0.5460585,0.5844254,0.6049278,0.4930811,0.6047608,0.59827584,0.6594375,0.47260478,0.66037095
42.0,0.52579856,0.4811795,0.5318329,0.47646827,0.52003026,0.47675806,0.54586536,0.47217122,0.514129,0.47349826,0.57215065,0.48906416,0.50661635,0.49172238,0.56353295,0.52452624,0.51687485,0.52773756,0.5476215,0.5612796,0.5368751,0.5623391,0.5691214,0.54451466,0.5166679,0.5448027,0.58421946,0.6042796,0.49336204,0.60381854,0.5979361,0.65935576,0.47263676,0.660423
43.0,0.5292058,0.48124224,0.5357811,0.47623214,0.5224493,0.4766751,0.5492165,0.47159138,0.51403064,0.4730758,0.57162726,0.48912612,0.5069381,0.4920617,0.5659074,0.5251767,0.5158134,0.528758,0.54809487,0.56166023,0.5349371,0.56302154,0.57085145,0.54696864,0.5193223,0.5475454,0.5855359,0.6043813,0.49352288,0.6049419,0.59919995,0.6595599,0.47255582,0.66110104
44.0,0.5262097,0.48163748,0.5317854,0.4769392,0.5205205,0.4773677,0.54463696,0.4722782,0.5147275,0.47387895,0.57146496,0.4888797,0.5062994,0.4918717,0.5634864,0.5249032,0.5168931,0.528291,0.5472342,0.561918,0.5365464,0.56270486,0.56886667,0.54438806,0.51661146,0.5448681,0.5837128,0.6037573,0.49276337,0.6037123,0.5987954,0.658919,0.47221437,0.6597079
45.0,0.5264782,0.4817686,0.5321986,0.47698414,0.52066165,0.47737694,0.54498523,0.4722309,0.514551,0.47371474,0.5712865,0.48893213,0.5062577,0.4917304,0.5637885,0.52539456,0.51719797,0.52847606,0.5478165,0.5625716,0.53670794,0.5633565,0.56893,0.5438589,0.51678085,0.5442533,0.5840166,0.6037428,0.49253264,0.6034533,0.5990902,0.6593612,0.47176334,0.6602725
46.0,0.5248564,0.48113966,0.52999884,0.47659093,0.51983607,0.47700816,0.54259956,0.47233504,0.5157326,0.47391674,0.5709992,0.48893756,0.506918,0.4917224,0.56335616,0.52510196,0.516389,0.52804387,0.54716045,0.5620565,0.53605735,0.56272644,0.568385,0.5443251,0.51671433,0.54467,0.58332896,0.6035642,0.49288738,0.60318464,0.59936714,0.65877414,0.4719241,0.659661
47.0,0.5218294,0.48055872,0.52696115,0.47621566,0.5177302,0.4764452,0.5409817,0.4727274,0.5158567,0.47395146,0.5704906,0.48945826,0.5073669,0.49183914,0.5629016,0.5255148,0.5161325,0.52816266,0.54705346,0.5623632,0.5362099,0.5629052,0.5677948,0.54495263,0.51653016,0.5451657,0.5829779,0.60375893,0.49238637,0.6037625,0.59906375,0.65882474,0.4717447,0.6597464
48.0,0.5229147,0.48094591,0.5282039,0.47651666,0.518343,0.4767933,0.54201293,0.4727475,0.5153678,0.47405595,0.5709272,0.489371,0.50730157,0.4917703,0.56316155,0.5253551,0.5164538,0.5278842,0.5472976,0.56231695,0.53664047,0.5627662,0.56835407,0.54465604,0.51688546,0.5448215,0.58350646,0.6035055,0.49252325,0.60301983,0.5985034,0.6588903,0.4723009,0.65978116
49.0,0.52207214,0.4813104,0.52770627,0.47682443,0.51732975,0.4770858,0.5428318,0.4726321,0.5139206,0.47398394,0.5710842,0.48891497,0.5071618,0.49174526,0.562487,0.52414143,0.51588494,0.5281613,0.54606503,0.56141603,0.5354322,0.56294227,0.5678129,0.54473096,0.51626146,0.5449855,0.5826783,0.6036219,0.49298164,0.60298234,0.598087,0.6588324,0.47217435,0.6595945
50.0,0.5197577,0.48002595,0.5248079,0.47578496,0.5160086,0.47604287,0.5394173,0.47266883,0.5151077,0.4740141,0.5700862,0.489141,0.50712836,0.49194705,0.5626474,0.5242921,0.5157316,0.52836293,0.5461719,0.56160176,0.5351493,0.56287634,0.567545,0.5458527,0.51629007,0.5460829,0.5830549,0.6046679,0.49210206,0.60408866,0.5980522,0.6595068,0.47175238,0.6602045
51.0,0.52639794,0.48122406,0.5312175,0.47674885,0.5210334,0.47735518,0.54234475,0.47257233,0.5159374,0.47451657,0.57004744,0.48885033,0.5059722,0.49211437,0.5635487,0.52422065,0.51545805,0.52830976,0.5471586,0.5618352,0.53515035,0.56315035,0.5681335,0.5456295,0.5165891,0.54615515,0.583361,0.604765,0.49287596,0.60407674,0.59831643,0.6595637,0.47209427,0.65965474
52.0,0.5323906,0.481718,0.53745127,0.47687835,0.52583706,0.47764522,0.5469846,0.47188365,0.5162429,0.47393578,0.5691846,0.48858127,0.5058181,0.49231204,0.5653397,0.5244695,0.5145295,0.5296386,0.5480419,0.5622219,0.5334588,0.56383425,0.570214,0.54788107,0.5194571,0.54882103,0.58426493,0.60520804,0.49338922,0.60550964,0.5984479,0.6598864,0.47156778,0.660568
53.0,0.52860355,0.4818345,0.5338686,0.47723147,0.52276295,0.4777669,0.5447428,0.47253004,0.5158193,0.47420406,0.5704198,0.4887558,0.5050784,0.49176168,0.56307733,0.5243613,0.51575476,0.52814656,0.54710215,0.56241375,0.5357324,0.5634297,0.5689153,0.54464924,0.5167102,0.54513067,0.58258766,0.6041842,0.4938451,0.6033223,0.59866315,0.6591791,0.47216254,0.65898615
54.0,0.53156865,0.4817746,0.53672814,0.47702897,0.5251494,0.47776878,0.5462325,0.47242194,0.5161923,0.4743829,0.5698871,0.48864606,0.50465477,0.49170762,0.5622102,0.5248156,0.5158792,0.52785957,0.54685813,0.56278956,0.53495866,0.5632922,0.5689219,0.5438288,0.5168913,0.54444176,0.58186936,0.6042015,0.49344024,0.6035226,0.5986229,0.6593831,0.47188976,0.65963733
55.0,0.53364694,0.48203906,0.53873175,0.47727343,0.52697086,0.4781018,0.54760957,0.47252035,0.5166036,0.4745806,0.569992,0.4887586,0.5045386,0.4919791,0.56251144,0.5245186,0.5165128,0.5280703,0.54644966,0.5622998,0.5352108,0.56320965,0.570284,0.5452049,0.5179906,0.5458623,0.5830344,0.60488856,0.493705,0.60386986,0.5990111,0.6596578,0.47196537,0.659913
56.0,0.52780503,0.481512,0.5326236,0.47703007,0.5223781,0.4776086,0.54292864,0.47275206,0.51661175,0.4745447,0.5694496,0.48920122,0.5060039,0.4922409,0.56167513,0.5250131,0.5160863,0.5284447,0.54617476,0.5623933,0.5354947,0.5633612,0.56819165,0.54555404,0.51701206,0.5460922,0.5821846,0.60448223,0.49300978,0.6040355,0.59929204,0.65884185,0.47176674,0.6594565
57.0,0.52920264,0.48100254,0.5337266,0.47656697,0.5236465,0.47726598,0.54318315,0.47249335,0.517449,0.47451448,0.56946224,0.4889056,0.5061733,0.49219844,0.5613811,0.5244885,0.51613426,0.52817476,0.5461601,0.562352,0.53557056,0.5634183,0.5686686,0.5462048,0.51749086,0.54688007,0.5826781,0.6047799,0.49308917,0.60453284,0.59840375,0.65883183,0.47151053,0.6598097
58.0,0.5324487,0.48179346,0.5374134,0.4770366,0.5258615,0.4778945,0.5469223,0.47226104,0.51672584,0.47453415,0.57032394,0.48868856,0.50552386,0.49227682,0.5623948,0.5241617,0.5165128,0.52840024,0.5469907,0.56246704,0.5360568,0.5638603,0.56942225,0.5457703,0.51747686,0.54654574,0.583663,0.6048364,0.4931616,0.6042974,0.5980358,0.65934753,0.4719579,0.6595423
59.0,0.5275731,0.48140222,0.53224576,0.47692046,0.5221641,0.4775657,0.5427327,0.4726033,0.51670116,0.47459298,0.57008594,0.48906925,0.50594395,0.49239242,0.5632888,0.524418,0.51540375,0.5283925,0.5472929,0.56209207,0.5355791,0.5633379,0.5684553,0.54634625,0.51680183,0.54697037,0.58317304,0.60497564,0.49250713,0.60470563,0.5983176,0.6594763,0.47145784,0.6598367
60.0,0.522217,0.4799844,0.5264386,0.47578344,0.51829714,0.47630528,0.5382871,0.47265548,0.5171938,0.4745083,0.5698423,0.48917693,0.507109,0.4922386,0.56288815,0.52453554,0.5155818,0.52830213,0.5468443,0.5622119,0.53576285,0.5633026,0.5678411,0.5461114,0.51670563,0.5464795,0.5826707,0.60463876,0.49226165,0.6040849,0.59883165,0.659229,0.47118226,0.65981525
61.0,0.51563686,0.47759348,0.52092683,0.47332716,0.51285404,0.473574,0.53801626,0.4716796,0.5144713,0.47301742,0.5707537,0.48936957,0.5074043,0.4919304,0.562727,0.525446,0.5154228,0.528633,0.54598904,0.5630042,0.5348443,0.5639432,0.5688676,0.5446587,0.5170764,0.5446958,0.5836089,0.6039636,0.49281502,0.6030445,0.59917486,0.6598043,0.47117817,0.6602961
62.0,0.52262205,0.47908705,0.52727056,0.4747178,0.5180088,0.47529277,0.5393569,0.47199288,0.51556367,0.47395924,0.5696281,0.48881873,0.5062093,0.49201897,0.561922,0.52494836,0.51546776,0.5287661,0.5460602,0.5627233,0.53450465,0.56390727,0.5684915,0.54425555,0.5170718,0.54472756,0.5832435,0.60383934,0.4930195,0.6032137,0.5991936,0.65960723,0.47212186,0.6599057
63.0,0.5232101,0.47964698,0.5280371,0.4752117,0.5183436,0.47575083,0.54033446,0.47201377,0.51511866,0.4739116,0.569767,0.4888361,0.50580317,0.49201602,0.5622014,0.5250718,0.51510966,0.52875966,0.54633105,0.56276166,0.5346809,0.56386024,0.568036,0.5444576,0.51634204,0.54500836,0.58322924,0.6039141,0.4924556,0.60388196,0.59899294,0.6596655,0.47188398,0.66002476
