frame,NOSE_conf,LEFT_EYE_conf,RIGHT_EYE_conf,LEFT_EAR_conf,RIGHT_EAR_conf,LEFT_SHOULDER_conf,RIGHT_SHOULDER_conf,LEFT_ELBOW_conf,RIGHT_ELBOW_conf,LEFT_WRIST_conf,RIGHT_WRIST_conf,LEFT_HIP_conf,RIGHT_HIP_conf,LEFT_KNEE_conf,RIGHT_KNEE_conf,LEFT_ANKLE_conf,RIGHT_ANKLE_conf
27.0,0.99004805,0.9640796,0.959727,0.7794017,0.7117531,0.9957402,0.99798965,0.95804715,0.9854392,0.94802,0.9763464,0.9988643,0.9992556,0.99798906,0.9987097,0.99142075,0.99414647
28.0,0.99048716,0.9665936,0.9599061,0.7925947,0.7003635,0.9958741,0.99795866,0.95888895,0.9846736,0.9484604,0.97510785,0.9988728,0.9992423,0.99800295,0.9986802,0.99144346,0.9940335
29.0,0.9865435,0.9625922,0.94545317,0.7945154,0.6147238,0.992819,0.99637336,0.9349819,0.97397125,0.9163115,0.95657575,0.997447,0.9982759,0.9956872,0.9971312,0.98639375,0.990507
30.0,0.9901725,0.96816283,0.9546313,0.8188886,0.6641887,0.9963111,0.99792707,0.9652025,0.9842769,0.95550776,0.97491324,0.9989681,0.9992588,0.9981335,0.99867046,0.99169284,0.9938705
31.0,0.9830377,0.9620355,0.9189891,0.8442513,0.5022772,0.99290776,0.9960444,0.9411792,0.9719367,0.9219254,0.95332146,0.997558,0.9982722,0.9958406,0.99708754,0.9866043,0.99035865
32.0,0.98486936,0.9643181,0.9290322,0.8355758,0.52868474,0.99329114,0.9960396,0.94536376,0.97210795,0.9276229,0.9543999,0.99748623,0.9981604,0.9955571,0.9967698,0.9853314,0.9891053
33.0,0.99014634,0.9756471,0.9381529,0.8906386,0.5216103,0.9968065,0.9979753,0.9725604,0.9844416,0.96445346,0.9757509,0.99911445,0.99932647,0.9983834,0.9987676,0.9923096,0.9940929
34.0,0.97984195,0.9530873,0.9086399,0.8300026,0.52448875,0.9936196,0.9961855,0.94948673,0.97374344,0.929669,0.95509905,0.9978017,0.99838126,0.9959629,0.9970446,0.9860509,0.9895744
35.0,0.98300457,0.9606776,0.9194229,0.83838683,0.518274,0.9937681,0.9961229,0.9511005,0.9730748,0.9341959,0.9559887,0.99775463,0.99831057,0.9960366,0.9970271,0.98653364,0.989746
36.0,0.98085934,0.95419806,0.9149184,0.82164276,0.53873926,0.99368393,0.99606055,0.95097065,0.97313595,0.9327188,0.9552673,0.9977703,0.99831784,0.9959512,0.9969523,0.9860399,0.98931926
37.0,0.9852931,0.9722028,0.9114997,0.89206856,0.40920523,0.99424535,0.9960995,0.9562459,0.9717306,0.9420788,0.9557514,0.99790984,0.99836487,0.9964055,0.9971836,0.9876437,0.9903681
38.0,0.9889542,0.978794,0.9107263,0.9308426,0.3801089,0.99700314,0.9980751,0.9761238,0.9854834,0.96884,0.97730654,0.9992119,0.9994018,0.99850345,0.9988599,0.9926116,0.99439704
39.0,0.98498803,0.9703756,0.88819414,0.91890085,0.3865638,0.9969958,0.9979528,0.97769094,0.98535526,0.9695728,0.97652394,0.99926525,0.9994229,0.9985461,0.99884784,0.9925882,0.9941865
40.0,0.98545384,0.97599006,0.8710968,0.94402903,0.30696243,0.9970976,0.99796873,0.97843915,0.9847402,0.97028863,0.97550803,0.9992613,0.99941504,0.99851555,0.99881196,0.992214,0.99389523
41.0,0.983761,0.9642601,0.8937519,0.9021109,0.45066857,0.9969079,0.9981579,0.9752632,0.98690736,0.9653634,0.9776019,0.99926,0.9994585,0.9984559,0.9988741,0.9921016,0.9941711
42.0,0.98458165,0.9659764,0.8987963,0.90145415,0.45162368,0.9968508,0.9981086,0.9755585,0.9869299,0.9666235,0.9782467,0.9992054,0.99941564,0.9983388,0.99878246,0.9913594,0.9935999
43.0,0.9850028,0.95927167,0.93714315,0.8018787,0.59586823,0.993309,0.99662787,0.94369406,0.9774899,0.9265687,0.9620729,0.997593,0.998379,0.99552685,0.99704057,0.9846881,0.9893554
44.0,0.9774334,0.94815284,0.8697216,0.87873214,0.4776388,0.99697065,0.9978992,0.9772315,0.98527724,0.96591026,0.9742836,0.9992931,0.9994367,0.998485,0.9987834,0.9920001,0.99359775
45.0,0.97916436,0.9500271,0.8853072,0.8679512,0.5006272,0.9964818,0.9978631,0.9724352,0.9853394,0.96055,0.97455364,0.999173,0.9993861,0.9983072,0.99874675,0.9915044,0.9936154
46.0,0.96367913,0.9244754,0.794555,0.882182,0.4152162,0.99691355,0.9978483,0.9792915,0.98627234,0.9672938,0.97486454,0.9993655,0.99949443,0.9985353,0.99882454,0.99172723,0.9934097
47.0,0.9577082,0.9320229,0.71592283,0.9249153,0.28359887,0.9968256,0.9977768,0.9791454,0.9853129,0.96636367,0.9726117,0.9993912,0.99951816,0.99862075,0.99889696,0.99226415,0.99392724
48.0,0.96658605,0.9405472,0.7796156,0.9145916,0.33536068,0.9967393,0.99782276,0.9779017,0.98575157,0.96575123,0.9740771,0.9992981,0.9994567,0.9984003,0.9987545,0.991137,0.993164
49.0,0.9755638,0.95927703,0.8127409,0.9298825,0.29937482,0.9967596,0.99776244,0.97815156,0.9849657,0.968274,0.97454405,0.9992674,0.99942374,0.99845517,0.99877423,0.99180216,0.99361926
50.0,0.95429826,0.9329326,0.6772737,0.93636495,0.24564707,0.9971035,0.9977406,0.981934,0.9849281,0.96991974,0.971901,0.9994436,0.9995347,0.998689,0.998884,0.9923431,0.9937271
51.0,0.9564547,0.8930193,0.80368805,0.82939863,0.5231918,0.9968719,0.9979196,0.97796303,0.9868814,0.9635367,0.97447103,0.99939144,0.99952435,0.9985221,0.9988404,0.99168605,0.9934436
52.0,0.9651829,0.88203925,0.90183085,0.63577753,0.713904,0.9939539,0.9961747,0.9554873,0.97702575,0.9327525,0.95808333,0.9982578,0.99865663,0.99641776,0.9972404,0.9867403,0.98947436
53.0,0.96759576,0.9046977,0.86328983,0.7891669,0.61028373,0.99701345,0.9979582,0.9786402,0.98719597,0.96627665,0.9763539,0.99935716,0.99948645,0.9984445,0.9987494,0.9911521,0.9928302
54.0,0.9724204,0.8963662,0.9059147,0.6897918,0.73183674,0.99719536,0.9976478,0.97991633,0.98471016,0.9687052,0.97381634,0.9993641,0.9994276,0.99858487,0.9987025,0.99223596,0.9929247
55.0,0.97697824,0.894609,0.93319255,0.6132776,0.80504173,0.9970071,0.99788207,0.97716594,0.9868118,0.9661886,0.97738534,0.9993082,0.9994288,0.9984669,0.998725,0.9919037,0.99311984
56.0,0.9551103,0.8775662,0.81643146,0.79273516,0.5812815,0.9968925,0.9979215,0.977818,0.9869603,0.96303093,0.9745094,0.9993967,0.9995254,0.99852884,0.99883634,0.99172485,0.9933795
57.0,0.94718665,0.8410016,0.8150437,0.74016917,0.6427565,0.9965754,0.9980725,0.9743506,0.9884847,0.95677716,0.97605693,0.99938107,0.9995555,0.9984301,0.99887925,0.99126196,0.99350935
58.0,0.9733402,0.89058757,0.91952795,0.6586179,0.7673838,0.9958325,0.99817693,0.96301633,0.9889241,0.94627154,0.9784766,0.9991285,0.99944884,0.9980292,0.9987839,0.99036574,0.9935616
59.0,0.9517456,0.87338793,0.80331725,0.8030996,0.56698143,0.99668175,0.9980375,0.9751813,0.98769337,0.95821774,0.9747379,0.9993812,0.9995454,0.9984597,0.99887127,0.99146175,0.9935846
60.0,0.91854113,0.85710126,0.6092185,0.8917736,0.34490708,0.99696404,0.9979165,0.98012674,0.9868203,0.96318,0.97167003,0.9995104,0.99961555,0.99872714,0.99899167,0.99234676,0.9940042
61.0,0.96112204,0.95420945,0.64543194,0.9619005,0.16118486,0.9972983,0.99773127,0.98429376,0.98473674,0.9746069,0.973043,0.999413,0.9994935,0.99855393,0.99872464,0.9908728,0.9924117
62.0,0.9392357,0.88284075,0.69074434,0.8793343,0.3846276,0.99714607,0.9977585,0.9826043,0.98621935,0.9693117,0.9729952,0.999453,0.99953604,0.99855644,0.9987552,0.9908921,0.99234396
63.0,0.9510717,0.9016911,0.7370352,0.88235414,0.4018005,0.9971794,0.9979274,0.98181456,0.9869522,0.9688035,0.97458595,0.9994425,0.9995437,0.9985436,0.99879384,0.99093175,0.99259675
64.0,0.9550862,0.89583796,0.7849391,0.84568554,0.48186874,0.99687433,0.9979048,0.97883075,0.98704094,0.9650742,0.9750196,0.99938846,0.99952126,0.9984969,0.99881434,0.99124664,0.99307984
65.0,0.96991473,0.90811825,0.8763594,0.77988154,0.6218674,0.9964784,0.9981027,0.9729128,0.9884065,0.9593627,0.978242,0.999283,0.9994974,0.99835485,0.9988568,0.9912867,0.99368227
66.0,0.97543144,0.9277514,0.8904416,0.8071373,0.6076509,0.99678266,0.9980704,0.9752353,0.98755765,0.9632474,0.9775824,0.9992843,0.9994685,0.99840003,0.99881244,0.9915569,0.9935802
67.0,0.97283465,0.90841675,0.9185752,0.6650982,0.7068006,0.9937663,0.9962554,0.95201826,0.9767407,0.93095434,0.9589957,0.99804795,0.99853826,0.9961204,0.9971066,0.9861081,0.9892603
68.0,0.97666025,0.92893547,0.920052,0.72564304,0.65858793,0.9938373,0.99629813,0.95182025,0.9761194,0.9320161,0.9588139,0.9980276,0.99853146,0.99622923,0.9972078,0.9866947,0.98982155
69.0,0.98032045,0.932828,0.91998214,0.76808417,0.6812025,0.99697924,0.9980579,0.976636,0.9873834,0.96650857,0.97852874,0.9992918,0.9994517,0.9984816,0.9988225,0.9920061,0.99366546
70.0,0.9831328,0.94276255,0.92885524,0.7799484,0.673124,0.99674654,0.9980805,0.9740732,0.98755264,0.9640395,0.9789564,0.9992023,0.9994104,0.99829096,0.99874276,0.99110776,0.99325025
71.0,0.9733847,0.9390539,0.88280004,0.822058,0.5062538,0.993401,0.9962872,0.94963187,0.97587013,0.92805207,0.95699376,0.99797136,0.9985568,0.9961159,0.9972561,0.9863063,0.990053
72.0,0.97165924,0.9192879,0.8984146,0.74026006,0.6140276,0.9934424,0.99635065,0.95035535,0.97754806,0.92871416,0.959652,0.998061,0.998618,0.996163,0.9972861,0.9861378,0.9897926
73.0,0.98131174,0.9574438,0.9106721,0.8411865,0.50164896,0.99340534,0.99641067,0.9474616,0.9757966,0.9295488,0.9591183,0.997881,0.9985208,0.99620146,0.997373,0.9870526,0.99077797
74.0,0.98288894,0.96693957,0.9034061,0.8843287,0.41575232,0.99299365,0.9964412,0.9426077,0.975247,0.9236703,0.95763123,0.99764806,0.9984282,0.995777,0.9972199,0.9858744,0.9904136
75.0,0.98919207,0.9821441,0.9006997,0.9472473,0.30644774,0.9964604,0.9980725,0.9713974,0.985823,0.9635699,0.9773951,0.9990237,0.99932635,0.99809724,0.9986964,0.9908031,0.9936487
76.0,0.97700775,0.9676753,0.8368929,0.9295058,0.26422623,0.99296665,0.9961746,0.9466959,0.97318643,0.9258656,0.9530833,0.9976768,0.9984054,0.9956007,0.99701357,0.9847334,0.98954016
77.0,0.97654665,0.95674497,0.8315173,0.91847104,0.34420273,0.996802,0.9979234,0.9773057,0.9858936,0.9666332,0.9754739,0.9993031,0.9994685,0.9985145,0.99885786,0.9920913,0.99396026
78.0,0.9805501,0.96629924,0.8450633,0.931256,0.31654108,0.99682707,0.99787664,0.97737545,0.9851135,0.96774197,0.9751437,0.9992494,0.9994199,0.99844116,0.9987839,0.991844,0.993718
79.0,0.97779775,0.9585716,0.8768296,0.8806769,0.39650992,0.9933328,0.99608266,0.94965345,0.97329515,0.9301201,0.95453626,0.9977787,0.99839574,0.99592775,0.9970794,0.9859812,0.98978406
80.0,0.9842754,0.9744965,0.8636892,0.9423562,0.29267758,0.99652785,0.99793637,0.9739388,0.9853086,0.9650011,0.976034,0.99914575,0.9993824,0.99830925,0.998779,0.99152935,0.9938852
81.0,0.97757894,0.9618237,0.8627055,0.8998207,0.3424336,0.9933143,0.9962529,0.95139146,0.97542024,0.9334366,0.9581708,0.9978288,0.9984769,0.9958578,0.9971227,0.98524,0.9895818
82.0,0.98027533,0.9647128,0.88143426,0.8960511,0.3721893,0.99354327,0.99637234,0.95076585,0.97524047,0.9327111,0.95782024,0.9978423,0.998481,0.99588674,0.997127,0.98547655,0.989679
83.0,0.9770741,0.9617247,0.8614391,0.9015379,0.33939236,0.9926523,0.9962107,0.9439417,0.9746835,0.92390627,0.9560605,0.99765635,0.99842936,0.99562705,0.99711275,0.98500556,0.9898487
84.0,0.9869479,0.9791884,0.8814156,0.9473548,0.28684163,0.99617875,0.99801636,0.96879756,0.98541325,0.9595149,0.97590274,0.9990427,0.9993569,0.9981517,0.99876535,0.99126184,0.9940844
85.0,0.98078144,0.9560235,0.88885593,0.8831881,0.47748297,0.99620503,0.9980488,0.9684665,0.98656565,0.9559059,0.9761317,0.99912757,0.9994098,0.99819094,0.99878985,0.9911083,0.9938632
86.0,0.9784137,0.94989455,0.90037745,0.8264924,0.5094613,0.9939612,0.996033,0.9549204,0.9732972,0.93636674,0.9551245,0.9979995,0.9984509,0.9962148,0.99706036,0.98639464,0.98935014
87.0,0.9823377,0.95341593,0.92588234,0.8007597,0.5766121,0.9931821,0.99651814,0.94337624,0.97686917,0.9240912,0.9601306,0.9977518,0.9984768,0.9957696,0.9971771,0.9854118,0.98982084
88.0,0.98272634,0.9586971,0.9199575,0.8321013,0.52903044,0.99357224,0.99645054,0.9476467,0.9757259,0.92928445,0.9588062,0.9978532,0.99848723,0.9960108,0.9972173,0.98616296,0.9900523
89.0,0.9824944,0.9559958,0.9234428,0.81537056,0.55635357,0.99337465,0.9964066,0.94529605,0.97550577,0.9262994,0.9582625,0.9977882,0.9984541,0.99588805,0.99715924,0.98594993,0.9899422
90.0,0.98330253,0.9539853,0.9322133,0.7916969,0.59900117,0.9929715,0.9967456,0.94010955,0.97879285,0.9214098,0.9631067,0.9976689,0.9985014,0.99557257,0.9972126,0.9849037,0.98992074
91.0,0.98466563,0.96306497,0.92788833,0.8379634,0.530252,0.99299824,0.99670476,0.939818,0.9775743,0.92175585,0.96156394,0.9976255,0.99846625,0.99565965,0.99725145,0.985424,0.9902991
92.0,0.98355156,0.9596258,0.9245403,0.8265458,0.5412362,0.99365634,0.9963832,0.9492655,0.9755004,0.9322647,0.95929545,0.997771,0.99839896,0.99582386,0.99702495,0.98530084,0.98924094
93.0,0.9804047,0.9536432,0.910306,0.8281316,0.51915765,0.9933234,0.99638665,0.94676954,0.9759351,0.927926,0.9587924,0.9978516,0.9985024,0.9960007,0.99724317,0.98615426,0.9901362
94.0,0.97687054,0.94408494,0.8983803,0.81699294,0.5299417,0.99367565,0.99654984,0.9509451,0.97772753,0.93147475,0.9607292,0.99806374,0.99864393,0.99618715,0.9973537,0.9861936,0.9900933
95.0,0.9548954,0.92570937,0.708576,0.92121303,0.30102918,0.9971717,0.9978441,0.98198307,0.98580545,0.97017807,0.9734509,0.9994522,0.9995454,0.9986821,0.9988869,0.99221015,0.9936226
96.0,0.95866126,0.93068653,0.78037935,0.8829774,0.341608,0.9941983,0.9958554,0.9622655,0.9733831,0.94132537,0.9520791,0.9983308,0.9986615,0.99654204,0.99720097,0.9865616,0.9893049
97.0,0.97952706,0.96805274,0.82656914,0.9422923,0.2725298,0.99648297,0.9978309,0.97371113,0.98435324,0.9627968,0.9732667,0.9991903,0.9994036,0.99836165,0.9987883,0.991687,0.99389464
98.0,0.9771624,0.9577449,0.87179476,0.8828968,0.3874861,0.9933055,0.9962515,0.9504244,0.9754081,0.9321351,0.95803016,0.99778324,0.99844235,0.9957759,0.9970595,0.98518896,0.98945147
99.0,0.97793055,0.9569644,0.8834838,0.86890197,0.42077157,0.99322826,0.9960043,0.9489619,0.9730647,0.92982,0.95440507,0.99774534,0.99836344,0.99583226,0.9969869,0.98569494,0.9895085
100.0,0.9834499,0.9690999,0.9034787,0.891164,0.40059605,0.9929496,0.9963104,0.9427458,0.9740994,0.92466295,0.956479,0.99747413,0.99828607,0.9954341,0.99694175,0.9849082,0.98960435
101.0,0.9842784,0.9653217,0.9190187,0.8584831,0.48146588,0.99348265,0.9964804,0.94782996,0.97613084,0.93094844,0.9600037,0.9976042,0.99833554,0.99545234,0.99687344,0.9842234,0.9888177
102.0,0.98406965,0.9654727,0.91682595,0.8610647,0.46826354,0.993204,0.9965126,0.9464092,0.9770866,0.930078,0.96163815,0.99750745,0.9983171,0.9952437,0.99683654,0.98354936,0.9886536
103.0,0.987222,0.9740354,0.9265226,0.88736373,0.44463867,0.99310076,0.9967063,0.9404306,0.9765796,0.9236758,0.9605711,0.9972996,0.9982522,0.994936,0.9967804,0.9828598,0.9886425
104.0,0.9826581,0.964924,0.9044809,0.87772316,0.43852505,0.99349535,0.99658066,0.9469867,0.9762121,0.92873216,0.95921403,0.9977602,0.9984725,0.9957996,0.99716586,0.9854274,0.9898756
105.0,0.9837339,0.9640663,0.9171853,0.86090034,0.48618248,0.99316376,0.99678886,0.94166344,0.9779669,0.923419,0.9618495,0.9976864,0.99851257,0.99569714,0.99728525,0.98541415,0.99035627
106.0,0.98414975,0.97023743,0.90581554,0.89569163,0.39761856,0.99252313,0.99673766,0.93557763,0.977284,0.9174427,0.960728,0.9975261,0.99848086,0.99558926,0.99735415,0.98558736,0.9909232
107.0,0.986558,0.96691996,0.93604743,0.84202486,0.5409538,0.9928731,0.9969072,0.9360513,0.9786962,0.9183859,0.963224,0.9974921,0.998448,0.9954196,0.9972276,0.98486036,0.99028885
108.0,0.98536414,0.9673648,0.92524236,0.86092204,0.48732466,0.9924817,0.9968009,0.93515795,0.9785987,0.91784674,0.9632138,0.9973265,0.9983687,0.9950702,0.9970673,0.98362374,0.9896745
109.0,0.9826462,0.9575412,0.92162603,0.83031833,0.53376037,0.9920437,0.9969199,0.92870885,0.979633,0.9076945,0.96311206,0.99752253,0.99855906,0.9954358,0.99742115,0.98488545,0.9908059
110.0,0.98557717,0.9681484,0.92552656,0.8651304,0.4854651,0.9925168,0.9968323,0.93317646,0.9779327,0.9151161,0.9619394,0.99746287,0.9984572,0.9955379,0.99734783,0.9853736,0.9907836
111.0,0.98515713,0.9685838,0.91981876,0.87433076,0.46282426,0.9929844,0.9967591,0.9392713,0.9772689,0.9215798,0.9611524,0.99757546,0.99845624,0.9956377,0.9972705,0.9853557,0.9904047
112.0,0.9896833,0.9752313,0.9475076,0.86033183,0.5300423,0.9926012,0.9969901,0.93029636,0.9785186,0.9153568,0.96412385,0.9971814,0.9983192,0.9950553,0.99712616,0.9840513,0.99008006
113.0,0.98644906,0.97326624,0.920486,0.8920562,0.42428413,0.9926099,0.996825,0.9351158,0.97770464,0.91827065,0.9619726,0.99736315,0.998389,0.995242,0.99715483,0.9841687,0.9900328
114.0,0.9875788,0.9758213,0.92345095,0.89672333,0.41998294,0.9939102,0.9965036,0.9500525,0.9743192,0.93510866,0.9585244,0.9976313,0.99830365,0.99567646,0.9969099,0.98492545,0.9890758
115.0,0.98693323,0.9724461,0.92660683,0.8783605,0.46148455,0.9937239,0.99650156,0.9479799,0.97474784,0.93184507,0.9585665,0.99755245,0.9982712,0.99541557,0.99678075,0.9840007,0.9885132
116.0,0.9868911,0.97152835,0.9287441,0.87142175,0.48087123,0.99393785,0.99642915,0.9494716,0.9737458,0.9328192,0.9569374,0.9976544,0.9982906,0.9956279,0.9968251,0.9846823,0.98868984
117.0,0.98817134,0.9755112,0.9320221,0.88358986,0.46267036,0.99426067,0.99622065,0.9528533,0.9712,0.9379483,0.9547314,0.99763477,0.99817264,0.995751,0.99671054,0.9853559,0.9886291
118.0,0.9883435,0.9731005,0.93992335,0.8602359,0.5153979,0.99358106,0.9964851,0.9447355,0.97432005,0.9290237,0.9584169,0.9974202,0.99819094,0.9953219,0.9967529,0.9842487,0.98874235
119.0,0.98881066,0.9721876,0.9460458,0.84140295,0.56008935,0.9941545,0.99624085,0.95016813,0.97155106,0.93490136,0.95523715,0.9975846,0.9981477,0.99567235,0.9966744,0.9853775,0.98861516
120.0,0.9908049,0.9728838,0.9608125,0.8052843,0.64084506,0.99388534,0.99667406,0.94491816,0.9757519,0.93168765,0.96191645,0.997399,0.9981681,0.99531734,0.99673116,0.9841159,0.9884682
121.0,0.9902783,0.9710571,0.9601419,0.7993362,0.6398315,0.99224675,0.99699104,0.9253056,0.97927994,0.9104358,0.9654197,0.9969202,0.99819785,0.9945403,0.99690753,0.9826461,0.98930967
122.0,0.9874981,0.9631875,0.95067286,0.78518116,0.6314899,0.9918982,0.9968657,0.92510676,0.97936934,0.90834165,0.964716,0.9970643,0.99828523,0.99477637,0.9970427,0.9833884,0.9897766
123.0,0.98957205,0.9700117,0.9564304,0.8055051,0.6230042,0.9922448,0.9969593,0.92717487,0.97943246,0.9124623,0.9656643,0.99698836,0.99822944,0.9946956,0.99697816,0.9830914,0.9895577
124.0,0.9874478,0.9700229,0.93845636,0.8517133,0.5238561,0.99217755,0.9969829,0.9281424,0.97946197,0.91149354,0.96465933,0.9971927,0.9983746,0.9949824,0.9971848,0.9838938,0.990261
125.0,0.9881855,0.97029144,0.9435461,0.84120524,0.5512025,0.99291694,0.9969171,0.9367894,0.978799,0.92153126,0.9646307,0.9973794,0.99837613,0.9953649,0.9971922,0.98483366,0.99023217
126.0,0.989902,0.97344726,0.9526556,0.8358301,0.57707137,0.99309945,0.99691063,0.9364053,0.9779894,0.9223448,0.96411675,0.99739933,0.99836093,0.99556446,0.9972601,0.98574084,0.9906555
127.0,0.9883201,0.9712992,0.9427049,0.84988666,0.5384303,0.992736,0.99703634,0.93297255,0.97937953,0.9174101,0.9651011,0.9974383,0.99847025,0.9955512,0.9974124,0.9855757,0.9910074
128.0,0.9887981,0.9713192,0.94715905,0.8389921,0.5672718,0.9933072,0.9968443,0.93941945,0.97748655,0.92417467,0.96286553,0.99746203,0.99835604,0.99552506,0.9971493,0.9853317,0.9901584
