frame,NOSE_x,NOSE_y,LEFT_EYE_x,LEFT_EYE_y,RIGHT_EYE_x,RIGHT_EYE_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y
11.0,0.4788879,0.57975334,0.4843407,0.5758774,0.4725647,0.5756056,0.48975474,0.5737732,0.45927802,0.5730344,0.4853093,0.590891,0.44779336,0.59052646,0.4787362,0.623448,0.45545948,0.6242689,0.48252138,0.6528967,0.4766043,0.6548323,0.45625493,0.64414805,0.4250495,0.6440275,0.4676923,0.68899065,0.41299307,0.6935805,0.4811972,0.7338937,0.39936954,0.74145114
12.0,0.4774878,0.57972544,0.48347518,0.57590973,0.47121862,0.5754972,0.49018013,0.5740382,0.4588557,0.5730228,0.48591805,0.59115654,0.4481174,0.5906072,0.47871014,0.62345856,0.4556238,0.6242679,0.4823326,0.6528296,0.4765995,0.65477806,0.45625922,0.6440723,0.42491698,0.6438592,0.46741349,0.6887989,0.4130216,0.6935328,0.48112568,0.7337034,0.3992981,0.74125487
13.0,0.47861135,0.5803846,0.4840037,0.5764478,0.47220498,0.5762182,0.4892433,0.5741709,0.45851502,0.57351685,0.48468792,0.5910851,0.44744033,0.5908413,0.47827837,0.62327474,0.45578435,0.62419486,0.48240367,0.6526865,0.47675192,0.6545175,0.4559339,0.64403284,0.42482677,0.6439427,0.46706587,0.6890036,0.4127133,0.69358236,0.48147866,0.733704,0.39883193,0.7414078
14.0,0.47791752,0.5803088,0.48360234,0.57640064,0.47149405,0.57609403,0.48948234,0.57430404,0.45820236,0.5734962,0.48496115,0.59124905,0.44762653,0.5909087,0.47818074,0.6233368,0.45601246,0.62429565,0.48217413,0.6527124,0.47690678,0.6546598,0.45602292,0.6440121,0.42487708,0.6438692,0.46697855,0.6888285,0.41267845,0.69346404,0.48149046,0.7335856,0.3988416,0.7413648
15.0,0.47830555,0.5802556,0.48385173,0.57632613,0.47183305,0.57609165,0.48954478,0.57414323,0.45845023,0.573513,0.48503548,0.5910387,0.4479403,0.590891,0.4783674,0.62306863,0.45636246,0.624277,0.48205757,0.6526308,0.47678924,0.6546955,0.45597562,0.64404666,0.4249896,0.64396834,0.4669453,0.68886065,0.41274676,0.69355136,0.48115224,0.73361456,0.39894357,0.741332
16.0,0.47901028,0.58013433,0.48425898,0.57620496,0.47253272,0.57603467,0.48924765,0.5739892,0.45869386,0.5734805,0.4846418,0.59090316,0.4477896,0.5907385,0.47837868,0.62303656,0.45604372,0.62392604,0.4822515,0.65263826,0.476579,0.65453064,0.4559612,0.6440279,0.4251322,0.64396805,0.46687204,0.68884784,0.4127917,0.69350344,0.481203,0.7336347,0.3989206,0.74141735
17.0,0.4779247,0.5801221,0.48357832,0.57629085,0.47147006,0.5761036,0.48986772,0.5744964,0.45872658,0.57381195,0.48576128,0.59053534,0.44869632,0.5903071,0.47744283,0.6218515,0.45853996,0.6233944,0.48171765,0.65289295,0.47764215,0.65451205,0.45376202,0.64299184,0.42246643,0.64266497,0.46710652,0.6892367,0.41223624,0.69224876,0.48032713,0.7328953,0.39906895,0.7414507
18.0,0.47847572,0.5800587,0.48393482,0.576146,0.47195625,0.5759346,0.48942113,0.57414836,0.4584389,0.57355475,0.48481637,0.5911893,0.44794625,0.5909181,0.47825748,0.62339646,0.4559671,0.6241802,0.48217157,0.652773,0.47656703,0.654568,0.45585948,0.6441352,0.4250735,0.6440085,0.4669126,0.68885416,0.41270384,0.6934105,0.4808548,0.73366094,0.39889035,0.7412657
19.0,0.47798315,0.58003753,0.48360386,0.57614255,0.47145563,0.57591873,0.48957565,0.57421535,0.4583214,0.57361645,0.48506334,0.59123456,0.44816178,0.5909767,0.47822627,0.6232783,0.45593742,0.6241252,0.48220208,0.65272236,0.4765729,0.65457743,0.45575663,0.6440634,0.42496803,0.64393765,0.4668097,0.6887127,0.41288257,0.6933737,0.4811508,0.7336781,0.39886096,0.7412244
20.0,0.47716877,0.5799773,0.4830935,0.57607716,0.47058073,0.57582927,0.4899323,0.5743796,0.45806733,0.57377535,0.48567912,0.591487,0.44867614,0.59131026,0.47794366,0.62351954,0.45592895,0.6245636,0.48199394,0.6526744,0.47679386,0.65469897,0.45575324,0.64397484,0.4249055,0.6438567,0.46664762,0.6885074,0.41263834,0.69335335,0.4813327,0.7336324,0.39882246,0.74117494
21.0,0.47697094,0.5800584,0.48292732,0.57627076,0.47048414,0.5760403,0.49012467,0.5747756,0.45857942,0.57406884,0.48632553,0.59085083,0.44925663,0.5906446,0.47703314,0.6221103,0.45825213,0.6238124,0.481645,0.6529087,0.47772625,0.6546899,0.4534914,0.642875,0.42222434,0.6425476,0.46697038,0.6889355,0.41221866,0.69219136,0.48074368,0.7330762,0.39909735,0.7413649
22.0,0.47781625,0.5802961,0.48357183,0.5765017,0.47134662,0.57630223,0.49014705,0.5748821,0.4588838,0.574192,0.48594123,0.5908166,0.44897518,0.5905763,0.47684094,0.6221152,0.4580447,0.62363553,0.48152727,0.6528899,0.47758326,0.6546458,0.4533931,0.64286256,0.42216933,0.64255995,0.4668829,0.68893516,0.4122189,0.6922178,0.48073116,0.7329114,0.3992258,0.74149674
23.0,0.47683257,0.58025753,0.48285586,0.5764174,0.4703455,0.5760973,0.48985317,0.5748005,0.45805603,0.57402325,0.48560983,0.59184086,0.44845304,0.5915186,0.4780887,0.6238574,0.4558533,0.6248166,0.4822493,0.6527964,0.47695974,0.6548837,0.45595047,0.6442302,0.42500186,0.6440899,0.46689454,0.6885308,0.4123747,0.69350153,0.48133737,0.7336161,0.3989506,0.74119335
24.0,0.47676358,0.5802859,0.4827995,0.576542,0.47032255,0.5762513,0.49008754,0.5750974,0.4584838,0.57424825,0.48629558,0.59106535,0.4490736,0.5907313,0.47699088,0.62225085,0.45822594,0.6238441,0.48162654,0.65290534,0.47775894,0.65472496,0.45377883,0.6430824,0.42240995,0.64272684,0.46695617,0.68899447,0.41181886,0.69234055,0.4803557,0.73298097,0.39926723,0.7414501
25.0,0.47779202,0.58053863,0.48344982,0.57664233,0.47137883,0.5763834,0.48959976,0.5745181,0.45850718,0.57384527,0.48547664,0.59146565,0.4483507,0.59115297,0.4782027,0.62354463,0.45586252,0.6244188,0.48215926,0.652829,0.47674403,0.65481764,0.4563146,0.64424455,0.42533374,0.644047,0.46692327,0.68913406,0.4125345,0.69347394,0.48148352,0.73394334,0.3993555,0.74137586
26.0,0.47777727,0.5806463,0.48344132,0.5767027,0.47128424,0.57651687,0.48982963,0.5744474,0.45855418,0.5739708,0.48576552,0.5913072,0.4488184,0.59124196,0.47812054,0.6233707,0.45622802,0.62472725,0.48202893,0.65283775,0.47696713,0.65505946,0.45605356,0.64420027,0.42518696,0.64403886,0.46703282,0.6892523,0.41260183,0.6934634,0.48119614,0.73427826,0.39895654,0.74126655
27.0,0.47805047,0.5807465,0.48362952,0.57682383,0.47160366,0.5766416,0.4898169,0.5745508,0.4588246,0.5740693,0.48570263,0.5913611,0.44888145,0.5912508,0.47825497,0.62323177,0.45631498,0.6243749,0.48214576,0.6528858,0.4768335,0.6548946,0.45626026,0.644303,0.42547962,0.6441508,0.46715364,0.68931973,0.4126076,0.69363934,0.4808917,0.7341954,0.3989252,0.7412821
28.0,0.4780332,0.58096105,0.48362076,0.5769662,0.47150862,0.57682353,0.4898411,0.5745049,0.45858324,0.5741234,0.48576066,0.5912837,0.44875786,0.59134257,0.47818756,0.6232304,0.45605835,0.62464905,0.48215812,0.6528662,0.47678155,0.655041,0.45631018,0.6441296,0.42542878,0.6440423,0.46704683,0.68920696,0.4127815,0.69356716,0.48127124,0.73426336,0.39906663,0.74136704
29.0,0.47811916,0.5811062,0.48364455,0.5770636,0.47155893,0.57695657,0.48971885,0.57444006,0.45844188,0.5741301,0.48559818,0.59121376,0.448591,0.591339,0.47822118,0.62330925,0.45618635,0.62474406,0.4822768,0.65287757,0.47694883,0.6550631,0.4562239,0.6441125,0.4253263,0.6440595,0.46735194,0.68916696,0.41274032,0.6935481,0.48114172,0.7341856,0.39897215,0.7412947
30.0,0.47833884,0.58106005,0.48375708,0.5770057,0.47177404,0.5769548,0.4897094,0.57434064,0.45867097,0.57416993,0.48569122,0.5910916,0.44882712,0.5913639,0.47823226,0.6232264,0.4563762,0.6247701,0.48207125,0.65286505,0.47694686,0.6550939,0.45620942,0.64399683,0.42539123,0.64400864,0.4672487,0.68897766,0.41292384,0.6935087,0.48136386,0.73416084,0.39918733,0.74128574
31.0,0.47863132,0.58116287,0.48393464,0.5771427,0.4721344,0.57706934,0.48948953,0.57447106,0.4587611,0.5742194,0.4854568,0.59120846,0.4483607,0.59137285,0.4781987,0.62345,0.45602998,0.62483585,0.48206362,0.652785,0.4768849,0.655043,0.45632923,0.6442984,0.4253601,0.64429516,0.4672218,0.68914336,0.41281372,0.6936317,0.48092362,0.7339934,0.39923328,0.7413265
32.0,0.47867173,0.58096635,0.4839829,0.5769546,0.47220328,0.57689315,0.48962188,0.5743902,0.45903155,0.57417464,0.48569563,0.59119236,0.448644,0.59138894,0.47804096,0.6236575,0.45622575,0.62499326,0.48222098,0.6531178,0.47717246,0.65523803,0.4560197,0.64426714,0.42503604,0.6442701,0.46703842,0.68927807,0.41255602,0.6938121,0.481033,0.7339677,0.39926702,0.7413151
33.0,0.47866777,0.5809874,0.48394802,0.5769501,0.47209647,0.5769522,0.48968688,0.5743626,0.45892224,0.57430625,0.48586544,0.59113795,0.4488933,0.59148574,0.47846305,0.62352186,0.4567137,0.62500924,0.48227653,0.6531388,0.47713217,0.65533054,0.45601162,0.6442227,0.42512375,0.644275,0.46725628,0.6889514,0.41289443,0.6935953,0.4807786,0.73392665,0.39929634,0.7411878
34.0,0.47929767,0.5810688,0.48431787,0.57698977,0.47268987,0.57706517,0.48943347,0.57422054,0.45905513,0.5743201,0.48543632,0.5909741,0.44883192,0.59146696,0.4782964,0.623443,0.4567793,0.62504685,0.4821829,0.6531429,0.47718245,0.65542644,0.45603645,0.64429146,0.42537045,0.64441234,0.46719044,0.68897974,0.41296872,0.69360936,0.48070017,0.733916,0.39932415,0.74124396
35.0,0.48007593,0.5809765,0.4847567,0.5769228,0.47356153,0.5770248,0.48897773,0.5741572,0.4594839,0.57429045,0.48492438,0.5908829,0.44858184,0.5913725,0.47826663,0.62348765,0.45665717,0.6250163,0.48210856,0.65305007,0.47702378,0.6553275,0.45605865,0.6443433,0.4255097,0.64448535,0.46733034,0.6889784,0.41276336,0.6935373,0.48055622,0.7338682,0.3991495,0.7413176
36.0,0.47791043,0.5808702,0.48326564,0.5769213,0.47149777,0.57685304,0.4892269,0.5744962,0.45886248,0.5742948,0.48564917,0.59119993,0.4490971,0.5914337,0.47843543,0.6235678,0.45703334,0.62504965,0.48215547,0.6530736,0.47717416,0.6553505,0.45599517,0.6443028,0.4253522,0.64429337,0.4670618,0.68882203,0.4126169,0.6933806,0.48070374,0.73373127,0.39920145,0.7410917
37.0,0.47499412,0.5804728,0.4811071,0.5766398,0.46898842,0.57629293,0.48925188,0.57463783,0.4586947,0.5739066,0.48704737,0.5915311,0.4503296,0.59148824,0.47940353,0.6236734,0.4579324,0.6255631,0.4823211,0.6530941,0.47725633,0.65561134,0.45623365,0.64417356,0.425534,0.6438691,0.46704602,0.6889656,0.41243106,0.6928499,0.4801521,0.7336676,0.39918762,0.7407947
38.0,0.4750493,0.58041775,0.4811989,0.5766486,0.4690395,0.57625514,0.48923504,0.57489294,0.45863503,0.5740382,0.4865613,0.5917818,0.45010296,0.5915249,0.4790976,0.62384754,0.4578589,0.6253984,0.482409,0.65318644,0.47735614,0.65555125,0.45577878,0.64419454,0.42523745,0.6438491,0.46686983,0.68882746,0.41220748,0.6928354,0.48056984,0.73383355,0.39947638,0.74089813
39.0,0.47523984,0.58053017,0.48141253,0.5767523,0.46918443,0.57635176,0.48942724,0.575007,0.45863968,0.57413274,0.48663318,0.5918667,0.45003763,0.5916108,0.47917673,0.62378305,0.45786867,0.6253441,0.48228002,0.65312153,0.47734323,0.65549034,0.45580706,0.6441367,0.42518032,0.6438078,0.46679953,0.6887427,0.41219285,0.6928825,0.48049453,0.7337354,0.39938703,0.7409168
40.0,0.47594073,0.58098453,0.48191178,0.57710147,0.46968767,0.57680726,0.48930195,0.5749489,0.45826918,0.5742916,0.48612535,0.59164524,0.44952884,0.59166694,0.478879,0.6236201,0.45785955,0.6254922,0.48205322,0.65305865,0.477352,0.6555274,0.4559074,0.64412624,0.42527917,0.64394325,0.4667077,0.68869305,0.41240403,0.6930014,0.48058394,0.73360264,0.39938197,0.7409346
41.0,0.47410968,0.5811385,0.4804354,0.5772616,0.46790996,0.5769385,0.4892461,0.5750996,0.45755723,0.5744515,0.48707977,0.59175557,0.44993016,0.591803,0.47935882,0.62342113,0.45793378,0.6252207,0.48226058,0.65308696,0.47737584,0.65531504,0.45590982,0.6440652,0.42497423,0.64384264,0.466614,0.68867916,0.4127717,0.69305503,0.48043677,0.73350996,0.39938655,0.7408247
42.0,0.47339714,0.5810496,0.47990796,0.57723993,0.4673278,0.5768411,0.4893445,0.57530415,0.45762086,0.57452023,0.48745304,0.5919863,0.45035595,0.5919187,0.47935453,0.62354213,0.45816803,0.6253755,0.48205212,0.65312594,0.4773569,0.65539587,0.4558942,0.6441628,0.42495015,0.64385515,0.4667154,0.6887396,0.41266844,0.6930029,0.48077822,0.73370063,0.39943424,0.74080026
43.0,0.47384062,0.58107936,0.48028633,0.5773035,0.46776655,0.57688314,0.48931393,0.5755188,0.45779207,0.57465565,0.48706105,0.5921853,0.45016536,0.5920096,0.47929907,0.62372696,0.45821735,0.62545,0.48218486,0.653259,0.4774414,0.65552086,0.45581192,0.6441167,0.4250095,0.6437911,0.46679646,0.68863463,0.41278505,0.692877,0.4807979,0.73362905,0.3993114,0.74076515
44.0,0.47659007,0.5809723,0.48253223,0.57722497,0.47025374,0.57685244,0.48945296,0.57558566,0.458208,0.574699,0.4856043,0.5922289,0.44890103,0.5918268,0.47908172,0.6237919,0.45787117,0.62510604,0.48241803,0.6533367,0.47736827,0.6554791,0.455913,0.6444476,0.42522472,0.6441405,0.46693653,0.6889498,0.4126689,0.69315445,0.4807982,0.7338122,0.3992906,0.74099785
45.0,0.47685298,0.5809184,0.4827415,0.577158,0.47048825,0.57680076,0.48950252,0.5755202,0.4582915,0.57465565,0.48557356,0.5922282,0.44876835,0.59178823,0.4790471,0.623921,0.45762226,0.625061,0.48258,0.6533286,0.47737524,0.65541583,0.45587733,0.644406,0.4251504,0.6441054,0.46703655,0.68888074,0.41282094,0.6931158,0.4806156,0.73380977,0.39935246,0.7410342
46.0,0.47693917,0.5809038,0.4829392,0.5771934,0.4706014,0.5767495,0.48969308,0.575693,0.4582848,0.57461584,0.4853436,0.5924097,0.44853914,0.59177184,0.4788751,0.62400013,0.45752317,0.6250099,0.48246133,0.6533023,0.47729164,0.6553263,0.45584187,0.64453673,0.42511827,0.64418805,0.46693337,0.6889037,0.41277868,0.6931961,0.4807378,0.7337322,0.3993387,0.74102837
47.0,0.47700003,0.5808165,0.48306534,0.57707316,0.47059953,0.5766458,0.48999476,0.5756006,0.45832616,0.57457745,0.48563838,0.59241396,0.44880557,0.5918761,0.4788022,0.62393,0.4576342,0.62511355,0.48221266,0.65321445,0.47729436,0.65535545,0.45583507,0.6445391,0.42510784,0.64421326,0.46669358,0.6889401,0.41285723,0.693291,0.48071527,0.7337831,0.39937598,0.7410717
48.0,0.47751606,0.58079135,0.48343676,0.5770341,0.47107172,0.5766455,0.48997515,0.5755035,0.45841855,0.5745509,0.48550466,0.5923223,0.4486417,0.59181315,0.47881198,0.62388235,0.45749015,0.62498724,0.48217484,0.65319455,0.47714895,0.6552653,0.4559434,0.64463943,0.42518592,0.6443411,0.46664265,0.68908757,0.41282302,0.6934568,0.48069447,0.733735,0.39939255,0.74111265
49.0,0.47750267,0.5805165,0.4837813,0.5768268,0.47111878,0.5762781,0.49087512,0.5756357,0.4588485,0.5743262,0.4857927,0.59262836,0.4490948,0.5917528,0.4786541,0.6241881,0.45736971,0.6248162,0.4823132,0.65336937,0.47738624,0.6552746,0.45562342,0.64454824,0.42494982,0.6441641,0.4665234,0.68855935,0.41239545,0.6932991,0.48146373,0.7337395,0.3993925,0.74146676
50.0,0.47756422,0.580546,0.48378432,0.576816,0.47111908,0.5763262,0.490855,0.5755184,0.45876816,0.5743564,0.48589134,0.5924806,0.4492392,0.5917862,0.47863996,0.62402135,0.4576203,0.6248485,0.48225662,0.6533116,0.47741845,0.65530616,0.45558512,0.64449096,0.42492014,0.6441664,0.4663843,0.68862915,0.41245168,0.6934362,0.48155868,0.7335385,0.3993879,0.7413024
51.0,0.4774335,0.5804814,0.48374593,0.57678515,0.4710574,0.57623327,0.49094346,0.5755747,0.45886904,0.57427067,0.48590833,0.59255475,0.4493209,0.59172404,0.47871795,0.62402624,0.45774037,0.62481195,0.48222598,0.6533123,0.4773788,0.65533024,0.45556968,0.64444375,0.42494383,0.6440484,0.46638167,0.68864024,0.41247672,0.69331294,0.48165578,0.7336496,0.3991913,0.74131125
52.0,0.477517,0.58030427,0.4838102,0.57662076,0.4711117,0.5760744,0.4909528,0.5755221,0.45888576,0.57423174,0.4858916,0.5925551,0.44937935,0.5917244,0.47877496,0.6240463,0.45777306,0.6247985,0.48232293,0.65331525,0.47740528,0.6553385,0.45555884,0.6444141,0.4250038,0.64402413,0.4662496,0.6884834,0.4124862,0.69320625,0.48155054,0.73348105,0.39929953,0.7412176
53.0,0.47809404,0.58055073,0.48417595,0.57676303,0.47151887,0.57635105,0.49093327,0.57536876,0.45879433,0.5743792,0.4857196,0.5923467,0.4493482,0.59179056,0.47851688,0.62391484,0.45779935,0.62487817,0.48199716,0.65326333,0.47727978,0.65545726,0.45552477,0.64437205,0.42505246,0.6440993,0.46631584,0.68845475,0.41266114,0.69330853,0.48146418,0.73367333,0.39917755,0.7413307
54.0,0.47798744,0.5806735,0.48405474,0.5768777,0.47140062,0.5764857,0.49083433,0.5754352,0.4586905,0.5744961,0.48563346,0.5923567,0.4492535,0.5918574,0.47843605,0.6239108,0.45768347,0.62494445,0.48199487,0.653291,0.47726315,0.65556675,0.455428,0.6442614,0.42494804,0.6440228,0.46619856,0.6882068,0.4126374,0.69315886,0.4815865,0.7336187,0.39910272,0.74125826
55.0,0.47771007,0.58076966,0.48376963,0.5769473,0.47104183,0.5766157,0.49072075,0.5754873,0.45838153,0.57470167,0.48587602,0.59237117,0.44923344,0.5920016,0.47837603,0.6239679,0.45744994,0.62503904,0.48197314,0.65328354,0.47728187,0.65554315,0.4555653,0.6442473,0.42492083,0.6440461,0.46609208,0.6882088,0.4125703,0.6931724,0.48151585,0.7335747,0.39910102,0.7412275
56.0,0.47764134,0.58089745,0.4835036,0.5770199,0.47092852,0.5768242,0.49038407,0.575376,0.4583612,0.5749204,0.48615468,0.59216017,0.44944128,0.59211946,0.47859463,0.6237858,0.45735568,0.625162,0.48206064,0.65325314,0.47725943,0.655568,0.4556966,0.6441222,0.42501622,0.64400333,0.46616727,0.6882757,0.41270947,0.6930969,0.48144305,0.7336673,0.39923224,0.7411459
57.0,0.47844613,0.5808929,0.48403642,0.5769648,0.47163,0.57686484,0.49026737,0.57520336,0.4584418,0.5749439,0.48588693,0.592002,0.4492052,0.59210247,0.4783549,0.6237581,0.4571462,0.6251746,0.48182723,0.6532452,0.4771629,0.6555528,0.45577624,0.64417285,0.4250679,0.64411837,0.46627977,0.6883895,0.41261867,0.69316965,0.48151115,0.73368514,0.3990127,0.7411578
58.0,0.4788962,0.5808247,0.48442551,0.57689774,0.47206897,0.5767867,0.49036595,0.57518286,0.45861325,0.57488155,0.48566628,0.59205264,0.44913155,0.59209603,0.4782456,0.62388027,0.4571223,0.62524956,0.4818907,0.6532541,0.47726724,0.6555384,0.45561296,0.644221,0.424996,0.64415526,0.46625274,0.6884112,0.41263372,0.69315445,0.48154467,0.7337064,0.39893296,0.7411691
59.0,0.4793969,0.5805332,0.48486096,0.57662326,0.47260782,0.5765035,0.49059534,0.57500446,0.45906752,0.5746726,0.48586437,0.59201497,0.44927284,0.59198684,0.4783384,0.6239008,0.4568919,0.6251894,0.48193875,0.6531796,0.4771098,0.6554014,0.45568988,0.6443011,0.42503476,0.64418197,0.4664609,0.68857753,0.41266185,0.69308555,0.48143893,0.73375905,0.39874038,0.74107146
60.0,0.4795205,0.5807516,0.48478958,0.5767867,0.4727483,0.57675046,0.49024603,0.5748575,0.4591152,0.5747235,0.4858264,0.59171796,0.4492938,0.59193957,0.47840145,0.62368274,0.45706016,0.6252924,0.4818222,0.65313226,0.4771377,0.65547657,0.45573702,0.6442141,0.42508963,0.64416796,0.46641803,0.68868315,0.4126496,0.6930922,0.48127714,0.7338205,0.39876047,0.7411471
61.0,0.47877502,0.5808693,0.48423344,0.5768987,0.47212958,0.5768112,0.49013785,0.57472664,0.45907667,0.5745001,0.48583555,0.59135073,0.44944283,0.59166515,0.47886658,0.62333655,0.45754772,0.62528634,0.48169747,0.65282094,0.47714958,0.655514,0.45610464,0.64378315,0.42562243,0.64381,0.4662402,0.68786204,0.4125565,0.69272166,0.480575,0.73366535,0.3989307,0.7410988
62.0,0.47859147,0.58082175,0.48406836,0.5768332,0.47186798,0.57679164,0.49018437,0.57474005,0.45894706,0.5746366,0.48605064,0.591384,0.44969764,0.5918301,0.47881526,0.6232834,0.45771438,0.62538487,0.48170024,0.6528197,0.47736895,0.65559834,0.45604807,0.6436706,0.4255883,0.64372915,0.4662514,0.6877181,0.41261876,0.6926163,0.48071584,0.73360854,0.3989623,0.7409876
63.0,0.47884116,0.5808375,0.48418263,0.5768209,0.47207427,0.57683605,0.4900563,0.57464343,0.45896515,0.57466847,0.48600045,0.5912718,0.4496869,0.5918359,0.4788741,0.6231981,0.45775655,0.6253909,0.48175403,0.6528154,0.47739473,0.655617,0.45605496,0.64366287,0.4256179,0.6437626,0.46623766,0.68780464,0.41270185,0.6926736,0.4806415,0.73364425,0.39897946,0.74105424
