frame,NOSE_conf,LEFT_EYE_conf,RIGHT_EYE_conf,LEFT_EAR_conf,RIGHT_EAR_conf,LEFT_SHOULDER_conf,RIGHT_SHOULDER_conf,LEFT_ELBOW_conf,RIGHT_ELBOW_conf,LEFT_WRIST_conf,RIGHT_WRIST_conf,LEFT_HIP_conf,RIGHT_HIP_conf,LEFT_KNEE_conf,RIGHT_KNEE_conf,LEFT_ANKLE_conf,RIGHT_ANKLE_conf
16.0,0.9856719,0.90657085,0.980025,0.35146743,0.89852184,0.9774793,0.9954336,0.76451087,0.975368,0.77377886,0.9611802,0.98945296,0.99570125,0.9881656,0.9957104,0.9809925,0.99110985
17.0,0.9907121,0.9294157,0.9861351,0.38543075,0.9219542,0.9844428,0.99697244,0.7911745,0.9801901,0.80306315,0.9693726,0.99405634,0.9976351,0.9939342,0.99787104,0.9886137,0.9947973
18.0,0.9864509,0.9146237,0.98015,0.37575638,0.8919671,0.9784347,0.9954444,0.7734699,0.9749357,0.78190714,0.96084374,0.98964113,0.99568594,0.98836446,0.995678,0.98115325,0.99103504
19.0,0.98697346,0.92083603,0.9800315,0.39999607,0.8843325,0.97838837,0.99551266,0.77084064,0.97498566,0.77985543,0.9608402,0.98949265,0.99567163,0.98818773,0.99566597,0.9809074,0.99102217
20.0,0.98820645,0.9330016,0.98016995,0.44857562,0.8692996,0.9790596,0.9955487,0.77348167,0.9741193,0.78196114,0.9596699,0.98932296,0.99555653,0.9879699,0.9955289,0.98046094,0.9907453
21.0,0.9915235,0.9421534,0.9855899,0.4519687,0.904592,0.984968,0.99694026,0.7952038,0.9789153,0.80560404,0.9675601,0.9939382,0.9975362,0.9938133,0.9977729,0.9883385,0.9945904
22.0,0.9911923,0.93544817,0.9861828,0.4101519,0.9166575,0.9848881,0.99690163,0.7946905,0.97894394,0.8051208,0.96769935,0.9940217,0.9975556,0.99395025,0.99781007,0.9886635,0.99469584
23.0,0.9882896,0.9349253,0.9798545,0.46204138,0.86510175,0.9794647,0.9955765,0.7769413,0.97401196,0.78423595,0.95941705,0.9894441,0.99557847,0.9880612,0.99552745,0.98055524,0.990738
24.0,0.99161446,0.94316685,0.9856398,0.45748422,0.9036236,0.9848295,0.99697673,0.7921217,0.9791115,0.80282134,0.967721,0.9938746,0.99754083,0.9937442,0.997776,0.98824793,0.99460053
25.0,0.98690015,0.92122394,0.9798059,0.40797353,0.8823884,0.97735506,0.9957742,0.7570614,0.97673666,0.7675447,0.96266687,0.9891566,0.99578756,0.9876425,0.9957449,0.9800332,0.9910822
26.0,0.98722756,0.92397016,0.9798632,0.41721433,0.87858516,0.97741574,0.99582386,0.7574685,0.9770148,0.76853466,0.9630913,0.98926723,0.9958501,0.9877785,0.99581486,0.9801726,0.9912021
27.0,0.9868671,0.9210433,0.9796569,0.40883085,0.881047,0.9771474,0.99584156,0.7557351,0.9773811,0.7672265,0.9635814,0.9892847,0.99589205,0.987761,0.9958474,0.9801695,0.99125683
28.0,0.9869847,0.92145777,0.97990924,0.40674162,0.8817102,0.9769842,0.9957879,0.75330853,0.9769403,0.76482886,0.9629254,0.98911697,0.9958144,0.9876254,0.99578625,0.9799963,0.99115175
29.0,0.98691595,0.91949147,0.9802225,0.3958072,0.88580865,0.97698975,0.99576473,0.75395036,0.9769523,0.7649392,0.9628999,0.98903066,0.9957651,0.9874033,0.9956969,0.97954524,0.9909183
30.0,0.98674995,0.9179926,0.9801459,0.39128387,0.8866583,0.976458,0.995771,0.74801433,0.9770513,0.759761,0.96291554,0.9888805,0.9957634,0.98733705,0.9957377,0.97963756,0.9910596
31.0,0.9860774,0.9121056,0.97988796,0.37329733,0.8919569,0.9765231,0.9956553,0.75004965,0.9764473,0.76011485,0.96197027,0.9890104,0.99574125,0.9875634,0.9957338,0.98012954,0.99113125
32.0,0.98614097,0.91374743,0.9794515,0.38234538,0.88857985,0.9776094,0.99558973,0.76180905,0.9757354,0.7703839,0.96125257,0.9895363,0.9958061,0.98823583,0.9958093,0.9810481,0.99129105
33.0,0.98640895,0.9155772,0.9797158,0.38566872,0.88811225,0.9778496,0.9956007,0.7643349,0.97575766,0.7729706,0.96140176,0.98953587,0.99578685,0.98823845,0.9957924,0.9810596,0.99126995
34.0,0.9855649,0.9059931,0.9797793,0.35418,0.89734846,0.97699684,0.99561924,0.7577225,0.97659135,0.7675586,0.9624767,0.98942554,0.99583226,0.9881251,0.9958533,0.98099434,0.9913856
35.0,0.9839844,0.89191884,0.9789641,0.32114902,0.9051829,0.97689474,0.9953862,0.76274216,0.9758818,0.7701608,0.96140504,0.9894469,0.9957229,0.98805505,0.9956975,0.9807941,0.99105364
36.0,0.9856414,0.9159824,0.97759014,0.40775117,0.876244,0.9778708,0.9954679,0.7698674,0.97517395,0.7768396,0.9605054,0.98936045,0.99565166,0.98789155,0.9955909,0.98038507,0.9908528
37.0,0.9854892,0.93458354,0.97087586,0.5420914,0.80724645,0.9781512,0.99546695,0.7771394,0.9743712,0.7838379,0.9593093,0.9895064,0.99571323,0.98831856,0.99573505,0.98111767,0.99131197
38.0,0.9862518,0.93657225,0.9725466,0.53957546,0.8144469,0.9788335,0.9955576,0.78109735,0.9745984,0.7875538,0.95976985,0.9896834,0.9957569,0.9884856,0.99576604,0.9812657,0.99131787
39.0,0.9865616,0.93736154,0.97336596,0.5369781,0.8181398,0.9788289,0.99556386,0.7793136,0.97444487,0.7861558,0.9595935,0.9895983,0.9957255,0.98841524,0.99574405,0.98120624,0.9912872
40.0,0.9866687,0.9320515,0.9757302,0.49111158,0.8431227,0.9787394,0.99557316,0.77653545,0.9747453,0.7837707,0.96007144,0.98961115,0.9957359,0.9884243,0.99575657,0.9812707,0.99128914
41.0,0.98766035,0.9450577,0.97368103,0.57106423,0.80108696,0.9793966,0.99558914,0.7831926,0.9740011,0.7908885,0.95936394,0.9896854,0.9957237,0.9885279,0.9957456,0.9813084,0.9912868
42.0,0.98798114,0.9503934,0.9721605,0.6124871,0.7748442,0.97949994,0.99560237,0.78435165,0.97366345,0.7917737,0.9587969,0.98957807,0.9956831,0.98836386,0.9956838,0.9809703,0.99116373
43.0,0.9879353,0.9480442,0.9731468,0.59234935,0.7901295,0.9799487,0.9956306,0.789313,0.9740468,0.7964437,0.95954114,0.9898018,0.99573296,0.9885485,0.99570775,0.98111236,0.9911385
44.0,0.98752594,0.9310221,0.97855103,0.4603753,0.8627984,0.97930306,0.9957741,0.77992177,0.9762166,0.7887275,0.96254647,0.98987764,0.9958793,0.98846495,0.9958156,0.9809871,0.99119735
45.0,0.9872592,0.92871666,0.9784954,0.4505375,0.865871,0.9792388,0.9957282,0.7804005,0.9761025,0.7890094,0.9624237,0.9898859,0.9958626,0.9885067,0.99581134,0.9810728,0.99119884
46.0,0.987616,0.9299772,0.97915727,0.44929418,0.8681845,0.9793707,0.9957669,0.78017855,0.97618824,0.78898305,0.9625711,0.98988837,0.995869,0.98847955,0.9958061,0.9810184,0.9911724
47.0,0.987961,0.9323952,0.9795049,0.45621532,0.8665301,0.9792252,0.9957747,0.77563214,0.9758256,0.78495526,0.96198076,0.9898465,0.995874,0.9886077,0.99587494,0.9814423,0.9914103
48.0,0.9877029,0.9282106,0.979966,0.43288723,0.8754359,0.9790546,0.99576294,0.77444065,0.97604126,0.7839972,0.9623097,0.98986965,0.9958906,0.988607,0.995883,0.98145676,0.9914118
49.0,0.9886255,0.93596995,0.9804437,0.46364856,0.8663601,0.97872305,0.9959039,0.7684683,0.976698,0.7804588,0.9632784,0.9892792,0.9957736,0.9878308,0.99573994,0.98016465,0.9910386
50.0,0.98870987,0.9361409,0.9805875,0.46227875,0.8672044,0.97899354,0.99587375,0.77050966,0.97631264,0.78214574,0.96281916,0.98945284,0.99579704,0.9880806,0.9957766,0.98060554,0.99115115
51.0,0.98872256,0.9372201,0.9803136,0.4702924,0.8633081,0.97884387,0.995869,0.7696433,0.9763207,0.7814991,0.9627968,0.9893271,0.9957617,0.9878918,0.9957253,0.9802492,0.9910234
52.0,0.98875207,0.9370822,0.98046494,0.46838647,0.86477035,0.97887933,0.9958819,0.7699453,0.97642773,0.78190863,0.9629802,0.9892592,0.9957377,0.9877742,0.99568707,0.9800484,0.9909328
53.0,0.9886623,0.933164,0.9813896,0.43905276,0.876124,0.97806907,0.99587053,0.76011044,0.976601,0.7731229,0.9630347,0.9889531,0.99569243,0.9874693,0.9956689,0.97973883,0.9909161
54.0,0.98871404,0.93348926,0.9814145,0.4404834,0.87574947,0.97810024,0.99590176,0.76056874,0.9768563,0.7738659,0.9634331,0.98893076,0.9956989,0.9874177,0.9956689,0.9796178,0.9908902
55.0,0.98885894,0.9353473,0.98133284,0.44888556,0.872617,0.97841954,0.99583036,0.7643001,0.9762105,0.7766435,0.96261364,0.98887455,0.9956038,0.9872859,0.9955388,0.9792996,0.9906116
56.0,0.9884455,0.93318903,0.98071575,0.44620612,0.8719335,0.9784903,0.9958396,0.766463,0.97644025,0.7787459,0.9629866,0.98924273,0.99574643,0.98787594,0.9957432,0.98033476,0.9910919
57.0,0.98804885,0.92634755,0.98147154,0.40785396,0.8857741,0.97803885,0.9958016,0.7624019,0.9766366,0.77503735,0.963222,0.98919463,0.99574536,0.9878243,0.9957475,0.98034966,0.99110866
58.0,0.98795134,0.9238599,0.9818325,0.3934942,0.8910354,0.97810614,0.9957611,0.76307505,0.97643024,0.7753994,0.9629646,0.9892697,0.99574065,0.9879721,0.9957628,0.98064077,0.9911705
59.0,0.9876801,0.921314,0.9817655,0.38435307,0.89334476,0.9779088,0.99573755,0.76224166,0.9764944,0.77449507,0.96299744,0.98923993,0.9957314,0.98790145,0.9957411,0.98053324,0.99112797
60.0,0.9866845,0.91442186,0.98083365,0.36953372,0.8947328,0.97716206,0.9956499,0.75768197,0.97643083,0.770057,0.9627427,0.9892671,0.99577063,0.9881094,0.9958461,0.98108155,0.99143094
61.0,0.9864841,0.91702056,0.9797418,0.3931098,0.8852227,0.9759026,0.9958204,0.74358064,0.97754705,0.7577121,0.96376735,0.9887427,0.9957944,0.98757756,0.9959026,0.98044086,0.99154574
62.0,0.98707294,0.9214099,0.98017234,0.40497413,0.8830807,0.9765122,0.9958572,0.7482629,0.9774893,0.76228315,0.96385974,0.9887926,0.99577636,0.98756474,0.9958592,0.98029023,0.99142236
63.0,0.9867185,0.91780496,0.9801333,0.392063,0.8869365,0.97633797,0.99584574,0.7475772,0.9776539,0.76185954,0.96411926,0.9888792,0.995817,0.9877127,0.99591917,0.980571,0.99155664
64.0,0.9868063,0.91981137,0.9798661,0.402849,0.8833264,0.9764764,0.99588263,0.74826765,0.97773105,0.7624981,0.9642117,0.9889909,0.99586844,0.9878671,0.99598,0.9808169,0.9916892
65.0,0.98617226,0.91445994,0.97953653,0.38683933,0.8872666,0.9761159,0.9958402,0.7471604,0.97787356,0.7612273,0.9643385,0.9889704,0.9958682,0.9878229,0.9959735,0.9807556,0.99167097
66.0,0.98570246,0.9100987,0.9793371,0.37423962,0.89055353,0.9759216,0.99581736,0.74674684,0.9780042,0.76083773,0.9645321,0.98900604,0.9958852,0.9878939,0.9960043,0.980892,0.99173343
67.0,0.98981106,0.9200995,0.98550165,0.36400405,0.925127,0.9826397,0.99724233,0.76722306,0.9829895,0.785056,0.97280574,0.9939586,0.99784327,0.99403596,0.99813986,0.9890471,0.9954431
68.0,0.9860946,0.917857,0.9783967,0.4083577,0.8765401,0.9762066,0.995726,0.7487234,0.97687757,0.7617427,0.96286654,0.98910475,0.995856,0.988113,0.99600166,0.9812804,0.9918085
69.0,0.9896522,0.9223643,0.98466325,0.38280722,0.9184646,0.98264414,0.99719834,0.7691827,0.9826424,0.78650844,0.9723149,0.9940035,0.99784374,0.9941076,0.99814725,0.9891888,0.9954841
70.0,0.9860199,0.9187866,0.97795314,0.41593817,0.8732954,0.9765767,0.9956885,0.7538757,0.9766252,0.76611954,0.96261543,0.9891565,0.9958224,0.98813266,0.9959501,0.9812391,0.99169934
71.0,0.9895209,0.921594,0.984495,0.3818359,0.91815907,0.98253906,0.99717355,0.7688756,0.9825462,0.7858441,0.97212774,0.9939335,0.9978155,0.9940037,0.9981115,0.98900163,0.9953988
72.0,0.98949105,0.92136985,0.9844663,0.3814055,0.9182034,0.98253757,0.99717736,0.76931065,0.98262227,0.786278,0.9722429,0.9939208,0.9978124,0.9939758,0.9981041,0.9889291,0.99537164
73.0,0.9866817,0.9280563,0.97713417,0.4609531,0.8556081,0.9769146,0.99573827,0.75577754,0.9764122,0.767194,0.9621434,0.98907787,0.9957943,0.9878637,0.99585944,0.9806511,0.9914757
74.0,0.9870558,0.9305837,0.9774271,0.4690963,0.85371643,0.9772879,0.9957509,0.7587366,0.9762749,0.7700907,0.9620785,0.9891328,0.99578613,0.9879401,0.99585295,0.9807165,0.99145186
75.0,0.9873384,0.9337039,0.9773079,0.48399672,0.84783953,0.9774115,0.9957203,0.75910157,0.97577924,0.7701337,0.96137273,0.9889802,0.99570113,0.987738,0.9957541,0.9804097,0.9912732
76.0,0.98667043,0.9284613,0.9769403,0.46397424,0.8538218,0.97703755,0.9956958,0.75835085,0.97618073,0.7695427,0.9619125,0.98898077,0.9957217,0.9877412,0.9957787,0.9804185,0.99130684
77.0,0.9868219,0.9224433,0.97909087,0.4174254,0.87508273,0.9770253,0.995729,0.7561731,0.9766183,0.7677382,0.9625598,0.98920107,0.9958133,0.9879709,0.99586654,0.98076516,0.9914426
78.0,0.9867203,0.919985,0.97947776,0.40404782,0.87999207,0.97659034,0.9957302,0.7510939,0.97676176,0.7636119,0.9627506,0.989061,0.9958021,0.98788095,0.99588495,0.9807514,0.9915051
79.0,0.98736084,0.92812264,0.97905743,0.44104746,0.867073,0.9770486,0.9957658,0.7538175,0.97642297,0.7659622,0.96228236,0.9890569,0.99578387,0.98785865,0.99585575,0.9806604,0.9914551
80.0,0.98716354,0.92749244,0.97864485,0.44208878,0.8653171,0.9770756,0.9957359,0.75515014,0.9762818,0.76706755,0.96210414,0.9891824,0.9958133,0.9880426,0.9958973,0.98099786,0.9915767
81.0,0.98777825,0.93351865,0.9785886,0.46887082,0.8562375,0.9779223,0.9957581,0.7632465,0.9760105,0.7745095,0.96194106,0.98930734,0.99579287,0.98808783,0.9958347,0.9808425,0.99139386
82.0,0.987911,0.9366487,0.9780016,0.48978725,0.84742546,0.9781756,0.9957229,0.76589954,0.97551095,0.776195,0.9611868,0.98919743,0.9957088,0.9878785,0.99571407,0.98043287,0.991143
83.0,0.9882835,0.9398738,0.9780743,0.5061236,0.84295994,0.9787032,0.9957404,0.7682542,0.9749766,0.7773542,0.96033424,0.989351,0.9957262,0.9880663,0.9957272,0.9807375,0.9911965
84.0,0.98830426,0.93936884,0.9783015,0.5010491,0.8454995,0.97880846,0.99574935,0.7701552,0.9751813,0.77927685,0.9607037,0.98937947,0.99572915,0.98802686,0.99570423,0.9805699,0.9910998
85.0,0.9880825,0.9332279,0.97966444,0.4581417,0.8648834,0.97820836,0.9957712,0.7634486,0.9758173,0.7734885,0.9615228,0.98913014,0.9956956,0.9877652,0.9956904,0.98029786,0.99106556
86.0,0.9876457,0.92810124,0.97994643,0.4330306,0.873611,0.97736436,0.99576545,0.7550718,0.97620106,0.76624805,0.9619281,0.98887944,0.9956792,0.9875732,0.9957183,0.9802177,0.99116373
87.0,0.98757976,0.92830265,0.9796863,0.4364801,0.87179196,0.9775081,0.995754,0.7573845,0.97614986,0.7683141,0.9619082,0.9889466,0.99568415,0.98762405,0.99571264,0.9802593,0.9911487
88.0,0.9876857,0.93028843,0.9794063,0.44780436,0.86718005,0.9776333,0.9957606,0.75815946,0.9760055,0.7689515,0.96169305,0.98907787,0.995729,0.9878313,0.9957748,0.98059,0.99129456
89.0,0.98772556,0.93095136,0.9793107,0.45250028,0.8663868,0.9781423,0.99577254,0.7635994,0.9759872,0.77367336,0.96177155,0.9892302,0.99574184,0.9879375,0.99576026,0.9806085,0.99121994
90.0,0.9874993,0.92828006,0.9794607,0.4400913,0.8711229,0.97778064,0.99578696,0.7596881,0.976258,0.7702476,0.9620668,0.9891649,0.99576,0.9879252,0.9958056,0.98068947,0.9913272
91.0,0.9908807,0.9337901,0.9855956,0.41540447,0.9135869,0.9837503,0.9971469,0.7798077,0.98145455,0.79409665,0.97074956,0.9938763,0.997698,0.99380726,0.997954,0.98845506,0.99498343
92.0,0.9875923,0.9294914,0.9794153,0.44492486,0.8692242,0.978027,0.99575126,0.7621745,0.97585833,0.77224594,0.9615536,0.9893115,0.9957724,0.98812675,0.9958228,0.98100203,0.99139225
93.0,0.99111205,0.9370871,0.98553187,0.431133,0.90931803,0.98380625,0.9971589,0.7798598,0.9813711,0.79438823,0.9706435,0.9938852,0.9977041,0.9938147,0.9979577,0.9884752,0.99500483
94.0,0.99124813,0.9409703,0.9849948,0.45743322,0.90107083,0.9841366,0.99713254,0.784823,0.9809302,0.79845154,0.97009426,0.99395424,0.99769634,0.99387735,0.99794394,0.9885323,0.99497664
95.0,0.99114144,0.9415324,0.98454845,0.46685073,0.89770555,0.98430943,0.99710137,0.7880494,0.9806246,0.80093735,0.9697187,0.9939942,0.99768555,0.9939235,0.99793327,0.9885904,0.9949556
96.0,0.991004,0.93824446,0.9849983,0.4439238,0.904773,0.98398083,0.9971023,0.78329456,0.9808297,0.79677135,0.96992874,0.99393153,0.99768543,0.99386877,0.9979394,0.9885388,0.99497116
97.0,0.9869391,0.9176563,0.9808426,0.38326645,0.8923142,0.9774305,0.99571216,0.7564654,0.97629696,0.76677096,0.9621124,0.9892686,0.9957801,0.9880486,0.99583226,0.9808631,0.9913564
98.0,0.98713684,0.9199397,0.9808533,0.3917216,0.88990504,0.97732157,0.9957123,0.75416315,0.97611266,0.7644666,0.96176064,0.9890492,0.9957075,0.9877465,0.99574214,0.98040366,0.9911771
99.0,0.99052364,0.9235394,0.98678374,0.3551406,0.9296437,0.98305917,0.9971027,0.7682627,0.98139036,0.7832262,0.97046006,0.9938247,0.997703,0.99381846,0.9979836,0.98859614,0.9950795
100.0,0.99042237,0.9227056,0.98668784,0.3532814,0.93013227,0.9833665,0.9970552,0.77391565,0.98105985,0.7876614,0.9700741,0.9938351,0.9976624,0.9937908,0.99793077,0.98849005,0.9949443
101.0,0.9903052,0.9186209,0.9870489,0.3327133,0.93539405,0.9838552,0.9969994,0.78208596,0.9808014,0.7944464,0.96989834,0.9939224,0.9976295,0.99382174,0.9978765,0.98844737,0.9947857
102.0,0.9903666,0.9220596,0.9866671,0.35066167,0.9305145,0.98348653,0.99701285,0.7765956,0.9808044,0.789433,0.969696,0.9937943,0.99761814,0.9936888,0.9978689,0.9882697,0.9947902
103.0,0.9896045,0.91223943,0.9864966,0.32078,0.9362355,0.9829795,0.9970004,0.77132195,0.98114544,0.78450656,0.9700365,0.9938559,0.9976718,0.9938285,0.99794656,0.98866534,0.9950159
104.0,0.98886734,0.90157974,0.98645765,0.29128483,0.9421112,0.98261434,0.9969637,0.76727706,0.9811767,0.779839,0.9698693,0.9939189,0.9977029,0.99394244,0.9979936,0.9889818,0.99516016
105.0,0.9879238,0.8898682,0.9859973,0.26862323,0.945638,0.9824159,0.99694926,0.768098,0.9815777,0.780116,0.97035295,0.99402964,0.9977488,0.9940408,0.9980307,0.9891165,0.9952177
106.0,0.98865056,0.9007686,0.98602796,0.2944859,0.9407305,0.982988,0.99695814,0.7748265,0.9812881,0.78653806,0.9701498,0.9940738,0.99773204,0.9940606,0.998004,0.9890675,0.9951443
107.0,0.9895353,0.91387784,0.9859817,0.33388227,0.9328973,0.98344177,0.99704796,0.7793013,0.98153543,0.79215235,0.9707539,0.994134,0.9977647,0.99410266,0.9980261,0.98905164,0.9951708
108.0,0.9902576,0.9234348,0.9860795,0.36555818,0.9260565,0.98347235,0.99710554,0.777144,0.9815786,0.791042,0.9708282,0.9940315,0.99775213,0.993989,0.99801314,0.9888332,0.9951368
109.0,0.99080807,0.9213085,0.9877643,0.33357,0.93674326,0.9831187,0.9972366,0.7686983,0.9827103,0.7858989,0.9725552,0.9937875,0.9977405,0.99369955,0.9979982,0.98832357,0.9950481
110.0,0.98715055,0.9173492,0.98148626,0.37635142,0.89626986,0.97698987,0.9957931,0.7512048,0.9770015,0.76295257,0.9630633,0.9887904,0.9956809,0.9872853,0.9956644,0.9796147,0.9909378
111.0,0.9871208,0.9167355,0.9815149,0.3738062,0.8969664,0.9769831,0.9957984,0.75140357,0.97709763,0.7632514,0.96321493,0.9888075,0.9956905,0.98731554,0.9956797,0.97968686,0.99097615
112.0,0.9869566,0.9150185,0.98145264,0.3681848,0.8981977,0.97689736,0.9957704,0.75077605,0.97697055,0.7623712,0.962993,0.9888621,0.9957029,0.9874319,0.9957111,0.9799222,0.9910657
113.0,0.9866361,0.90815413,0.982067,0.34031504,0.9069865,0.9759758,0.9958897,0.7411712,0.97824806,0.75516355,0.9647288,0.98880464,0.99582916,0.9874347,0.99588275,0.9800582,0.99139273
114.0,0.98666984,0.90944976,0.9818695,0.34671572,0.90504783,0.9762062,0.9959,0.7426884,0.9781315,0.7565638,0.9645991,0.9890364,0.9959027,0.98776186,0.9959726,0.98058355,0.9915958
115.0,0.98614675,0.9029595,0.9819163,0.32656518,0.91038805,0.9757878,0.9958687,0.7399807,0.9782994,0.754261,0.9648272,0.9889932,0.99590427,0.98774755,0.9959895,0.98062503,0.99163425
116.0,0.989091,0.8976766,0.98735577,0.2728726,0.94758606,0.9817861,0.99726,0.7550082,0.9838457,0.77349484,0.9737949,0.99383163,0.99784875,0.9938148,0.9981292,0.9887579,0.9953969
117.0,0.98422295,0.88561094,0.9808154,0.2927673,0.9168689,0.9748184,0.9957665,0.73743474,0.9786912,0.7512238,0.96520364,0.9889263,0.99590355,0.98764384,0.9959864,0.9805422,0.99163353
118.0,0.98845726,0.88903755,0.9871306,0.25604922,0.9502607,0.9815466,0.9972568,0.75450677,0.98416704,0.77305144,0.9742236,0.99387544,0.99787474,0.9938636,0.99815494,0.9888419,0.99544805
119.0,0.98502237,0.891109,0.98158586,0.29886362,0.91660446,0.9745962,0.99586934,0.73202294,0.9790866,0.7476056,0.96578795,0.9887515,0.9959145,0.9875142,0.9960253,0.98045725,0.9917305
120.0,0.98519856,0.89359504,0.9815445,0.30585185,0.91482925,0.974668,0.99589443,0.7319986,0.9791229,0.7477093,0.96584356,0.9887244,0.9959145,0.9874772,0.99602413,0.98041403,0.99173236
121.0,0.9863019,0.9136665,0.9800197,0.378799,0.89124507,0.9766494,0.9957449,0.7525982,0.97716516,0.76457024,0.9633478,0.98890626,0.99573815,0.98758405,0.9957866,0.9801967,0.99123305
122.0,0.9866964,0.918624,0.9798835,0.39768106,0.8851321,0.9767572,0.9957488,0.7525214,0.9768926,0.7643405,0.9629329,0.98875684,0.9956774,0.9873903,0.99571556,0.9799024,0.99110657
123.0,0.98626596,0.91380346,0.97992104,0.37979397,0.8901056,0.9762783,0.99571913,0.749152,0.97707385,0.76141214,0.9631428,0.988701,0.9956832,0.9873089,0.99572134,0.9798094,0.9911112
124.0,0.9872502,0.92217803,0.9804197,0.4055643,0.8836162,0.9765538,0.9958404,0.7480115,0.9773096,0.7610656,0.9634778,0.98861283,0.9956956,0.98717195,0.9957237,0.97953206,0.99108243
125.0,0.986062,0.9123702,0.9796169,0.37929899,0.88986415,0.9763199,0.99584574,0.7508508,0.97815347,0.76405394,0.96475387,0.9889176,0.99583,0.9874709,0.9958489,0.97994137,0.9912948
126.0,0.9855715,0.9097589,0.9790146,0.37630725,0.8889386,0.9758646,0.9957997,0.74818605,0.97810566,0.7613146,0.96456784,0.9887983,0.99580353,0.9873115,0.9958177,0.97973573,0.9912429
127.0,0.9855344,0.9119577,0.9783547,0.3894035,0.88304514,0.9760125,0.9957684,0.7504895,0.9778235,0.7633389,0.9642134,0.9888987,0.99581474,0.9875014,0.99584997,0.9800575,0.991344
128.0,0.9848562,0.9065443,0.9779124,0.37594098,0.8863162,0.9758118,0.99573565,0.75081795,0.9779627,0.7631275,0.9643254,0.98893636,0.99582726,0.9875258,0.99585575,0.98010147,0.9913545
