frame,NOSE_x,NOSE_y,LEFT_EYE_x,LEFT_EYE_y,RIGHT_EYE_x,RIGHT_EYE_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y
11.0,0.529652,0.48223972,0.5367618,0.47722903,0.5226877,0.47735184,0.55046946,0.47276098,0.5134961,0.47352648,0.57223415,0.49021643,0.5061989,0.4916791,0.5635692,0.5261897,0.5183561,0.5272783,0.5479324,0.56271374,0.53639066,0.5631286,0.5693182,0.54367375,0.5170024,0.5435426,0.58433306,0.6045072,0.49336898,0.60354424,0.59872866,0.660303,0.4738083,0.660855
12.0,0.53040123,0.48260784,0.5373397,0.47752717,0.5235229,0.4776721,0.5497901,0.47291502,0.51404846,0.47363138,0.5711244,0.49008802,0.50561893,0.49190778,0.56400937,0.52519035,0.51909393,0.5275282,0.5485146,0.5623475,0.53549606,0.563461,0.5694537,0.54309696,0.5174642,0.5430752,0.5849775,0.6048692,0.49376312,0.6034472,0.5985332,0.66064584,0.47371787,0.660653
13.0,0.529925,0.4822727,0.53683907,0.4772616,0.52281505,0.47753587,0.5503402,0.4725744,0.51336515,0.47368953,0.5717534,0.48971024,0.5060014,0.49163693,0.56222814,0.5253543,0.51876557,0.5271551,0.5479523,0.56326795,0.537193,0.5637221,0.5690739,0.5439422,0.5167934,0.5440728,0.5846135,0.6043611,0.4933372,0.60391897,0.5989256,0.66039723,0.4738583,0.6605951
14.0,0.5277617,0.4815196,0.534902,0.47651014,0.5211318,0.4767022,0.5496527,0.47233117,0.5133231,0.4733324,0.57183313,0.49008447,0.50764143,0.49265233,0.567068,0.5255221,0.5170076,0.52959925,0.54930156,0.56214154,0.5347195,0.5641655,0.57065886,0.54638577,0.519614,0.54663795,0.58550334,0.6046142,0.49332947,0.6043608,0.60010016,0.6598604,0.4735983,0.6604197
15.0,0.5297525,0.48161775,0.53676146,0.4766119,0.5226917,0.47686234,0.5503546,0.47247422,0.51356095,0.47353888,0.571355,0.49012166,0.5069171,0.49275333,0.56598467,0.52539486,0.51742446,0.5294809,0.5488855,0.56222624,0.53551596,0.5645508,0.570972,0.54670405,0.51963395,0.5471222,0.58617103,0.60476875,0.49359983,0.6051093,0.59986997,0.6590196,0.47322837,0.6601153
16.0,0.53050214,0.48106322,0.53727895,0.47585517,0.52316076,0.47638598,0.55058247,0.47164676,0.51379997,0.47334793,0.5715951,0.48952416,0.50777453,0.4928015,0.56615853,0.5246996,0.5162416,0.52893806,0.5493691,0.56139934,0.5345088,0.5631035,0.5705512,0.5459211,0.51982224,0.54660857,0.58536255,0.6041088,0.4940492,0.6047586,0.5996525,0.6587217,0.47286642,0.6603078
17.0,0.530262,0.48183504,0.5370421,0.47676536,0.52323204,0.4771636,0.55042493,0.47222385,0.51415646,0.47361022,0.57111025,0.48976126,0.50752777,0.49269724,0.5653114,0.5249498,0.51673025,0.5292166,0.54902047,0.5622444,0.53538406,0.5639982,0.5706444,0.54669124,0.5199141,0.5472373,0.5858163,0.6042152,0.4937457,0.60449356,0.59995776,0.6591941,0.4732721,0.6598879
18.0,0.5311032,0.4823307,0.5375909,0.47732973,0.5239891,0.47772712,0.55016017,0.4724453,0.51442933,0.47382793,0.5717702,0.4892605,0.5055168,0.49193814,0.56494385,0.5243364,0.51734006,0.5278672,0.5491971,0.5622921,0.53682953,0.56361645,0.5694867,0.54387283,0.51704186,0.54434013,0.5842901,0.6042146,0.49335954,0.60436946,0.598493,0.6599723,0.47351626,0.65983635
19.0,0.5276212,0.48249054,0.5343096,0.47777098,0.5213815,0.4777773,0.54845005,0.47327614,0.51384246,0.47388476,0.57177764,0.489717,0.5062118,0.4913435,0.56423575,0.5250456,0.5176447,0.52731264,0.54874563,0.56229335,0.53649414,0.5633338,0.5694582,0.54344773,0.51723665,0.5433996,0.58461404,0.6042406,0.49369925,0.60358423,0.5988227,0.6605154,0.47366795,0.6605502
20.0,0.5289921,0.48250407,0.5354375,0.47756532,0.52233607,0.4778866,0.548626,0.47267523,0.5140478,0.4739629,0.5725169,0.48918942,0.506033,0.49174818,0.5650928,0.5242929,0.5177498,0.52797633,0.54902637,0.5619892,0.5365544,0.5634721,0.5697782,0.5437442,0.5169962,0.5438863,0.5853015,0.60534585,0.4939468,0.60379356,0.5988984,0.66133535,0.47371963,0.660698
21.0,0.5309478,0.4823742,0.5375482,0.47733122,0.5237083,0.47780123,0.550364,0.47224075,0.51387584,0.4737821,0.57225627,0.48908338,0.5059702,0.4917851,0.5645486,0.5242206,0.5180402,0.5275779,0.5487561,0.5621393,0.53677154,0.5632744,0.5698299,0.54468256,0.517313,0.5450141,0.58518606,0.60499036,0.49398714,0.60415584,0.59879816,0.6598868,0.47387245,0.6597876
22.0,0.5299678,0.48248234,0.53658885,0.4774768,0.5229557,0.4778513,0.5495748,0.47243577,0.5136802,0.47377157,0.5719904,0.48919284,0.50583416,0.49174145,0.56469923,0.52454996,0.5181476,0.52773446,0.5486846,0.5621552,0.5373938,0.56319374,0.5697335,0.54417366,0.5173273,0.5444565,0.584276,0.60459894,0.49388582,0.60379106,0.5985811,0.66010654,0.4739434,0.6604706
23.0,0.5273831,0.4818379,0.53442204,0.47669736,0.5207841,0.47697106,0.54922533,0.47182268,0.5130984,0.47299203,0.57214737,0.4895791,0.50775105,0.4925355,0.5678665,0.52516526,0.51732796,0.529832,0.5503813,0.5617648,0.5356055,0.5639035,0.5713842,0.54706985,0.52008474,0.547433,0.58674693,0.60482544,0.49404883,0.6043705,0.59972084,0.65969735,0.47258696,0.6606313
24.0,0.52886003,0.48173514,0.5355361,0.47661528,0.52208257,0.476991,0.5489707,0.4718514,0.51366496,0.47320354,0.5713135,0.4896148,0.5073421,0.49285525,0.5681463,0.5246886,0.5173356,0.5297041,0.550427,0.5614817,0.5364884,0.5637807,0.57108974,0.54706967,0.52013683,0.5476526,0.58587396,0.6049974,0.49460855,0.60510576,0.6000979,0.6592566,0.47259527,0.6604842
25.0,0.5297979,0.48135218,0.53643745,0.47620392,0.52274114,0.47670165,0.5495617,0.47160092,0.5137296,0.47319087,0.5712575,0.48960695,0.507143,0.4926934,0.56715214,0.5258269,0.51724267,0.5299654,0.54929966,0.56249225,0.5354493,0.56422263,0.57064736,0.54719734,0.5196398,0.5477652,0.5859145,0.6048576,0.49427027,0.6049909,0.59966415,0.6597482,0.47283316,0.660299
26.0,0.5311424,0.48156577,0.5373835,0.47653645,0.5241703,0.4770654,0.54944277,0.4716949,0.5148039,0.47331342,0.5705623,0.48917592,0.5070094,0.49238715,0.5658629,0.52487797,0.51688784,0.5292724,0.5492257,0.5624101,0.5354299,0.563994,0.5705403,0.54803085,0.5197,0.54873973,0.58549863,0.6061086,0.49333417,0.60664815,0.59900814,0.6607793,0.47192597,0.6615788
27.0,0.5324815,0.4815242,0.53875625,0.47635478,0.52493525,0.4771002,0.5504062,0.47149524,0.5142136,0.47357082,0.5715708,0.48889264,0.50571823,0.492523,0.56520426,0.52354234,0.5185751,0.5284908,0.54917693,0.56177455,0.5377378,0.5632659,0.57092834,0.5456979,0.5186962,0.5464155,0.5843591,0.6054029,0.4942028,0.6048402,0.59841454,0.6605339,0.47263324,0.66027397
28.0,0.5319581,0.48168498,0.5383448,0.47650343,0.5245447,0.47713917,0.5505855,0.47161484,0.5142794,0.47348157,0.5707574,0.4892022,0.5067707,0.49279925,0.56678486,0.5243434,0.5173559,0.52963597,0.5498827,0.5615585,0.5366867,0.5638052,0.5707862,0.5470794,0.5197604,0.54797703,0.5855928,0.6044649,0.49459928,0.6053818,0.60034066,0.66025263,0.47196203,0.66068166
29.0,0.5287886,0.48212287,0.53542954,0.47708097,0.5220516,0.47749034,0.5489665,0.47208545,0.5136617,0.47347888,0.5709466,0.48968887,0.50718635,0.4924243,0.5652866,0.52612764,0.51660335,0.52963483,0.5481559,0.5624287,0.53528464,0.5639598,0.5700556,0.54754996,0.519186,0.5479629,0.58502376,0.60496986,0.49418786,0.60483456,0.5990703,0.6599443,0.47216678,0.66068757
30.0,0.52805954,0.48209724,0.5341726,0.4772201,0.52173114,0.47760016,0.5466913,0.4725116,0.5140711,0.47389933,0.5706563,0.48927164,0.5059362,0.4920928,0.5626182,0.5247062,0.517214,0.52839357,0.5475149,0.56202203,0.5359459,0.56315225,0.56919783,0.5442937,0.51747245,0.5446939,0.58407795,0.6045236,0.49382743,0.6037412,0.59781814,0.6599541,0.47239313,0.66019243
31.0,0.52587265,0.48184556,0.5324641,0.47692809,0.5199662,0.47718486,0.5469599,0.47224796,0.51368356,0.4733579,0.5705995,0.48973218,0.5073504,0.49241543,0.56485164,0.52575606,0.51593775,0.5294855,0.5477243,0.562213,0.5349327,0.5635861,0.5694119,0.54717094,0.518716,0.54752576,0.5849273,0.60464054,0.4937231,0.60450035,0.59876597,0.65945274,0.47187373,0.6605589
32.0,0.5260958,0.48229566,0.5326469,0.47761127,0.52020425,0.47763538,0.5473677,0.4729671,0.51358604,0.4736825,0.5718932,0.4891982,0.5062928,0.49133402,0.56430167,0.5245347,0.51731217,0.52760476,0.54771876,0.56211466,0.5368482,0.56322,0.56915,0.54347444,0.5167928,0.5436722,0.5843739,0.6029614,0.49358916,0.6030553,0.5984343,0.6585041,0.47318292,0.65971893
33.0,0.5241474,0.48209864,0.5305865,0.47759578,0.5191735,0.477413,0.54563916,0.47332868,0.51434636,0.47356212,0.5713649,0.489672,0.5062894,0.49106342,0.56363523,0.52539194,0.51633555,0.52735853,0.5474547,0.562219,0.5357197,0.5626906,0.56810695,0.54356456,0.51601076,0.5434339,0.5833114,0.603754,0.49316317,0.6033239,0.59872144,0.65973777,0.47307435,0.6605606
34.0,0.52608156,0.48219597,0.53223246,0.47756404,0.5205015,0.47764245,0.5459021,0.47282246,0.5144485,0.47358665,0.5715428,0.48920697,0.5058538,0.49120858,0.5653038,0.52499175,0.5170752,0.52756345,0.5491373,0.5621981,0.5376429,0.56289154,0.56916356,0.5436663,0.5167721,0.54378456,0.58348954,0.6034399,0.49338508,0.6031155,0.59868324,0.6594902,0.47277248,0.6601663
35.0,0.52391696,0.4813867,0.53052545,0.47675934,0.5187127,0.47663528,0.5460303,0.472865,0.51363736,0.4733079,0.57159674,0.48972136,0.5067266,0.4918391,0.5626007,0.5247172,0.51732624,0.5283397,0.546915,0.56199354,0.53561693,0.5633144,0.5682798,0.54363906,0.51628053,0.54370487,0.58284587,0.6037446,0.49391666,0.6032724,0.5982885,0.6589624,0.4725753,0.6603222
36.0,0.5237807,0.48172045,0.5296996,0.47726142,0.5189736,0.47725344,0.5439712,0.47337812,0.5148485,0.47405186,0.5710794,0.4897245,0.5062844,0.49193585,0.5639169,0.52457756,0.51695853,0.52807724,0.5476695,0.56161463,0.5360181,0.56285864,0.56840247,0.5438588,0.51631606,0.54402107,0.5833285,0.60365844,0.49373254,0.60348827,0.59924066,0.65930843,0.47267032,0.6601883
37.0,0.5234476,0.48096722,0.53039294,0.4762616,0.51823205,0.47625446,0.546533,0.47232774,0.5134671,0.47290564,0.57117945,0.49017563,0.5077376,0.49240673,0.565653,0.5259753,0.5157563,0.529269,0.5474633,0.5620134,0.5340536,0.5634234,0.5692999,0.5479139,0.5184528,0.54807377,0.5845433,0.6047124,0.49340516,0.6048021,0.599136,0.6587174,0.4723183,0.6610048
38.0,0.52378833,0.4815213,0.530187,0.47694042,0.51852405,0.4769471,0.545641,0.47274178,0.51340055,0.47347936,0.57142735,0.48973435,0.50702155,0.4917874,0.5625531,0.52522606,0.51662576,0.52811545,0.54679346,0.56189483,0.53568643,0.5628535,0.56812114,0.5454123,0.51640964,0.5454347,0.58297324,0.6047071,0.49312672,0.6040445,0.59866935,0.65949035,0.47227642,0.6603864
39.0,0.52357733,0.4814121,0.52996224,0.47696257,0.5186527,0.4768285,0.5452171,0.4730479,0.5139477,0.47344607,0.5710897,0.489824,0.5064376,0.49165833,0.56257796,0.5249386,0.51671666,0.52797484,0.54674053,0.56173897,0.53568023,0.56274056,0.56854284,0.5452322,0.51651186,0.54523855,0.58346766,0.6044138,0.49297982,0.60400796,0.5990676,0.65953827,0.47218686,0.6603802
40.0,0.52310395,0.48113203,0.52958685,0.47659808,0.5181205,0.47648138,0.5451339,0.47293618,0.513619,0.47337046,0.57109106,0.48979765,0.5067449,0.49155417,0.56242436,0.5252887,0.5163414,0.52768356,0.5467824,0.562001,0.5353093,0.5627707,0.5680242,0.5437087,0.5163197,0.543711,0.58311594,0.6034144,0.49336016,0.60320467,0.5987706,0.6586064,0.47220114,0.66020995
41.0,0.52490485,0.48150748,0.53061026,0.47696024,0.5196957,0.47717482,0.54393005,0.47274113,0.5147702,0.4738571,0.5707168,0.48946008,0.5061677,0.49194938,0.56279784,0.52517635,0.51630604,0.5282979,0.54788166,0.56216484,0.5365659,0.5630752,0.5682027,0.54510385,0.5163159,0.5454176,0.5832245,0.60450083,0.49330783,0.60432804,0.5981778,0.6594519,0.47180584,0.66064733
42.0,0.5291343,0.48194438,0.5351004,0.47705355,0.5229734,0.47748744,0.5471923,0.47191373,0.5152174,0.47331607,0.5702217,0.48889002,0.50680465,0.49202165,0.564967,0.52479947,0.5163514,0.5291503,0.5477842,0.56184363,0.53525496,0.56353176,0.57047105,0.54734236,0.5195475,0.5480115,0.5857139,0.60463166,0.49409106,0.60503143,0.599006,0.65961194,0.47203046,0.6610064
43.0,0.5291951,0.48191032,0.5351325,0.4770483,0.5227737,0.47753778,0.54688823,0.4723476,0.5145677,0.47392312,0.57122505,0.48913833,0.50484437,0.49217886,0.56329066,0.5248856,0.5167711,0.52854645,0.547232,0.56203455,0.5358998,0.5631647,0.5695829,0.54454,0.51670414,0.5451071,0.5844381,0.604636,0.49352738,0.6043128,0.59875846,0.6599692,0.47227496,0.6607819
44.0,0.52572834,0.48176748,0.5314557,0.47710332,0.52008826,0.4774142,0.5447047,0.472639,0.5143939,0.4740054,0.57136005,0.48914784,0.5059957,0.49206838,0.56408715,0.5246322,0.51770097,0.5285972,0.54753333,0.561986,0.536964,0.5633379,0.56918776,0.5444135,0.5167434,0.54485565,0.5837526,0.60417074,0.49280125,0.6042029,0.5984489,0.6600054,0.4720755,0.6605009
45.0,0.5274629,0.48142138,0.5340251,0.47639686,0.52097833,0.47677946,0.5476865,0.47176018,0.51333374,0.47313204,0.570618,0.48943835,0.50698745,0.49254486,0.5661462,0.5252296,0.51665366,0.5296194,0.54836893,0.56184906,0.5355992,0.56360096,0.5704836,0.5472209,0.5196167,0.5477878,0.58519375,0.6044637,0.49341753,0.6046792,0.598834,0.6593984,0.47194105,0.6609947
46.0,0.5272725,0.48104966,0.53344893,0.47619355,0.52109635,0.4766241,0.5466028,0.47180977,0.51405954,0.47329885,0.5701649,0.48935974,0.50707185,0.49258715,0.56552416,0.5249828,0.5159781,0.52949816,0.54795104,0.5618308,0.5345922,0.56350124,0.57005626,0.5477196,0.51951313,0.54835624,0.5845453,0.6045667,0.49355134,0.6049471,0.59883004,0.65900594,0.47222918,0.6605474
47.0,0.5239888,0.48147145,0.5301673,0.47676983,0.51892006,0.47702128,0.5450757,0.47227564,0.5148048,0.47341442,0.570558,0.48908627,0.50837517,0.49195957,0.56492764,0.5256697,0.5161061,0.5295218,0.54725677,0.56246656,0.5346948,0.56380284,0.5691429,0.5468345,0.5188985,0.54731005,0.5844582,0.6037556,0.49226764,0.6044339,0.5989216,0.65826213,0.47188285,0.6605287
48.0,0.52531105,0.48160905,0.5311281,0.47685617,0.51989734,0.47730073,0.5447385,0.4720621,0.5148369,0.47359136,0.5699972,0.48888487,0.50798965,0.49215966,0.56513923,0.5249364,0.5155208,0.52937347,0.5478725,0.56220114,0.5350676,0.5637535,0.569506,0.54700595,0.5195403,0.5476248,0.5839073,0.6034519,0.49334022,0.6037794,0.59922516,0.65825516,0.47192463,0.6603046
49.0,0.5235846,0.48139864,0.52877223,0.4768949,0.5186796,0.4773139,0.5421379,0.4727351,0.5150566,0.4743724,0.57048243,0.4889776,0.50723815,0.49203268,0.5629158,0.5244703,0.51614374,0.52821535,0.5466237,0.56203246,0.5353228,0.56313694,0.56778705,0.54410285,0.5167825,0.5445486,0.581565,0.60300297,0.49337578,0.6029162,0.5988765,0.658631,0.47165963,0.65968525
50.0,0.52467626,0.48083287,0.52973217,0.4763566,0.5194385,0.47685605,0.5421178,0.47252473,0.5151285,0.47431678,0.5703447,0.48895136,0.5063874,0.4919633,0.56317306,0.5247524,0.51580757,0.52811176,0.5470837,0.5623243,0.5349708,0.5632932,0.56779456,0.54469216,0.5163089,0.54515433,0.58258575,0.60434085,0.49231058,0.6042613,0.5982196,0.65960985,0.47197068,0.6600826
51.0,0.5276099,0.4808463,0.5325664,0.47622195,0.5220403,0.47687474,0.5435613,0.4717881,0.5161732,0.47373703,0.569255,0.48851603,0.5069372,0.49211127,0.56587076,0.5244995,0.5156771,0.5293921,0.5476814,0.5619826,0.53417885,0.5638173,0.5692202,0.5474176,0.51900375,0.5481843,0.5834556,0.60490596,0.49265814,0.6053511,0.59862316,0.6598293,0.4721821,0.6603701
52.0,0.5267986,0.481723,0.5327095,0.47699183,0.5210101,0.47741833,0.5457358,0.472248,0.5146805,0.47373378,0.5698945,0.489081,0.5068025,0.49241954,0.56597245,0.5246176,0.51527107,0.52966547,0.54792523,0.5621149,0.534338,0.564068,0.5693667,0.5479227,0.51878375,0.5486,0.5838051,0.604709,0.49214047,0.6052372,0.5983878,0.6593325,0.47217605,0.66050833
53.0,0.5263509,0.4816758,0.53130543,0.47721308,0.5210574,0.4777091,0.54284555,0.47268936,0.5160487,0.47439232,0.5703479,0.488805,0.5060392,0.49175617,0.56230426,0.5249845,0.51619774,0.5286045,0.5468619,0.5631446,0.536171,0.56423515,0.5682612,0.5450533,0.5165326,0.54547983,0.5818548,0.6046862,0.49349213,0.60411423,0.59841645,0.65960336,0.47213873,0.6594918
54.0,0.5246055,0.48131818,0.5295861,0.47697362,0.51980937,0.47731352,0.5416844,0.47291502,0.5159904,0.47431326,0.5694418,0.4891757,0.5062049,0.49195206,0.5617102,0.5250386,0.51597774,0.52861136,0.54666436,0.5629705,0.53567845,0.5639774,0.56757313,0.54550666,0.5164153,0.545984,0.5817692,0.6043588,0.49277383,0.6046409,0.59843916,0.65909827,0.47154126,0.6596617
55.0,0.5278889,0.4819088,0.5333485,0.4771932,0.5221969,0.47767764,0.5449679,0.47238305,0.51575214,0.47391063,0.56923133,0.48909333,0.5069108,0.49228868,0.56424606,0.5255131,0.5151121,0.5297613,0.54717135,0.56265134,0.534243,0.5641963,0.5699579,0.5473162,0.5197319,0.54803294,0.583756,0.60426766,0.49338764,0.6049155,0.5987917,0.6591651,0.47133145,0.66074955
56.0,0.5255741,0.48201516,0.53093326,0.47761327,0.5202771,0.47793618,0.54347444,0.47323456,0.5151182,0.4745851,0.5702294,0.48940983,0.5058531,0.4919717,0.5620427,0.52520984,0.51607955,0.52837956,0.54694486,0.56254685,0.5360954,0.56350315,0.5682358,0.5459848,0.51636386,0.54633397,0.5829372,0.6050166,0.49226788,0.6048429,0.5985737,0.6600493,0.47187525,0.6603022
57.0,0.5256074,0.48205262,0.53111786,0.47757804,0.52018917,0.47786364,0.54362434,0.47316638,0.5148221,0.47441864,0.5699751,0.48914084,0.5056713,0.49189645,0.5621537,0.52500063,0.5167513,0.5288637,0.5465159,0.5627487,0.53595614,0.56408566,0.56849563,0.5448056,0.5167981,0.5452448,0.58192074,0.6040183,0.49262097,0.60404396,0.597599,0.659223,0.47205496,0.6598917
58.0,0.528215,0.48224518,0.5342918,0.47745007,0.522084,0.47781786,0.5467953,0.47275916,0.5147651,0.47405034,0.5693862,0.48956662,0.5070095,0.49257088,0.56423354,0.52552646,0.516402,0.5299264,0.5473164,0.5627404,0.5348349,0.56448567,0.5696656,0.5471918,0.51947826,0.5478124,0.5838049,0.6042024,0.49254692,0.60480255,0.5988715,0.6589736,0.47186404,0.66030717
59.0,0.53137094,0.48193544,0.5367792,0.47712326,0.52474827,0.477837,0.5474778,0.47230607,0.51574785,0.47430888,0.5691348,0.48868817,0.506102,0.49232724,0.5642214,0.5244309,0.51447666,0.5293273,0.54758835,0.56204355,0.5340309,0.5637653,0.56925803,0.5467341,0.51879907,0.54776686,0.5830527,0.6034697,0.49307975,0.6048476,0.59813356,0.6593584,0.47200742,0.66035783
60.0,0.5304971,0.4817767,0.53573984,0.4769992,0.5241513,0.47765884,0.54626036,0.47234726,0.51591355,0.4742426,0.56890994,0.48891068,0.5064953,0.49245358,0.56433976,0.52476734,0.5153781,0.52956355,0.5479231,0.56211156,0.53434557,0.5639511,0.56934726,0.5468776,0.51915634,0.5478026,0.5835927,0.6039816,0.49328128,0.604962,0.59848046,0.6593228,0.47212484,0.6605854
61.0,0.5161882,0.4773241,0.5219965,0.47303745,0.51339805,0.47307447,0.5396738,0.47175407,0.5145306,0.47258902,0.5707261,0.49001598,0.50724727,0.4919068,0.5620335,0.52616787,0.51492083,0.52842677,0.54611284,0.563197,0.53443414,0.56376106,0.56765693,0.5443031,0.51591265,0.5441304,0.5831007,0.60419106,0.49285737,0.6031729,0.5990796,0.6600898,0.4712582,0.6604785
62.0,0.5212839,0.47871405,0.5259348,0.4743428,0.51694006,0.4749302,0.53901833,0.4719511,0.5153447,0.47401685,0.5700485,0.48922378,0.5064534,0.49245614,0.56252533,0.5248245,0.51454556,0.5286503,0.54662305,0.5627052,0.53447026,0.5639002,0.5681254,0.5445344,0.516623,0.5449581,0.58317494,0.60404295,0.4928833,0.6033681,0.59868467,0.6597997,0.4723608,0.65955657
63.0,0.5227876,0.47897804,0.5275534,0.47458026,0.5180524,0.4751437,0.540363,0.47180995,0.515417,0.47380716,0.57003,0.4890048,0.5061955,0.49206972,0.5622357,0.525008,0.51442546,0.5283949,0.546357,0.56280273,0.5338807,0.563856,0.5676497,0.54469115,0.51603884,0.5451692,0.58313984,0.60444504,0.49241242,0.6044262,0.5984879,0.6604468,0.47195825,0.65983254
