frame,BOX_conf,TOE_conf,HOSEL_conf,GRIP_conf
51.0,0.8973053693771362,0.9998762607574463,0.9999734163284302,0.9998642206192017
52.0,0.8963865041732788,0.9998682737350464,0.9999715089797974,0.9998553991317749
53.0,0.8960565328598022,0.9997970461845398,0.9999556541442871,0.999869704246521
54.0,0.8953915238380432,0.9997925162315369,0.999954342842102,0.999862551689148
55.0,0.8947547078132629,0.9997841715812683,0.9999523162841797,0.99985671043396
56.0,0.8967692255973816,0.9998090863227844,0.9999595880508423,0.9998941421508789
57.0,0.8959335684776306,0.9997960925102234,0.9999558925628662,0.9998773336410522
58.0,0.8958651423454285,0.9997974038124084,0.9999560117721558,0.9998760223388672
59.0,0.8965285420417786,0.9997898936271667,0.999954104423523,0.9998701810836792
60.0,0.8959103226661682,0.9997872710227966,0.9999532699584961,0.9998648166656494
61.0,0.8926564455032349,0.9997465014457703,0.9999409914016724,0.9998010993003845
62.0,0.891624391078949,0.9997480511665344,0.9999405145645142,0.9997861981391907
63.0,0.8916031122207642,0.9997488856315613,0.9999408721923828,0.9997884631156921
64.0,0.8928083181381226,0.9997628331184387,0.9999454021453857,0.99982088804245
65.0,0.8924019932746887,0.9997662901878357,0.9999459981918335,0.9998183846473694
66.0,0.892980694770813,0.9997696280479431,0.9999470710754395,0.9998248219490051
67.0,0.8927095532417297,0.9997676014900208,0.9999464750289917,0.9998218417167664
68.0,0.8928657174110413,0.9998565912246704,0.9999681711196899,0.9998332262039185
69.0,0.8918481469154358,0.9997573494911194,0.9999438524246216,0.9998151659965515
70.0,0.8939330577850342,0.9998577833175659,0.9999685287475586,0.9998356103897095
71.0,0.892983078956604,0.999848484992981,0.999966025352478,0.9998202919960022
72.0,0.8945344686508179,0.999854326248169,0.9999675750732422,0.999828577041626
73.0,0.8992785811424255,0.9998912811279297,0.9999769926071167,0.9998835325241089
74.0,0.8998459577560425,0.9998987913131714,0.9999786615371704,0.9998927116394043
75.0,0.8998795747756958,0.9998980760574341,0.9999785423278809,0.9998918771743774
76.0,0.8997933864593506,0.9998940229415894,0.999977707862854,0.9998897314071655
77.0,0.8998294472694397,0.999894380569458,0.999977707862854,0.9998899698257446
78.0,0.9002694487571716,0.999896764755249,0.9999783039093018,0.999893069267273
79.0,0.89991295337677,0.9998941421508789,0.999977707862854,0.999890923500061
80.0,0.8989869356155396,0.9998869895935059,0.9999759197235107,0.9998795986175537
81.0,0.8992723226547241,0.9998886585235596,0.9999762773513794,0.9998809099197388
82.0,0.8990895748138428,0.9998887777328491,0.9999762773513794,0.9998807907104492
83.0,0.8994157910346985,0.9998970031738281,0.9999781847000122,0.9998884201049805
84.0,0.8992645740509033,0.9998959302902222,0.9999779462814331,0.9998860359191895
85.0,0.8997675776481628,0.999953031539917,0.999992847442627,0.9999701976776123
86.0,0.8989759683609009,0.9998952150344849,0.9999778270721436,0.9998856782913208
87.0,0.8987802267074585,0.9998912811279297,0.9999769926071167,0.9998843669891357
88.0,0.8986667990684509,0.9998900890350342,0.9999767541885376,0.9998849630355835
89.0,0.899570882320404,0.999893307685852,0.9999775886535645,0.9998912811279297
90.0,0.8994776606559753,0.9998928308486938,0.9999774694442749,0.9998914003372192
91.0,0.8994480967521667,0.9998921155929565,0.9999773502349854,0.9998931884765625
92.0,0.899330735206604,0.9998922348022461,0.9999773502349854,0.9998902082443237
93.0,0.8988502621650696,0.9998912811279297,0.9999771118164062,0.9998888969421387
94.0,0.8997050523757935,0.9998953342437744,0.9999779462814331,0.999891996383667
95.0,0.8986523747444153,0.9998941421508789,0.999977707862854,0.9998908042907715
96.0,0.8986226320266724,0.9998915195465088,0.9999772310256958,0.9998905658721924
97.0,0.89906245470047,0.9998898506164551,0.999976634979248,0.999883770942688
98.0,0.8974046111106873,0.9998729228973389,0.9999725818634033,0.9998618364334106
99.0,0.8976852297782898,0.9998745918273926,0.9999730587005615,0.9998645782470703
100.0,0.8976895213127136,0.9998769760131836,0.9999735355377197,0.9998672008514404
101.0,0.899057924747467,0.9998841285705566,0.9999752044677734,0.9998757839202881
102.0,0.8987863063812256,0.9998831748962402,0.9999749660491943,0.9998725652694702
103.0,0.8992292881011963,0.9998879432678223,0.9999760389328003,0.999876856803894
104.0,0.9000716805458069,0.9999492168426514,0.9999922513961792,0.999968409538269
105.0,0.8999640345573425,0.9998921155929565,0.9999769926071167,0.9998806715011597
106.0,0.8995109796524048,0.9998891353607178,0.9999762773513794,0.9998761415481567
107.0,0.899634838104248,0.9998921155929565,0.9999772310256958,0.9998892545700073
108.0,0.8996914625167847,0.9998929500579834,0.9999774694442749,0.9998900890350342
109.0,0.8989633321762085,0.9998973608016968,0.9999783039093018,0.999887228012085
110.0,0.8985652327537537,0.9998940229415894,0.999977707862854,0.9998894929885864
111.0,0.898609459400177,0.9998936653137207,0.9999775886535645,0.99988853931427
112.0,0.8989319205284119,0.9998975992202759,0.9999784231185913,0.9998928308486938
113.0,0.8989489078521729,0.9998968839645386,0.9999784231185913,0.999895453453064
114.0,0.8986119627952576,0.9998955726623535,0.9999780654907227,0.9998928308486938
115.0,0.9001970887184143,0.9999028444290161,0.9999798536300659,0.9999008178710938
116.0,0.9000536203384399,0.9999016523361206,0.9999793767929077,0.9998974800109863
117.0,0.9002470374107361,0.9999027252197266,0.9999797344207764,0.9999017715454102
118.0,0.9002923369407654,0.9999028444290161,0.9999797344207764,0.9999011754989624
119.0,0.900300920009613,0.9999043941497803,0.999980092048645,0.999900221824646
120.0,0.9010129570960999,0.9999548196792603,0.9999932050704956,0.9999732971191406
121.0,0.9017251133918762,0.9999547004699707,0.9999932050704956,0.9999734163284302
122.0,0.9004251956939697,0.999896764755249,0.9999781847000122,0.9998917579650879
123.0,0.9004073143005371,0.9998965263366699,0.9999781847000122,0.9998911619186401
124.0,0.9007721543312073,0.9998974800109863,0.9999784231185913,0.9998934268951416
125.0,0.8988268375396729,0.9998823404312134,0.9999749660491943,0.9998785257339478
126.0,0.8988337516784668,0.9998847246170044,0.9999755620956421,0.9998829364776611
127.0,0.8984106779098511,0.9998805522918701,0.9999746084213257,0.9998779296875
128.0,0.8999188542366028,0.9998917579650879,0.9999771118164062,0.9998877048492432
129.0,0.8993687033653259,0.9998888969421387,0.999976396560669,0.9998816251754761
130.0,0.8995269536972046,0.9998923540115356,0.9999772310256958,0.9998844861984253
131.0,0.8988354206085205,0.9998854398727417,0.9999754428863525,0.9998748302459717
132.0,0.8989624381065369,0.9998836517333984,0.9999749660491943,0.9998723268508911
133.0,0.8995136618614197,0.999894380569458,0.9999775886535645,0.9998854398727417
134.0,0.8987445831298828,0.9998892545700073,0.999976634979248,0.9998905658721924
135.0,0.8988244533538818,0.9998900890350342,0.9999768733978271,0.9998931884765625
136.0,0.8990130424499512,0.9998900890350342,0.9999768733978271,0.9998928308486938
137.0,0.8984091281890869,0.9998871088027954,0.9999762773513794,0.9998911619186401
138.0,0.8987911343574524,0.9998875856399536,0.9999762773513794,0.9998897314071655
139.0,0.8982572555541992,0.999885082244873,0.9999756813049316,0.9998873472213745
140.0,0.8990621566772461,0.9998892545700073,0.999976634979248,0.9998899698257446
141.0,0.8994927406311035,0.9998903274536133,0.9999768733978271,0.999891996383667
142.0,0.8994130492210388,0.9998884201049805,0.9999765157699585,0.9998912811279297
143.0,0.90024733543396,0.9998965263366699,0.9999784231185913,0.9998974800109863
144.0,0.9002628922462463,0.9998980760574341,0.9999786615371704,0.999897837638855
145.0,0.9011145830154419,0.9999547004699707,0.9999932050704956,0.9999743700027466
146.0,0.9003472924232483,0.9998999834060669,0.9999790191650391,0.9998947381973267
147.0,0.899976372718811,0.999901533126831,0.9999792575836182,0.9998939037322998
148.0,0.9001594185829163,0.9999008178710938,0.9999791383743286,0.9998947381973267
149.0,0.8995192646980286,0.9999006986618042,0.9999791383743286,0.9998936653137207
150.0,0.9001256227493286,0.9999550580978394,0.9999933242797852,0.9999735355377197
151.0,0.8994171023368835,0.9999005794525146,0.9999790191650391,0.9998905658721924
152.0,0.8993245363235474,0.9998952150344849,0.9999778270721436,0.9998853206634521
153.0,0.899549663066864,0.9998980760574341,0.9999784231185913,0.9998880624771118
154.0,0.8986367583274841,0.9998906850814819,0.999976634979248,0.9998780488967896
155.0,0.8986361026763916,0.9998832941055298,0.9999749660491943,0.9998736381530762
156.0,0.8988683819770813,0.999884843826294,0.999975323677063,0.9998753070831299
157.0,0.9027091264724731,0.9999138116836548,0.9999823570251465,0.9999125003814697
158.0,0.9028233289718628,0.9999127388000488,0.9999819993972778,0.9999109506607056
159.0,0.9024699330329895,0.9999082088470459,0.9999810457229614,0.9999067783355713
160.0,0.9022944569587708,0.999906063079834,0.9999805688858032,0.9999047517776489
161.0,0.9021533727645874,0.9999085664749146,0.999981164932251,0.9999089241027832
162.0,0.9018331170082092,0.9999047517776489,0.9999802112579346,0.9999041557312012
163.0,0.9004136323928833,0.9998995065689087,0.9999790191650391,0.9998979568481445
164.0,0.9003394842147827,0.9998997449874878,0.9999788999557495,0.999893069267273
165.0,0.9011338353157043,0.9999018907546997,0.9999794960021973,0.9998980760574341
166.0,0.9004256129264832,0.9998989105224609,0.9999788999557495,0.999895453453064
167.0,0.9008487462997437,0.9998997449874878,0.9999790191650391,0.9998973608016968
168.0,0.9002260565757751,0.9998973608016968,0.9999784231185913,0.9998914003372192
169.0,0.9015173316001892,0.9999078512191772,0.9999808073043823,0.999901533126831
170.0,0.9017963409423828,0.9999089241027832,0.9999812841415405,0.9999083280563354
171.0,0.9017833471298218,0.9999096393585205,0.9999814033508301,0.9999077320098877
172.0,0.9013335704803467,0.9999071359634399,0.9999808073043823,0.9999048709869385
173.0,0.9013335108757019,0.9999079704284668,0.9999809265136719,0.9999029636383057
174.0,0.9013456702232361,0.9999572038650513,0.9999936819076538,0.9999756813049316
175.0,0.9013319611549377,0.999956488609314,0.9999935626983643,0.9999752044677734
176.0,0.9003686904907227,0.9999017715454102,0.9999793767929077,0.9998947381973267
177.0,0.9003037214279175,0.9999008178710938,0.9999792575836182,0.9998955726623535
178.0,0.9004764556884766,0.9999018907546997,0.9999794960021973,0.9998993873596191
179.0,0.9008414149284363,0.9999030828475952,0.9999798536300659,0.999901533126831
180.0,0.9009613394737244,0.9999034404754639,0.9999798536300659,0.9999016523361206
181.0,0.9015192985534668,0.9999555349349976,0.9999933242797852,0.9999743700027466
182.0,0.9012385010719299,0.9999539852142334,0.999993085861206,0.9999738931655884
183.0,0.9013110995292664,0.9999538660049438,0.999993085861206,0.9999736547470093
184.0,0.901175856590271,0.9999537467956543,0.999993085861206,0.9999736547470093
185.0,0.9010075926780701,0.9999526739120483,0.999992847442627,0.9999730587005615
186.0,0.9013500213623047,0.9999526739120483,0.9999929666519165,0.9999736547470093
187.0,0.9013329148292542,0.9999529123306274,0.9999929666519165,0.9999732971191406
188.0,0.9012852311134338,0.9999532699584961,0.9999929666519165,0.9999736547470093
189.0,0.9017199873924255,0.9999550580978394,0.9999933242797852,0.9999743700027466
190.0,0.9012435078620911,0.9999533891677856,0.9999929666519165,0.9999732971191406
191.0,0.9010030627250671,0.9999496936798096,0.9999923706054688,0.9999709129333496
192.0,0.9011200666427612,0.9999505281448364,0.9999924898147583,0.9999711513519287
193.0,0.9002072215080261,0.9999444484710693,0.9999915361404419,0.9999690055847168
194.0,0.900650680065155,0.9999473094940186,0.9999920129776001,0.9999709129333496
195.0,0.900684118270874,0.9999483823776245,0.9999922513961792,0.9999711513519287
196.0,0.9012298583984375,0.9999517202377319,0.9999927282333374,0.9999728202819824
197.0,0.9003295302391052,0.9999483823776245,0.9999921321868896,0.9999704360961914
198.0,0.8999836444854736,0.9999476671218872,0.9999920129776001,0.9999700784683228
199.0,0.8997642993927002,0.9999476671218872,0.9999920129776001,0.9999698400497437
200.0,0.8986927270889282,0.9999427795410156,0.9999911785125732,0.9999666213989258
201.0,0.899355411529541,0.9998818635940552,0.9999747276306152,0.9998748302459717
202.0,0.899468719959259,0.9999444484710693,0.9999915361404419,0.9999680519104004
203.0,0.9003639221191406,0.9999480247497559,0.9999921321868896,0.9999703168869019
204.0,0.900235116481781,0.9999485015869141,0.9999921321868896,0.9999703168869019
205.0,0.9011090397834778,0.9999507665634155,0.9999924898147583,0.999970555305481
206.0,0.9000654220581055,0.9999465942382812,0.9999918937683105,0.9999685287475586
207.0,0.9000877141952515,0.9999489784240723,0.9999922513961792,0.9999696016311646
208.0,0.8985374569892883,0.999885082244873,0.9999755620956421,0.9998819828033447
209.0,0.8982065916061401,0.9998830556869507,0.9999750852584839,0.9998818635940552
210.0,0.897316575050354,0.9998815059661865,0.9999746084213257,0.9998770952224731
211.0,0.8962037563323975,0.9998732805252075,0.9999725818634033,0.9998667240142822
212.0,0.897936224937439,0.9999552965164185,0.999993085861206,0.9999692440032959
213.0,0.8986812233924866,0.9999598264694214,0.9999939203262329,0.9999717473983765
214.0,0.9002464413642883,0.9999617338180542,0.9999942779541016,0.9999732971191406
215.0,0.8987828493118286,0.9999065399169922,0.9999796152114868,0.9998774528503418
216.0,0.8978951573371887,0.9998924732208252,0.9999762773513794,0.9998658895492554
217.0,0.8963219523429871,0.9998494386672974,0.9999655485153198,0.9998229146003723
218.0,0.8963677883148193,0.9998457431793213,0.9999638795852661,0.9997995495796204
219.0,0.8990610241889954,0.9998447895050049,0.9999632835388184,0.9997974038124084
220.0,0.9027155637741089,0.999841570854187,0.9999624490737915,0.9997933506965637
221.0,0.904920220375061,0.9998601675033569,0.9999667406082153,0.9998032450675964
222.0,0.9029878377914429,0.9998358488082886,0.99996018409729,0.9997745156288147
223.0,0.8981307744979858,0.99960857629776,0.9999164342880249,0.9998428821563721
224.0,0.8863857984542847,0.9997586607933044,0.9999606609344482,0.9999558925628662
225.0,0.8966925144195557,0.9997497200965881,0.999948263168335,0.9998620748519897
226.0,0.8984418511390686,0.9998218417167664,0.9999643564224243,0.9998853206634521
227.0,0.8964186906814575,0.9998723268508911,0.9999711513519287,0.999832272529602
228.0,0.8962828516960144,0.9999526739120483,0.9999918937683105,0.9999690055847168
229.0,0.8985967040061951,0.9999599456787109,0.999993085861206,0.9999711513519287
230.0,0.8972448110580444,0.999955415725708,0.9999920129776001,0.9999642372131348
231.0,0.8982105851173401,0.9999508857727051,0.9999909400939941,0.9999598264694214
232.0,0.897184431552887,0.9999421834945679,0.9999891519546509,0.9999545812606812
233.0,0.8927879333496094,0.9999023675918579,0.9999794960021973,0.9999147653579712
234.0,0.8952925205230713,0.9999141693115234,0.9999819993972778,0.9999256134033203
235.0,0.8914260268211365,0.9998887777328491,0.9999755620956421,0.9999092817306519
236.0,0.8858462572097778,0.9997500777244568,0.9999468326568604,0.9999451637268066
237.0,0.886237382888794,0.9999599456787109,0.999992847442627,0.9999599456787109
238.0,0.888916015625,0.9999666213989258,0.999994158744812,0.9999696016311646
239.0,0.887566089630127,0.9999707937240601,0.9999948740005493,0.9999731779098511
240.0,0.8837504386901855,0.9999560117721558,0.9999926090240479,0.9999574422836304
241.0,0.8644562363624573,0.9998886585235596,0.9999785423278809,0.9999082088470459
242.0,0.8559638857841492,0.9998315572738647,0.9999666213989258,0.9998987913131714
243.0,0.880012035369873,0.9999691247940063,0.9999758005142212,0.9998921155929565
244.0,0.9033915996551514,0.9999344348907471,0.9999605417251587,0.9999710321426392
245.0,0.9200048446655273,0.9999576807022095,0.9999749660491943,0.9999803304672241
246.0,0.896902859210968,0.9999732971191406,0.9999837875366211,0.9999858140945435
247.0,0.8865799903869629,0.9999878406524658,0.9999922513961792,0.9999854564666748
248.0,0.8637575507164001,0.9999901056289673,0.9999933242797852,0.9999805688858032
249.0,0.8461086750030518,0.9999449253082275,0.9999669790267944,0.9999908208847046
250.0,0.8395082354545593,0.9999450445175171,0.999961256980896,0.9999535083770752
251.0,0.7914128303527832,0.9999208450317383,0.9999474287033081,0.9999849796295166
252.0,0.7515016198158264,0.9998822212219238,0.9999194145202637,0.9999468326568604
253.0,0.5916997790336609,0.9997944235801697,0.9998494386672974,0.9997355341911316
254.0,0.2512841820716858,0.9957022070884705,0.9986616373062134,0.9991720914840698
255.0,,,,
256.0,,,,
257.0,0.7763533592224121,0.9998956918716431,0.9999263286590576,0.9998369216918945
258.0,0.8315685391426086,0.999967098236084,0.9999783039093018,0.9999154806137085
259.0,0.8785684704780579,0.9999480247497559,0.9999607801437378,0.9996846914291382
260.0,0.8901962041854858,0.9997556805610657,0.9998308420181274,0.9999438524246216
261.0,0.8594175577163696,0.9995198249816895,0.9996802806854248,0.9998989105224609
262.0,0.8310436010360718,0.9994115829467773,0.9996089339256287,0.9999359846115112
263.0,0.8745697736740112,0.9997742772102356,0.9998360872268677,0.9998607635498047
264.0,0.8865126371383667,0.9998619556427002,0.9998992681503296,0.9999021291732788
265.0,0.8630111217498779,0.9997562766075134,0.9998185038566589,0.9999144077301025
266.0,0.8653079271316528,0.9998679161071777,0.9999022483825684,0.9999145269393921
267.0,0.8623170256614685,0.9999548196792603,0.9999635219573975,0.9998984336853027
268.0,0.8755805492401123,0.9999715089797974,0.9999756813049316,0.9990965127944946
269.0,0.8800927996635437,0.9999657869338989,0.9999698400497437,0.9998767375946045
270.0,0.8711146712303162,0.9999887943267822,0.9999908208847046,0.9993476271629333
271.0,0.8308828473091125,0.9999934434890747,0.9999942779541016,0.9992462396621704
272.0,0.7640912532806396,0.9994853734970093,0.9998860359191895,0.9999570846557617
273.0,0.754412829875946,0.9999873638153076,0.9999885559082031,0.9994221925735474
274.0,0.609040379524231,0.9999762773513794,0.9999790191650391,0.9997261166572571
275.0,0.6380733847618103,0.9999732971191406,0.9999730587005615,0.9994057416915894
276.0,0.6271438598632812,0.9999823570251465,0.9999829530715942,0.9995649456977844
277.0,0.6664443016052246,0.999506950378418,0.9999120235443115,0.999901533126831
278.0,0.5955075025558472,0.9999916553497314,0.9999916553497314,0.9989340901374817
279.0,0.639944851398468,0.9999963045120239,0.9999963045120239,0.9997480511665344
280.0,0.7952837347984314,0.9997361302375793,0.9999573230743408,0.9998183846473694
281.0,0.8236306309700012,0.9997103810310364,0.9999475479125977,0.999941349029541
282.0,0.8469660878181458,0.9995716214179993,0.9999336004257202,0.9999485015869141
283.0,0.8672460317611694,0.999721348285675,0.9999580383300781,0.9999686479568481
284.0,0.8791517019271851,0.9996799230575562,0.9999493360519409,0.9999752044677734
285.0,0.8873599767684937,0.9996557235717773,0.9999312162399292,0.999981164932251
286.0,0.895071268081665,0.9997739195823669,0.9999574422836304,0.9999921321868896
287.0,0.8793916702270508,0.9995903372764587,0.9999096393585205,0.9999865293502808
288.0,0.882297933101654,0.9995836615562439,0.9999440908432007,0.9999905824661255
289.0,0.913080632686615,0.9999306201934814,0.999985933303833,0.9999926090240479
290.0,0.9166496992111206,0.9999160766601562,0.9999818801879883,0.9999909400939941
291.0,0.9133212566375732,0.9996346235275269,0.9999485015869141,0.9999934434890747
292.0,0.9161030054092407,0.9998123049736023,0.9999678134918213,0.9999943971633911
293.0,0.9203943014144897,0.999902606010437,0.9999845027923584,0.9999970197677612
294.0,0.9171500205993652,0.999879002571106,0.9999796152114868,0.9999964237213135
295.0,0.9137334823608398,0.9997890591621399,0.9999617338180542,0.9999964237213135
296.0,0.903578519821167,0.9999032020568848,0.9999771118164062,0.9999129772186279
297.0,0.9072878360748291,0.9999438524246216,0.9999929666519165,0.9999973773956299
298.0,0.9228240251541138,0.9999659061431885,0.999995231628418,0.9999991655349731
299.0,0.9261546730995178,0.9999481439590454,0.9999920129776001,0.9999985694885254
300.0,0.9196839928627014,0.999922513961792,0.9999872446060181,0.9999982118606567
301.0,0.9098919630050659,0.9998351335525513,0.9999693632125854,0.9999964237213135
302.0,0.9052172303199768,0.9999566078186035,0.9999915361404419,0.9999877214431763
303.0,0.9137059450149536,0.9999711513519287,0.9999949932098389,0.9999953508377075
304.0,0.8937098979949951,0.99993896484375,0.9999886751174927,0.999993085861206
305.0,0.8888585567474365,0.9998743534088135,0.9999761581420898,0.9999873638153076
306.0,0.9043536186218262,0.9999719858169556,0.9999768733978271,0.999254047870636
307.0,0.9155323505401611,0.9999874830245972,0.9999892711639404,0.9995224475860596
308.0,0.9182043075561523,0.9999837875366211,0.9999865293502808,0.9995372295379639
309.0,0.9044960141181946,0.9999915361404419,0.999992847442627,0.9995892643928528
310.0,0.8973854780197144,0.9999697208404541,0.9999728202819824,0.9989344477653503
311.0,0.8441473841667175,0.9999672174453735,0.9999716281890869,0.9990395903587341
312.0,0.8379314541816711,0.9999715089797974,0.9999755620956421,0.9994133710861206
313.0,0.7746899724006653,0.99988853931427,0.9998924732208252,0.9980396628379822
314.0,0.5636934638023376,0.9996336698532104,0.9997037053108215,0.9988137483596802
315.0,0.5606638193130493,0.9995343685150146,0.9995914101600647,0.9974114298820496
316.0,0.6984156370162964,0.999678373336792,0.9997289776802063,0.9993280172348022
317.0,0.8249841332435608,0.9999133348464966,0.9999245405197144,0.9995835423469543
318.0,0.8642013669013977,0.9999313354492188,0.9999451637268066,0.9996892213821411
319.0,0.8685504794120789,0.9999656677246094,0.9999667406082153,0.9980835914611816
320.0,0.8719803690910339,0.9999860525131226,0.9999890327453613,0.9997053742408752
321.0,0.8307766914367676,0.9999958276748657,0.9999972581863403,0.9999397993087769
322.0,0.8602145314216614,0.999964714050293,0.9999769926071167,0.9997304081916809
323.0,0.8646776676177979,0.9998785257339478,0.9999129772186279,0.9996343851089478
324.0,0.8383051156997681,0.9998041987419128,0.9998646974563599,0.9993446469306946
325.0,0.8184436559677124,0.9998555183410645,0.999911904335022,0.9996733665466309
326.0,0.7524661421775818,0.999833345413208,0.9998955726623535,0.9989275336265564
327.0,0.6200928688049316,0.9998244643211365,0.9998760223388672,0.9985547661781311
328.0,,,,
329.0,0.38634824752807617,0.9981208443641663,0.9986473917961121,0.9990442395210266
330.0,0.4854331910610199,0.998772919178009,0.9991476535797119,0.9962408542633057
331.0,0.6080166697502136,0.9985949397087097,0.9990031123161316,0.9986553192138672
332.0,0.7212989926338196,0.9993137121200562,0.9998072981834412,0.9995579123497009
333.0,0.7577260732650757,0.9994843006134033,0.9996252059936523,0.9980162382125854
334.0,0.7693416476249695,0.999406099319458,0.9998452663421631,0.9996381998062134
335.0,0.8264417052268982,0.9996474981307983,0.999920129776001,0.9998422861099243
336.0,0.8440380692481995,0.999718964099884,0.9999376535415649,0.9998443126678467
337.0,0.8599692583084106,0.999797523021698,0.9999538660049438,0.9997798800468445
338.0,0.8624781966209412,0.9998231530189514,0.9999598264694214,0.9997562766075134
339.0,0.8659907579421997,0.999817430973053,0.9999599456787109,0.9998053908348083
340.0,0.8647503852844238,0.9995755553245544,0.9999011754989624,0.9998515844345093
341.0,0.8657980561256409,0.9995088577270508,0.9998836517333984,0.9998231530189514
342.0,0.8708645701408386,0.9995297193527222,0.9998890161514282,0.9998130202293396
343.0,0.8749570846557617,0.9995073080062866,0.9998817443847656,0.9997708201408386
344.0,0.8761146068572998,0.999492883682251,0.9998782873153687,0.9997602105140686
345.0,0.8766798973083496,0.9994999170303345,0.9998801946640015,0.9997623562812805
346.0,0.8727630972862244,0.9995610117912292,0.9998983144760132,0.9998337030410767
347.0,0.873340904712677,0.9995784163475037,0.999903678894043,0.9998507499694824
348.0,0.8735300898551941,0.9995927214622498,0.9999091625213623,0.9998695850372314
349.0,0.8758992552757263,0.999626874923706,0.9999175071716309,0.999889612197876
350.0,0.871135950088501,0.9995718598365784,0.9999004602432251,0.999852180480957
351.0,0.8750764727592468,0.9996628761291504,0.9999244213104248,0.9998940229415894
352.0,0.8752959370613098,0.999690055847168,0.9999322891235352,0.9999240636825562
353.0,0.8660594820976257,0.9996384382247925,0.9999163150787354,0.9999065399169922
354.0,0.840849757194519,0.9995928406715393,0.9999021291732788,0.9998922348022461
